,Endothelial cells,Fibroblasts,PVL,B cells,PCs,T cells CD8,T cells CD4,NK cells,Monocytes and Macrophages,Dendritic cells,Epithelial cells
282,0.06425933539867401,0.10244166851043701,0.0268703680485487,0.070646733045578,0.38655856251716614,0.10795366019010544,0.04117589443922043,0.052227213978767395,0.07243424654006958,0.011659004725515842,0.06377329677343369
283,0.07895734906196594,0.0948035940527916,0.07730548083782196,0.04467792809009552,0.14856623113155365,0.1716257631778717,0.020917480811476707,0.044513072818517685,0.014797642827033997,0.19593603909015656,0.10789951682090759
284,0.026836376637220383,0.09404837340116501,0.054555438458919525,0.05376472696661949,0.1308891624212265,0.10801086574792862,0.06888464093208313,0.03910251334309578,0.32606038451194763,0.03324522823095322,0.06460225582122803
285,0.049802739173173904,0.36481353640556335,0.03130776807665825,0.08826538920402527,0.1432809978723526,0.043121177703142166,0.07492382079362869,0.0035528873559087515,0.1449228972196579,0.013167203404009342,0.04284153878688812
286,0.02855559252202511,0.0983993262052536,0.020692015066742897,0.012125096283853054,0.34833112359046936,0.008639357052743435,0.17287135124206543,0.08641368895769119,0.15938322246074677,0.030135730281472206,0.034453507512807846
287,0.029944289475679398,0.056469690054655075,0.1219823956489563,0.02533620223402977,0.0696449726819992,0.11424318701028824,0.024325480684638023,0.06319977343082428,0.02823944017291069,0.15288378298282623,0.31373071670532227
288,0.10379812121391296,0.11728460341691971,0.028159985318779945,0.06164097413420677,0.11177359521389008,0.24381732940673828,0.03749769553542137,0.013958155177533627,0.10757196694612503,0.14367125928401947,0.03082633577287197
289,0.08791307359933853,0.11088404059410095,0.020523492246866226,0.38538578152656555,0.027686532586812973,0.151943176984787,0.031406134366989136,0.008681751787662506,0.141438290476799,0.02851077727973461,0.005626893602311611
290,0.0998450219631195,0.004494597669690847,0.05058131366968155,0.2933092415332794,0.07208556681871414,0.14675576984882355,0.22086761891841888,0.02853328362107277,0.012845569290220737,0.050244756042957306,0.020437192171812057
291,0.03476163372397423,0.05526001378893852,0.12961368262767792,0.1122899129986763,0.04033650830388069,0.04781627282500267,0.03306212276220322,0.10777384787797928,0.020931333303451538,0.11388648301362991,0.30426815152168274
292,0.09137555956840515,0.07011613994836807,0.19713194668293,0.01172039844095707,0.11648642271757126,0.04979093745350838,0.11123239248991013,0.15876443684101105,0.03661163151264191,0.0551314540207386,0.1016387790441513
293,0.010621544905006886,0.08566655963659286,0.19479967653751373,0.036982662975788116,0.053840767592191696,0.05935046821832657,0.008740802295506,0.06708680093288422,0.0933108776807785,0.051650892943143845,0.3379489481449127
294,0.06950816512107849,0.16078732907772064,0.19104090332984924,0.020819036290049553,0.03923431411385536,0.05907797813415527,0.03140432387590408,0.01501705963164568,0.054889414459466934,0.20856447517871857,0.14965692162513733
295,0.21784639358520508,0.09833154827356339,0.07737647742033005,0.017130864784121513,0.0379948653280735,0.08200210332870483,0.20267322659492493,0.11135872453451157,0.05179503932595253,0.06125331670045853,0.04223744943737984
296,0.06181419640779495,0.05229852348566055,0.022421086207032204,0.08913154900074005,0.04998823627829552,0.11159239709377289,0.17313753068447113,0.21477895975112915,0.1063939779996872,0.03023541532456875,0.08820807933807373
297,0.05597291514277458,0.08843503147363663,0.01963638886809349,0.006137179210782051,0.3191044330596924,0.0061519816517829895,0.05672716349363327,0.12586252391338348,0.18582458794116974,0.10575107485055923,0.03039664775133133
298,0.13496652245521545,0.149668887257576,0.17494627833366394,0.015864383429288864,0.13473375141620636,0.06441006809473038,0.07576524466276169,0.016213253140449524,0.1836143434047699,0.033948227763175964,0.01586899906396866
299,0.16256168484687805,0.06843589246273041,0.01843409799039364,0.04870899021625519,0.06979218125343323,0.15571705996990204,0.14889049530029297,0.002832408994436264,0.20386053621768951,0.016349002718925476,0.10441762953996658
300,0.2764360010623932,0.07283304631710052,0.1512899547815323,0.024520916864275932,0.08360540866851807,0.013123844750225544,0.012077679857611656,0.02070210501551628,0.1988554298877716,0.04718419909477234,0.09937138855457306
301,0.0329766571521759,0.0650511160492897,0.02663305774331093,0.07611014693975449,0.031285617500543594,0.04349026456475258,0.0675140768289566,0.14703260362148285,0.023345882073044777,0.06647077947854996,0.4200897812843323
302,0.003356304718181491,0.4115350544452667,0.0190296471118927,0.002318806014955044,0.12271386384963989,0.0025571875739842653,0.013733834028244019,0.022171596065163612,0.2593504786491394,0.03405678644776344,0.10917650163173676
303,0.019858242943882942,0.012075457721948624,0.08209830522537231,0.01180487871170044,0.002552951220422983,0.03113480471074581,0.02313866652548313,0.0881756991147995,0.3827981650829315,0.01757628098130226,0.3287864923477173
304,0.1419539749622345,0.15827980637550354,0.183522030711174,0.014200535602867603,0.10367925465106964,0.0060055553913116455,0.06947504729032516,0.03900789096951485,0.10656671226024628,0.10528846085071564,0.07202070206403732
305,0.03675604611635208,0.08153866976499557,0.03958230838179588,0.0016395383281633258,0.374765545129776,0.009108650498092175,0.06083657220005989,0.21117748320102692,0.005797198042273521,0.16384649276733398,0.014951496385037899
306,0.3066992461681366,0.09606342017650604,0.08238320797681808,0.023326728492975235,0.008602908812463284,0.025010932236909866,0.0699431300163269,0.030460532754659653,0.27375659346580505,0.07302956283092499,0.010723773390054703
307,0.027833623811602592,0.12302309274673462,0.0389915406703949,0.005126815289258957,0.1474163979291916,0.03232629597187042,0.23769702017307281,0.14814049005508423,0.0866023525595665,0.019982457160949707,0.13285990059375763
308,0.03757740929722786,0.04000265523791313,0.010623686946928501,0.014898888766765594,0.41061529517173767,0.06086963787674904,0.19890308380126953,0.15879443287849426,0.014223155565559864,0.046058621257543564,0.0074332221411168575
309,0.07815868407487869,0.08761007338762283,0.02021261863410473,0.0541236586868763,0.0883696973323822,0.5795876383781433,0.01730719394981861,0.0180111862719059,0.027970582246780396,0.011304278858006,0.017344413325190544
310,0.02947874553501606,0.05699010193347931,0.09992910921573639,0.09952258318662643,0.036540437489748,0.06199263036251068,0.023465964943170547,0.16847771406173706,0.038294289261102676,0.25095197558403015,0.13435646891593933
311,0.12020069360733032,0.1193264052271843,0.2098979353904724,0.013231836259365082,0.025182442739605904,0.029455596581101418,0.017732195556163788,0.05597327649593353,0.061307087540626526,0.0925261378288269,0.25516632199287415
312,0.03453698381781578,0.07854342460632324,0.23435291647911072,0.23790201544761658,0.054383933544158936,0.04368387907743454,0.003404939780011773,0.08168608695268631,0.11355262249708176,0.07640155404806137,0.04155166819691658
313,0.4939688444137573,0.016090456396341324,0.10234331339597702,0.017901897430419922,0.023112589493393898,0.03451306000351906,0.044282861053943634,0.03665626421570778,0.14270953834056854,0.0742209330201149,0.014200231060385704
314,0.09721538424491882,0.05093691498041153,0.015344617888331413,0.027616024017333984,0.037975531071424484,0.0693790391087532,0.15549211204051971,0.01763860322535038,0.44142889976501465,0.040658775717020035,0.04631393775343895
315,0.14252051711082458,0.07236461341381073,0.009728346019983292,0.006318073254078627,0.0936797484755516,0.03756365180015564,0.02361278235912323,0.022713620215654373,0.020630566403269768,0.4998222291469574,0.0710458904504776
316,0.07338960468769073,0.06634434312582016,0.08450739085674286,0.23107556998729706,0.10943392664194107,0.07346321642398834,0.13317367434501648,0.06559565663337708,0.041980329900979996,0.10896456241607666,0.012071640230715275
317,0.03613407537341118,0.0968935564160347,0.07382430881261826,0.02293405495584011,0.2031584233045578,0.02074449695646763,0.051190830767154694,0.051750581711530685,0.04754316061735153,0.03619958832859993,0.35962679982185364
318,0.02660061977803707,0.10168260335922241,0.012053861282765865,0.11421772092580795,0.3533567190170288,0.21484462916851044,0.013632578775286674,0.01337904017418623,0.06748513132333755,0.03514857590198517,0.047598596662282944
319,0.5412025451660156,0.11718831956386566,0.008902419358491898,0.0007798159494996071,0.023790914565324783,0.1366529017686844,0.024258030578494072,0.0072311232797801495,0.12684229016304016,0.006243053823709488,0.006908631883561611
320,0.0999825969338417,0.06947744637727737,0.016555409878492355,0.015375210903584957,0.3218367397785187,0.19578957557678223,0.016736764460802078,0.011212029494345188,0.09498046338558197,0.06895075738430023,0.08910301327705383
321,0.05572958290576935,0.07878491282463074,0.07754360884428024,0.049904756247997284,0.03502942621707916,0.005966407712548971,0.04937870800495148,0.11829385906457901,0.2845178544521332,0.2130713015794754,0.03177959844470024
322,0.15786212682724,0.25927796959877014,0.03887451812624931,0.08282893896102905,0.16174323856830597,0.03391013666987419,0.02568386308848858,0.040986135601997375,0.09416159242391586,0.05644194036722183,0.04822957515716553
323,0.08250114321708679,0.10585251450538635,0.1044941321015358,0.032502248883247375,0.062169309705495834,0.09474111348390579,0.04827769845724106,0.00943671353161335,0.2584652900695801,0.03914603590965271,0.16241368651390076
324,0.058608464896678925,0.11189352720975876,0.030683090910315514,0.03506475314497948,0.34949004650115967,0.02476414106786251,0.06041127070784569,0.10215447843074799,0.03648614138364792,0.04184572398662567,0.14859843254089355
325,0.07766202092170715,0.17221391201019287,0.02859354577958584,0.15072432160377502,0.02974497154355049,0.008583671413362026,0.041353680193424225,0.034441351890563965,0.3656623661518097,0.023024845868349075,0.06799539178609848
326,0.33022648096084595,0.148455411195755,0.046454381197690964,0.014694862999022007,0.1535862386226654,0.007444501854479313,0.025092318654060364,0.00297910301014781,0.24620316922664642,0.00280349631793797,0.022060014307498932
327,0.006780542898923159,0.038880884647369385,0.007278704550117254,0.2079232931137085,0.004381594248116016,0.1418519765138626,0.49316221475601196,0.018487947061657906,0.03423568233847618,0.03685914725065231,0.010158028453588486
328,0.019738825038075447,0.04476394131779671,0.02700725384056568,0.05467011034488678,0.007540740072727203,0.40467116236686707,0.006169457919895649,0.11574212461709976,0.039645303040742874,0.04012087732553482,0.2399301528930664
329,0.027841826900839806,0.01565157063305378,0.08010516315698624,0.3661498725414276,0.1041841059923172,0.06682111322879791,0.2764284908771515,0.022651148959994316,0.019769905135035515,0.017021484673023224,0.003375168889760971
330,0.04676017165184021,0.05079156160354614,0.07142727077007294,0.03773049637675285,0.012215807102620602,0.029073521494865417,0.10757037997245789,0.08717954903841019,0.019963741302490234,0.04404240846633911,0.49324506521224976
331,0.04902375116944313,0.14684000611305237,0.08727455139160156,0.023165663704276085,0.1313265711069107,0.018175289034843445,0.20162324607372284,0.011132827028632164,0.18340423703193665,0.11951147019863129,0.028522292152047157
332,0.05624276027083397,0.14586399495601654,0.08275255560874939,0.03656002879142761,0.011639714241027832,0.03872925043106079,0.040202248841524124,0.06601420789957047,0.037735193967819214,0.03595592826604843,0.448304146528244
333,0.0032550219912081957,0.0200966764241457,0.01529972068965435,0.0788821205496788,0.007279946934431791,0.29431474208831787,0.2855638563632965,0.00877322256565094,0.041741080582141876,0.21804536879062653,0.026748258620500565
334,0.06662742793560028,0.1474125236272812,0.047279637306928635,0.010939792729914188,0.38136839866638184,0.0720040500164032,0.018556302413344383,0.03298772871494293,0.1726641058921814,0.03319218009710312,0.01696787215769291
335,0.04310666024684906,0.04275600239634514,0.09860984981060028,0.1637609302997589,0.012089353986084461,0.06427714228630066,0.04539554938673973,0.16630855202674866,0.011923533864319324,0.08451403677463531,0.2672584652900696
336,0.1260681301355362,0.10475403815507889,0.04743498936295509,0.03738466277718544,0.10572061687707901,0.12769877910614014,0.33445248007774353,0.016839133575558662,0.07834106683731079,0.013487562537193298,0.007818533107638359
337,0.08759382367134094,0.15755516290664673,0.029228467494249344,0.04387805238366127,0.15673059225082397,0.22584168612957,0.024899102747440338,0.09256824105978012,0.05609825626015663,0.02798406220972538,0.09762242436408997
338,0.10852919518947601,0.050721582025289536,0.14600934088230133,0.10307574272155762,0.024401353672146797,0.03758436068892479,0.08273065090179443,0.07126052677631378,0.08487563580274582,0.04996904358267784,0.24084250628948212
339,0.04376653581857681,0.063728928565979,0.03570783883333206,0.0979861468076706,0.20622776448726654,0.01799025945365429,0.028969408944249153,0.08446814864873886,0.041724059730768204,0.15524299442768097,0.2241879254579544
340,0.0651233121752739,0.09605123102664948,0.011282560415565968,0.03223611041903496,0.26502320170402527,0.17801427841186523,0.010335205122828484,0.0008472728659398854,0.196136012673378,0.06615383177995682,0.07879701256752014
341,0.0437217652797699,0.041426826268434525,0.04702445864677429,0.0055175358429551125,0.028100132942199707,0.5394507646560669,0.0046173823066055775,0.022938860580325127,0.05822367966175079,0.09535164386034012,0.11362706124782562
342,0.4393225908279419,0.038493216037750244,0.041260525584220886,0.05494065210223198,0.033973969519138336,0.3321394622325897,0.01778135448694229,0.007899880409240723,0.010438495315611362,0.008598821237683296,0.01515113189816475
343,0.047668784856796265,0.06451019644737244,0.051425252109766006,0.07370336353778839,0.04102969169616699,0.03592582419514656,0.11961828172206879,0.16947731375694275,0.0051691592670977116,0.07351522892713547,0.3179568946361542
344,0.046119388192892075,0.192183256149292,0.023112859576940536,0.0638408288359642,0.15468095242977142,0.08583593368530273,0.22437554597854614,0.0074747116304934025,0.12244166433811188,0.055382754653692245,0.024552101269364357
345,0.022199613973498344,0.13424725830554962,0.10158034414052963,0.3586573302745819,0.0697791650891304,0.013502349145710468,0.07269762456417084,0.014893561601638794,0.18604497611522675,0.0015416084788739681,0.02485615201294422
346,0.050239987671375275,0.08215232938528061,0.05117391422390938,0.1766139268875122,0.09234698861837387,0.023902297019958496,0.10711095482110977,0.021220246329903603,0.16874469816684723,0.04389570280909538,0.18259890377521515
347,0.0285800714045763,0.015286711975932121,0.020370710641145706,0.38471195101737976,0.006008726079016924,0.38609153032302856,0.07451736181974411,0.018898868933320045,0.01869700290262699,0.02603275328874588,0.020804235711693764
348,0.01833566650748253,0.4913546144962311,0.02352987602353096,0.028048265725374222,0.07181005924940109,0.14910420775413513,0.12272728979587555,0.05927153304219246,0.010908018797636032,0.011289884336292744,0.013620649464428425
349,0.13168463110923767,0.06924986094236374,0.06810272485017776,0.14516739547252655,0.04732861742377281,0.17090356349945068,0.17257943749427795,0.06477182358503342,0.05202244967222214,0.023907512426376343,0.054282065480947495
350,0.02085401676595211,0.1669178158044815,0.11079816520214081,0.02057218737900257,0.006421036086976528,0.02063269354403019,0.05100901797413826,0.28715166449546814,0.021596014499664307,0.14684315025806427,0.14720433950424194
351,0.024572353810071945,0.1400187760591507,0.0211117435246706,0.02352946437895298,0.18880818784236908,0.06134013831615448,0.06328562647104263,0.10861881822347641,0.2983277142047882,0.05379406362771988,0.016593124717473984
352,0.021223528310656548,0.09455886483192444,0.015439591370522976,0.06314142048358917,0.5290219187736511,0.008235661312937737,0.06306198984384537,0.12986385822296143,0.011928505264222622,0.017067259177565575,0.04645738750696182
353,0.13934704661369324,0.1594829112291336,0.21997985243797302,0.02143590711057186,0.12141746282577515,0.05571881681680679,0.20123161375522614,0.0024002629797905684,0.030720479786396027,0.033247027546167374,0.015018572099506855
354,0.008738065138459206,0.4134272336959839,0.016156751662492752,0.0014574159868061543,0.020901761949062347,0.025032587349414825,0.0032708749640733004,0.060452766716480255,0.034343887120485306,0.09361393004655838,0.3226046562194824
355,0.03289279341697693,0.2245888113975525,0.14867345988750458,0.061564333736896515,0.09455018490552902,8.062259439611807e-05,0.0026439090725034475,0.14334164559841156,0.1880549192428589,0.028514957055449486,0.0750943273305893
356,0.03538692742586136,0.03992815315723419,0.164810448884964,0.08285035192966461,0.03190230950713158,0.14470794796943665,0.010118966922163963,0.17759452760219574,0.02219010703265667,0.10992300510406494,0.18058721721172333
357,0.08038725703954697,0.36215731501579285,0.02953994646668434,0.007514217868447304,0.07249078899621964,0.022333847358822823,0.17130862176418304,0.07546107470989227,0.033696018159389496,0.11759007722139359,0.02752094902098179
358,0.09137061983346939,0.18666765093803406,0.02099778689444065,0.12341263145208359,0.22941447794437408,0.1148969754576683,0.010399811901152134,0.023673273622989655,0.07971079647541046,0.05689181387424469,0.06256411969661713
359,0.033253882080316544,0.09743643552064896,0.1298733353614807,0.05043397843837738,0.03928731381893158,0.1723463535308838,0.23170560598373413,0.009735519997775555,0.008354052901268005,0.1627568155527115,0.06481662392616272
360,0.22004695236682892,0.022625569254159927,0.1386813074350357,0.049417100846767426,0.005794762633740902,0.1250368356704712,0.024767005816102028,0.07168854027986526,0.046459734439849854,0.11101752519607544,0.18446464836597443
361,0.02938675507903099,0.21740305423736572,0.03847130760550499,0.1024632602930069,0.09037983417510986,0.009166250936686993,0.005589953623712063,0.1658135950565338,0.10693680495023727,0.06768336147069931,0.16670578718185425
362,0.020569097250699997,0.19679702818393707,0.011172766797244549,0.1598317176103592,0.18825839459896088,0.012775583192706108,0.1924632042646408,0.08679363876581192,0.07986198365688324,0.00727046187967062,0.04420612007379532
363,0.05787919834256172,0.17774540185928345,0.013096482492983341,0.04343532398343086,0.033237531781196594,0.5213348269462585,0.07651720941066742,0.0060210563242435455,0.05029540881514549,0.015617572702467442,0.004819932859390974
364,0.030692046508193016,0.09831710904836655,0.024214843288064003,0.08097640424966812,0.27368250489234924,0.03882215917110443,0.16638675332069397,0.09060990065336227,0.11963251978158951,0.045467816293239594,0.03119790367782116
365,0.0980101004242897,0.09636268019676208,0.04394988343119621,0.044852931052446365,0.015211229212582111,0.004150190390646458,0.38203567266464233,0.17770050466060638,0.019066322594881058,0.015073738060891628,0.10358667373657227
366,0.09432606399059296,0.36823898553848267,0.009937917813658714,0.09047019481658936,0.04563372954726219,0.03422676771879196,0.054711222648620605,0.0549706369638443,0.16025462746620178,0.04533073306083679,0.04189913347363472
367,0.05454959720373154,0.12081747502088547,0.05040409415960312,0.06727154552936554,0.1356336623430252,0.07338002324104309,0.0031020815949887037,0.09451159834861755,0.033523544669151306,0.3262128233909607,0.040593501180410385
368,0.07853507250547409,0.04807146266102791,0.14989671111106873,0.07748919725418091,0.0024326907005161047,0.0128840496763587,0.0536218099296093,0.22987408936023712,0.07485083490610123,0.032946761697530746,0.2393973171710968
369,0.009399386122822762,0.2626969516277313,0.005577091593295336,0.013652406632900238,0.14275142550468445,0.44861507415771484,0.04332994669675827,0.004882398527115583,0.01943608745932579,0.038417138159275055,0.0112421540543437
370,0.05674343556165695,0.07245147228240967,0.09055982530117035,0.03478167951107025,0.16066405177116394,0.32050102949142456,0.10956133157014847,0.019321652129292488,0.04902542755007744,0.03283603489398956,0.05355405807495117
371,0.07722943276166916,0.11022092401981354,0.07707054913043976,0.11187554895877838,0.01834898814558983,0.05237248167395592,0.04120852053165436,0.13506513833999634,0.02517535910010338,0.021750038489699364,0.3296830356121063
372,0.014998110942542553,0.04156054928898811,0.19431352615356445,0.05583997443318367,0.028636006638407707,0.06739403307437897,0.01329395268112421,0.2707420587539673,0.08503466099500656,0.07250309735536575,0.1556839644908905
373,0.01618456467986107,0.2158007174730301,0.05196082592010498,0.05203970521688461,0.1804848313331604,0.06808675080537796,0.0028876150026917458,0.09302845597267151,0.06863772124052048,0.19819989800453186,0.05268885940313339
374,0.29350927472114563,0.06772639602422714,0.09183161705732346,0.1235867515206337,0.017389504238963127,0.01786198280751705,0.22692269086837769,0.02027702145278454,0.08861956745386124,0.04700462520122528,0.005270584486424923
375,0.03787856921553612,0.467106431722641,0.06847599148750305,0.10676301270723343,0.19542798399925232,0.004104625433683395,0.026787953451275826,0.0241215992718935,0.027615385130047798,0.009912622161209583,0.03180588781833649
376,0.038296908140182495,0.05023721605539322,0.07908335328102112,0.06827865540981293,0.01605316437780857,0.061897531151771545,0.07383395731449127,0.17312896251678467,0.020882032811641693,0.06227144971489906,0.3560367524623871
377,0.09242353588342667,0.08962374925613403,0.12825916707515717,0.05125167593359947,0.08098473399877548,0.08345362544059753,0.02427438646554947,0.021320858970284462,0.2996046543121338,0.05948800966143608,0.06931570172309875
378,0.02253904938697815,0.07184530794620514,0.0669511929154396,0.049827367067337036,0.0423896424472332,0.22612673044204712,0.052519168704748154,0.011410646140575409,0.18688206374645233,0.034023139625787735,0.23548556864261627
379,0.28947773575782776,0.05314480885863304,0.11132533103227615,0.030558744445443153,0.06797625869512558,0.05834153667092323,0.0213446244597435,0.15452268719673157,0.04802294820547104,0.07526654005050659,0.09001872688531876
380,0.11361270397901535,0.01799859292805195,0.12302210927009583,0.02420841157436371,0.07607828825712204,0.00592444185167551,0.0688985213637352,0.07241997122764587,0.013023266568779945,0.14152567088603973,0.34328803420066833
381,0.030872821807861328,0.07444427162408829,0.03517645597457886,0.03762076795101166,0.27186858654022217,0.05590222030878067,0.012791085056960583,0.03813493624329567,0.3829445242881775,0.05015198513865471,0.010092353448271751
382,0.03343125805258751,0.23583248257637024,0.009716050699353218,0.1576806902885437,0.06395493447780609,0.20100471377372742,0.14360688626766205,0.05925103276968002,0.04476398229598999,0.03336244449019432,0.01739545911550522
383,0.015579520724713802,0.09424610435962677,0.05175182595849037,0.024367740377783775,0.0883946418762207,0.1827722191810608,0.10190042853355408,0.028164347633719444,0.38373470306396484,0.015548099763691425,0.01354037132114172
384,0.028965581208467484,0.1626390814781189,0.007024701684713364,0.13551101088523865,0.39305639266967773,0.0253615602850914,0.020732790231704712,0.0195553507655859,0.14209634065628052,0.03261467441916466,0.032442543655633926
385,0.03634185343980789,0.06657719612121582,0.027232646942138672,0.01491621881723404,0.07461713999509811,0.15722905099391937,0.49816831946372986,0.009855832904577255,0.03058634325861931,0.07113940268754959,0.01333609875291586
386,0.14562241733074188,0.045004695653915405,0.09864020347595215,0.01621626690030098,0.09918778389692307,0.06267079710960388,0.03809722140431404,0.06159169226884842,0.03836052492260933,0.14360256493091583,0.25100579857826233
387,0.025425398722290993,0.044336024671792984,0.11148454248905182,0.011869008652865887,0.02658572420477867,0.581617534160614,0.002927173860371113,0.005677424371242523,0.05825062841176987,0.1084212064743042,0.023405281826853752
388,0.06326064467430115,0.06265091896057129,0.19218507409095764,0.011793991550803185,0.10403591394424438,0.025591257959604263,0.008339028805494308,0.16357696056365967,0.29840633273124695,0.013183511793613434,0.056976284831762314
389,0.24840112030506134,0.1466572880744934,0.011683125048875809,0.016415417194366455,0.2769562900066376,0.043894656002521515,0.01637442223727703,0.04836716875433922,0.005486530717462301,0.13484182953834534,0.050922125577926636
390,0.022227518260478973,0.01829376444220543,0.08411908894777298,0.011701645329594612,0.2994510531425476,0.061706408858299255,0.0005293403519317508,0.025712205097079277,0.24344751238822937,0.022815704345703125,0.20999576151371002
391,0.11936740577220917,0.12963435053825378,0.0845232680439949,0.11923085153102875,0.19021041691303253,0.07810745388269424,0.054899800568819046,0.08742353320121765,0.02166358381509781,0.08268459141254425,0.032254692167043686
392,0.10685279220342636,0.1770419031381607,0.011720146983861923,0.04883451759815216,0.07994204759597778,0.151835098862648,0.027656422927975655,0.05792395770549774,0.05291096866130829,0.12572498619556427,0.15955719351768494
393,0.057686783373355865,0.004242081195116043,0.10274122655391693,0.05761843919754028,0.07976463437080383,0.008066774345934391,0.0020275439601391554,0.004424793180078268,0.0649014264345169,0.003098409390076995,0.6154279708862305
394,0.08162811398506165,0.16658860445022583,0.08173322677612305,0.06008102372288704,0.08346699178218842,0.008101900108158588,0.3331153988838196,0.03279973566532135,0.09831734001636505,0.038045138120651245,0.01612248085439205
395,0.08997074514627457,0.041850075125694275,0.1229185163974762,0.3724265992641449,0.004723027814179659,0.21419158577919006,0.0161126758903265,0.007324983365833759,0.07974991202354431,0.02480667643249035,0.02592513896524906
396,0.11813494563102722,0.0730166807770729,0.040820904076099396,0.17751169204711914,0.033962175250053406,0.25170066952705383,0.1079772338271141,0.051633067429065704,0.03718648850917816,0.012530208565294743,0.09552589058876038
397,0.05246922746300697,0.2639242112636566,0.08901697397232056,0.0919795110821724,0.0812569260597229,0.009703176096081734,0.004383953753858805,0.30182960629463196,0.026361996307969093,0.04110456630587578,0.03796985372900963
398,0.177180215716362,0.1387503743171692,0.06499842554330826,0.014916248619556427,0.07497268170118332,0.19827644526958466,0.12423358112573624,0.003977400716394186,0.12991973757743835,0.07127765566110611,0.001497267046943307
399,0.18955323100090027,0.10688775032758713,0.07971900701522827,0.26561132073402405,0.08112265169620514,0.14909952878952026,0.04206741601228714,0.018052784726023674,0.03721148148179054,0.020266735926270485,0.010408117435872555
400,0.12021871656179428,0.14190568029880524,0.14962315559387207,0.00045479839900508523,0.2357126772403717,0.08858880400657654,0.1379633992910385,0.0029570499900728464,0.08167458325624466,0.03418988361954689,0.006711246445775032
401,0.05318082123994827,0.14005210995674133,0.054900143295526505,0.05795958265662193,0.042455799877643585,0.1601942479610443,0.02828826755285263,0.02217436581850052,0.030687857419252396,0.09641814976930618,0.3136886656284332
402,0.11825741827487946,0.09991026669740677,0.01368771679699421,0.36557456851005554,0.03766072914004326,0.018982529640197754,0.04623396322131157,0.0686076432466507,0.013215682469308376,0.20565058290958405,0.012218778021633625
403,0.06475488096475601,0.11535876989364624,0.057813484221696854,0.12372967600822449,0.19590459764003754,0.03935490548610687,0.09537271410226822,0.1966298520565033,0.08493326604366302,0.00856917817145586,0.01757863722741604
404,0.09963471442461014,0.11235252767801285,0.032541435211896896,0.3254237473011017,0.09637109190225601,0.15398414433002472,0.010557598434388638,0.003446084912866354,0.11209671199321747,0.015045258216559887,0.038546763360500336
405,0.039214715361595154,0.6387457251548767,0.018302474170923233,0.07944148033857346,0.0030004631262272596,0.0015266169793903828,0.0018230780260637403,0.03282353654503822,0.17434021830558777,0.0011451118625700474,0.009636514820158482
406,0.06634043902158737,0.12170816957950592,0.16742751002311707,0.053604695945978165,0.05447481572628021,0.026738686487078667,0.08856827765703201,0.028533244505524635,0.04485784471035004,0.09062016755342484,0.25712618231773376
407,0.03791254013776779,0.04093492776155472,0.027774440124630928,0.1119241863489151,0.11434438079595566,0.0264880508184433,0.04124258831143379,0.055862169712781906,0.32167330384254456,0.04638932645320892,0.1754540503025055
408,0.0008193842368200421,0.10546863079071045,0.07917477935552597,0.0007586803985759616,0.03392529860138893,0.5371463298797607,0.152004212141037,0.06290968507528305,0.009331973269581795,0.004835941828787327,0.013625157065689564
409,0.1617906093597412,0.07440558820962906,0.17641271650791168,0.0062519521452486515,0.1487518697977066,0.10909470170736313,0.016401804983615875,0.07246127724647522,0.050331879407167435,0.10729138553142548,0.0768061950802803
410,0.027405917644500732,0.04829483851790428,0.0643417239189148,0.21858848631381989,0.029594291001558304,0.021188268437981606,0.06469330191612244,0.026367904618382454,0.038008593022823334,0.1283074915409088,0.33320921659469604
411,0.09472429007291794,0.12613798677921295,0.09230945259332657,0.1387818455696106,0.11032889783382416,0.28218874335289,0.016728682443499565,0.013067234307527542,0.09934559464454651,0.006299030967056751,0.02008829265832901
412,0.008342127315700054,0.09352458268404007,0.009620272554457188,0.12117772549390793,0.1315309703350067,0.3931221663951874,0.07160952687263489,0.07284966856241226,0.05024982616305351,0.012990772724151611,0.03498237952589989
413,0.023597477003932,0.04390275478363037,0.03042450360953808,0.01398765854537487,0.07339353859424591,0.024561943486332893,0.016897859051823616,0.18953435122966766,0.1567854881286621,0.09533011168241501,0.33158427476882935
414,0.037197597324848175,0.08069771528244019,0.0323043093085289,0.04023565724492073,0.06468632817268372,0.12033402919769287,0.06860196590423584,0.033517930656671524,0.16333359479904175,0.13090689480304718,0.22818396985530853
415,0.04290543869137764,0.09173926711082458,0.10946858674287796,0.06768784672021866,0.0887264832854271,0.00473105488345027,0.18499444425106049,0.07456228882074356,0.01535385474562645,0.08789427578449249,0.23193638026714325
416,0.07481622695922852,0.058815911412239075,0.020432323217391968,0.036450982093811035,0.03578612953424454,0.10320322215557098,0.014985557645559311,0.10167711973190308,0.022840337827801704,0.23579421639442444,0.29519790410995483
417,0.058268800377845764,0.13354909420013428,0.05085695534944534,0.016660301014780998,0.2377440333366394,0.06173339858651161,0.09226313978433609,0.08156798034906387,0.03274323046207428,0.16529227793216705,0.0693209245800972
418,0.0781363844871521,0.03243039920926094,0.23491784930229187,0.07682900875806808,0.02193264849483967,0.10153929889202118,0.017916226759552956,0.07444572448730469,0.012555710040032864,0.11511184275150299,0.23418490588665009
