B cells,Dendritic cells,Endothelial cells,Epithelial cells,Fibroblasts,Monocytes and Macrophages,NK cells,PCs,PVL,T cells CD4,T cells CD8
0.013887629,0.13372521,0.081761725,0.59738386,0.0013046059,0.005098115,0.012412663,0.0023831564,0.14867437,0.002245163,0.0011234478
2.0768325e-06,6.162781e-05,0.000440562,0.58558846,2.0517748e-05,0.00032379752,0.00070484093,1.9380905e-06,0.41285613,4.690566e-09,4.9215236e-09
3.642681e-05,0.0060092877,0.027489321,0.70494866,2.0623385e-05,1.8940631e-05,0.25112927,4.2136053e-05,0.009208657,2.8871174e-05,0.0010677791
0.008875566,0.13795742,0.061130047,0.0050038635,0.09572959,0.06405619,0.0063355076,0.23649773,0.009818012,0.13715714,0.23743899
0.038692333,0.09815346,0.023041235,0.05047554,0.06576037,0.15808025,0.015913397,0.086199746,0.0057592103,0.11313501,0.34478945
0.046192512,0.01015397,0.27353454,0.10744786,0.049261324,0.35537255,0.08900352,0.02140222,0.0465084,0.0007987349,0.00032434
0.013008614,0.0040989975,0.029385809,0.4096872,0.02018184,6.922751e-05,0.07545832,0.15494281,0.023663651,0.04716775,0.22233579
0.1434421,0.080759935,0.30719292,3.352747e-06,0.023709422,0.009162663,0.0572042,0.0443087,0.12837082,0.062560834,0.14328507
0.0104582505,0.3538339,0.07106371,3.7936077e-06,0.05410158,0.2450502,0.017049752,0.14032301,0.00824345,0.057635177,0.042237177
0.040927134,0.030044358,0.1257489,0.22545907,0.035303913,0.0062625906,0.17615682,0.0024555835,0.030541915,0.015952408,0.31114733
0.032484338,0.019378556,0.04061602,0.65069216,0.0027178782,0.0020725122,0.019140564,5.394901e-05,0.030934647,0.043807372,0.158102
0.044026047,0.090757415,0.1087577,0.0017067187,0.06210038,0.03109171,0.116822995,0.2641667,0.03201124,0.12853393,0.12002517
0.041954376,0.1569485,0.08342906,8.6478826e-07,0.006708623,0.0019332864,0.00085253257,0.0062005776,0.017052826,0.62479657,0.06012278
0.001204788,0.0011602947,0.009380737,0.6068733,0.0001310173,7.545238e-05,0.260645,0.061254673,0.031582844,0.00020496646,0.02748699
0.043164015,0.13204613,0.09309342,0.00014078197,0.08901365,0.08561733,0.05060714,0.3278846,0.0041004606,0.14959837,0.024734087
0.013261227,0.010276507,0.13634649,1.0015133e-05,0.32097185,0.067552745,0.056576848,0.012840352,0.1424453,0.2256387,0.0140799675
5.0289884e-05,1.885161e-05,0.00037905044,0.76868486,1.6169375e-05,5.5472424e-06,0.0010796961,5.4842644e-07,0.22976229,1.1079028e-06,1.5744137e-06
0.08041458,0.021297757,0.08259388,0.0008224311,0.17471856,0.022599583,0.020499406,0.41991135,0.07953567,0.06757615,0.030030621
0.01529119,0.013782743,0.00073365815,0.7303619,6.420157e-05,4.2869233e-06,0.17270647,0.0041517895,0.05377133,0.00054786756,0.008584581
0.0033490243,0.1313445,0.072338395,9.143961e-07,0.10998556,0.04078324,0.0066434713,0.45113814,0.012806028,0.15482257,0.016788177
0.12742297,0.071471974,0.14183187,0.025146458,0.17553161,0.084317125,0.090115055,0.13851152,0.015562994,0.10102123,0.029067153
4.710984e-05,0.000100414414,0.01004193,0.9776387,3.2776134e-05,5.767287e-06,0.003717479,1.1354077e-06,0.008352104,2.3476243e-06,6.021731e-05
0.42095187,0.0072853644,0.017815579,0.0002150251,0.004091417,0.00046807685,0.0018791454,0.0009137753,0.0019251248,0.027094563,0.5173601
0.001914038,0.006201042,0.06907647,0.71740305,0.00028327486,0.08455695,0.056822304,0.033236757,0.030194335,2.0322826e-05,0.00029146974
7.385281e-05,0.03873484,0.11287728,0.54562485,0.0013337586,0.005451149,0.14471932,0.048592594,0.056471013,0.034113582,0.012007787
0.001976266,0.050073713,0.20729096,1.0882906e-08,0.03913885,0.29982415,0.08005481,4.8612197e-05,0.2226429,0.017707147,0.08124262
0.016652936,0.00021043481,0.039567776,0.49772662,0.08525256,0.014751603,0.017193733,0.034334097,0.29170653,0.0016367052,0.0009670422
0.097270906,0.07960188,0.107556686,0.023948256,0.16852015,0.005182589,0.03260488,0.24422488,0.20868641,0.030026903,0.0023764416
0.00022056705,0.0007784843,0.003103923,0.7751807,0.00011194149,0.2123774,0.00054815284,2.1588648e-05,0.007508337,7.349246e-05,7.542785e-05
0.053299397,0.12610526,0.2952257,0.034296975,0.068863824,0.015446765,0.02129992,0.09991365,0.24238634,0.03993479,0.0032273347
0.057178542,0.038155086,0.0018737008,6.346583e-07,1.1379802e-05,0.81493556,0.030111779,0.00017834017,0.023738537,0.0338022,1.419131e-05
0.3232496,0.07218976,0.11941223,1.8918687e-05,0.019935453,0.0029179049,0.001745078,0.00038251182,0.008777778,0.009130729,0.44224006
0.14204541,0.05382947,0.17431796,0.0012688227,0.072285414,0.0039461837,0.091897584,0.034286957,0.096080914,0.12094887,0.20909242
0.4404692,0.033313394,0.046064336,0.00045222673,0.099754915,0.00879148,0.106706716,0.054673426,0.004287519,0.11207296,0.09341383
0.10180631,0.09699203,0.029874776,2.533452e-06,0.16793984,0.09270018,0.07631145,0.30316868,0.0044492055,0.111848585,0.014906328
0.007675194,0.1537401,0.082198314,0.00031452035,0.16510546,0.048022516,0.027967356,0.20230532,0.059611335,0.09140341,0.16165645
0.00031013825,0.0070487284,0.008099481,0.88668334,0.00010462019,0.07686951,0.0086689405,0.00053548225,0.010428789,0.0004007999,0.0008501631
0.00033885596,0.09636432,0.19516411,1.7697861e-06,0.0579176,0.017031379,0.012249761,0.46398437,0.036431246,0.10685878,0.013657825
0.0010076796,0.005966497,0.03378192,2.3772784e-05,0.00255379,0.4903185,0.19596343,0.063919745,0.14297168,0.0634635,2.9452927e-05
0.062218454,0.10027613,0.0036086622,0.3572788,0.116649956,0.0039931284,0.0059891883,0.022679958,0.26413846,0.05319717,0.009970118
0.002131263,0.095881835,0.22853845,2.5751022e-05,0.041425474,0.038407087,0.0019520122,0.46243417,0.013124308,0.0573691,0.05871054
0.03357728,0.10974642,0.09861763,2.8595437e-07,0.0061781653,0.09389561,0.008990481,0.12300919,0.0011091,0.4109439,0.11393198
0.008200619,0.02897875,0.031689703,0.0026235397,0.039464235,0.0059717507,0.048490122,0.02018301,0.06384811,0.5192531,0.23129708
0.029220339,0.022941776,0.16773506,0.35847124,0.015155997,0.00034517125,0.07569283,0.05479197,0.074277386,0.0880123,0.113355994
0.0014422504,0.09733279,0.17705733,0.00016163131,0.063650124,0.0017726739,0.14348388,0.22615275,0.25549307,0.02090972,0.012543804
0.056413785,0.009331722,0.022085276,0.17633124,0.021202587,0.29945332,0.024794161,0.050959934,0.01843271,0.16154581,0.15944949
0.038275164,0.014448585,0.059053417,7.440908e-06,0.054576438,0.009786716,0.00089794525,0.19405678,0.0032910546,0.05894503,0.5666615
0.06428447,0.015055991,0.029405957,0.23824982,0.000100806734,1.663242e-05,0.16043223,0.00013601582,0.072692074,0.0055894633,0.41403654
0.04439301,0.044673827,0.21511315,0.0015285115,0.039169934,0.0099911075,0.15883091,0.17153555,0.17510566,0.10231943,0.03733892
0.17164575,0.17614487,0.18869519,0.20749131,0.10739644,0.020347722,0.00017217764,0.090641655,0.017797463,0.017075548,0.0025918381
0.12704378,0.043084178,0.11820419,0.09490206,0.17310065,0.004946065,0.03053486,0.24236816,0.16238585,0.0020785525,0.0013516388
0.23445481,0.014302452,0.022110183,0.22541162,0.0005251918,0.00018185846,0.28230932,0.0947744,0.071781464,0.047436744,0.0067118937
0.17666385,0.009984162,0.20208515,0.08491277,0.08541012,4.273815e-05,0.23080626,0.017065331,0.06740858,0.0828174,0.04280363
7.728792e-05,0.08371103,0.31545645,0.0019097638,0.13822171,0.25613245,0.00852333,0.012059927,0.040831015,0.07343849,0.06963852
0.0002782105,0.041314855,0.16893645,4.90764e-05,0.049293846,0.037300367,0.081232846,0.33706585,0.16737674,0.05976235,0.05738943
0.0020121266,0.007303876,0.010418832,0.72035575,0.003585817,0.0075511066,0.049643416,5.245714e-05,0.028575776,0.0061588706,0.16434193
1.9327825e-05,0.01092356,0.0004690144,0.24362198,0.00017960984,0.57847,0.004543991,1.1002129e-06,0.16177076,4.1609454e-07,2.7558664e-07
0.00524715,0.05077599,0.06257104,1.3871392e-06,0.08765392,0.29303148,0.023499846,0.47164097,0.0032344472,0.0023343395,9.39856e-06
0.0501335,0.11429997,0.124161296,0.0012024818,0.11949345,0.16558509,0.093658715,0.036640204,0.010296754,0.18282972,0.101698816
0.0004601679,0.13294867,0.026797675,0.001248184,0.12298246,0.032030772,0.16070895,0.100409605,0.0144082,0.0018177922,0.4061875
0.0011276302,0.005102398,0.3055452,0.37308568,0.020100158,0.0007864575,0.16685632,0.081232406,0.04531058,0.00035960603,0.00049356045
0.010084173,0.10188995,0.14303604,0.076453105,0.02864948,0.027313596,0.025830049,0.053155888,0.013779424,0.06327993,0.45652843
0.15290639,0.08573063,0.23398682,5.682793e-06,0.01801314,0.13308087,0.005786236,0.009467904,0.0026184586,0.01580012,0.34260374
6.9340376e-06,1.4553158e-05,0.00027041818,0.99669826,1.4680018e-06,1.0876614e-05,0.0018747224,1.2525902e-06,0.0010684502,5.902309e-08,5.3081858e-05
0.022488473,0.08950337,0.33968925,1.4840993e-05,0.018088344,0.06999178,0.013144698,0.2753479,0.019101944,0.14656532,0.00606411
0.32798123,0.008801028,0.101197764,0.0018188094,0.0636158,0.0032288337,0.052928023,0.00013700975,0.0073604044,0.02674807,0.40618306
0.0029330433,0.029724205,0.080619104,0.6690281,0.00019887081,0.0003164992,0.077609666,0.00010107492,0.06477741,0.00082923385,0.07386276
0.004927966,0.17932239,0.17186643,0.0071075903,0.014755029,0.00932792,0.012617058,0.016815985,0.0034183771,0.021930419,0.55791086
0.0025226695,0.007968474,0.08071518,0.33310628,0.012228059,0.0101538785,0.12921,0.20563242,0.21519293,0.0011937001,0.0020764011
0.092630744,0.0103659015,0.14478265,0.023352256,0.0038771078,0.0021729541,0.18408728,0.16883335,0.06909002,0.14445068,0.15635705
0.001016063,0.005493548,0.00068391056,0.14134148,0.0001348228,0.41485342,0.1269601,0.00034666015,0.023706846,0.06765091,0.21781224
0.0014989877,0.07831639,0.17163822,0.16920298,0.32738256,0.00027329632,0.015475953,0.00018835759,0.22926599,0.005558225,0.0011989928
0.13328357,0.034201704,0.030155469,1.6950396e-06,0.0024969038,0.002755075,0.007861975,0.0061366367,0.0018092655,0.671162,0.11013576
0.011555518,0.18569326,0.0026291162,4.8351717e-06,0.029315503,0.011743915,0.044833563,0.25925454,0.0074618696,0.43660927,0.010898597
0.00025979237,0.00031290547,0.034858447,0.7549472,0.0001610664,1.1290283e-06,0.12538186,0.00035284553,0.08306815,0.00017472112,0.00048190865
0.00036001802,0.15288606,0.0006629385,0.8131964,0.0025109372,0.01648233,4.8813537e-05,1.9466265e-07,0.01365459,3.2620956e-06,0.00019441044
0.0039720866,0.06562424,0.0336697,1.0729811e-05,0.112892516,0.057850003,0.16525304,0.22785275,0.01676187,0.28147873,0.03463432
9.529669e-06,2.1420146e-06,0.00080795493,0.81054807,4.3650343e-06,0.00032883117,0.0002146098,3.284036e-07,0.18808345,1.0513154e-07,6.3693113e-07
0.13048315,0.13175832,0.14342476,0.11998789,0.02261125,0.0026977581,0.11029603,0.062897615,0.013892561,0.029252877,0.23269778
0.13353865,0.058804184,0.14772612,6.296824e-05,0.14854015,0.035315283,0.08561898,0.17633708,0.00523435,0.121510796,0.08731147
0.00046636554,0.07813813,0.0078429105,6.5545197e-07,0.015654774,0.23963864,0.068038054,0.5507354,0.023759836,0.01256161,0.0031635866
0.00084801135,0.11784221,0.007036507,1.1614021e-06,0.03247741,0.005152895,0.08117585,0.36511922,0.011624124,0.3607899,0.017932722
0.00057704264,0.0012230106,0.27015018,0.3139174,0.012343193,6.0277007e-06,0.15316603,0.011229656,0.22160721,0.01063439,0.0051458254
0.007872086,0.107251644,0.08006954,0.010118665,0.11914925,0.011655122,0.014571335,0.41367114,0.024097005,0.17419754,0.037346657
0.00523536,0.02904509,0.09281868,0.4719686,0.0016428602,0.00018191765,0.07702467,0.17270619,0.049257856,0.014364999,0.08575374
0.054517142,0.09829557,0.048218515,0.2710908,0.01249916,0.004819628,0.14282154,0.050418753,0.00783207,0.008888244,0.30059853
0.05855254,0.16566518,0.000343634,0.00019428655,0.0086119715,0.01487012,0.11832906,0.30145648,0.014361839,0.12064819,0.19696672
0.16964464,0.026930079,0.09423428,0.047879383,0.1967982,0.020709865,0.21077609,0.019590305,0.014002087,0.06793994,0.13149506
0.09365974,0.19233501,0.070012376,0.0012696043,0.030115569,0.003645692,0.06254159,0.12666991,0.0083079375,0.04363369,0.36780888
8.631401e-05,0.006904377,0.0012318601,0.9683171,2.4501132e-05,2.223238e-05,0.0067728744,4.0767296e-05,0.016529407,5.2807163e-06,6.52296e-05
0.28915656,0.17147174,0.018008329,4.470623e-07,0.00022597266,0.0001377098,0.057789303,0.00093456294,0.0034141021,0.39093482,0.06792638
0.00033259956,0.002422203,0.0014987148,0.62535584,2.2218728e-05,0.004228056,0.041585334,0.18537576,0.01387703,0.12514387,0.00015837574
0.003050013,0.010388343,0.063334346,0.36984214,0.02595622,0.07509757,0.19087228,0.11103255,0.12213599,0.02066006,0.0076304185
0.024291959,0.01336036,0.0041588587,0.87215745,0.00014615347,2.8575856e-05,0.067812555,0.00140562,0.013274604,0.0010042335,0.0023596329
0.3053022,0.028268835,0.028142456,0.010982663,0.044260036,0.0033300743,0.011146309,0.08072157,0.005520384,0.4121426,0.070182905
0.0012760004,0.0071689603,0.08673736,0.5107038,0.0003253234,0.04594196,0.06028722,0.0024019382,0.28480497,0.00028148136,7.098281e-05
0.0016326477,0.032664586,0.054635093,0.0006041761,0.01374712,0.37854904,0.029171694,0.257673,0.15036008,0.08060333,0.0003592239
0.0055460106,0.08537065,0.042106174,5.054577e-06,0.07547195,0.09295164,0.025769712,0.32159698,0.002515314,0.33670843,0.011958082
0.117260724,0.04212824,0.0731819,0.06681252,0.06822606,0.031219702,0.35759735,0.0366539,0.14100948,0.055332948,0.010577248
0.0002907672,0.014054161,0.00035751908,0.16136657,6.427893e-06,0.4202128,0.2710871,0.00025107389,0.004846597,0.12744272,8.425239e-05
0.007516604,0.101506814,0.4441591,9.484622e-06,0.02218755,0.13031769,0.041071497,0.12804312,0.122851506,0.0016893179,0.0006473266
0.25397915,0.0415807,0.03937391,5.1226594e-05,0.016926117,0.3246974,0.008325353,0.038699124,0.036746047,0.17090443,0.068716556
0.0041671926,0.1274544,0.2727101,1.745026e-09,0.15104944,0.2849696,0.014782233,7.4591924e-05,0.09109201,0.023012042,0.030688362
0.09058821,0.13273418,0.2330841,0.005068884,0.038277775,0.04116333,0.014078597,0.11388596,0.007924604,0.23919228,0.08400207
0.001987445,0.051974762,0.096115015,0.37933975,0.00036278396,0.32392722,0.0014034072,0.0068010218,0.1377742,0.00030865433,5.6990107e-06
6.470016e-05,0.00091976725,0.3074344,0.423941,0.00013503325,1.8242983e-05,0.03975409,3.911928e-08,0.110376686,0.115995556,0.0013605013
0.00016537719,0.0013354273,0.021356802,0.6031094,0.00014437713,0.009327602,0.28850108,0.0006579658,0.069899276,6.756625e-05,0.0054351315
0.010442518,0.002991213,0.036312528,0.45698,4.4783686e-05,0.23603186,0.051831152,0.00019613956,0.014827654,0.00035645565,0.18998568
0.018788604,0.06069222,0.15450513,0.1451359,0.030153427,0.26209742,0.0042706495,0.14159507,0.10445176,0.03921454,0.039095286
0.057959676,0.15128165,0.06115385,2.6539901e-06,0.08249805,0.018635808,0.057812978,0.31901002,0.046886418,0.18998255,0.01477637
0.00028028263,0.065994635,0.009272292,0.4876939,0.00044586151,0.1240174,0.074436985,0.0009856232,0.009773957,0.0101155555,0.2169835
0.018932216,0.039333157,0.029389897,0.27165288,0.100006245,0.15909906,0.049465932,0.00057954766,0.09810218,0.032773647,0.2006652
0.018674139,0.021214906,0.18700537,0.61686873,0.032564413,0.003952239,0.005776287,0.037449885,0.07348631,0.002935564,7.209668e-05
0.0071683773,0.18889378,0.09493044,0.006248331,0.0004047004,0.003773354,0.018154688,6.944926e-05,0.0025810688,0.24656579,0.43120998
0.025254225,0.10374303,0.068129525,0.03393423,0.03410532,0.01360018,0.15542004,0.2035972,0.008457072,0.06251305,0.29124612
0.024736159,0.055074006,0.11417075,1.2036455e-06,0.06576653,0.06205017,0.02382493,0.42086655,0.0057058195,0.22641188,0.0013920174
0.4109326,0.024347799,0.040610917,0.001058683,0.0064947065,0.007772992,0.109960146,0.0016475988,0.016218293,0.11458039,0.26637587
3.978233e-05,0.0008239807,0.033761434,0.6811214,4.4975393e-05,9.069454e-05,0.10387961,1.9316692e-05,0.00601337,0.00825583,0.16594955
0.018305175,0.13421069,0.016023107,0.545544,8.626587e-05,0.00052041933,0.012423778,6.886686e-05,0.00530444,0.044986244,0.22252695
0.0013463232,0.11017707,0.0006071616,4.3939536e-07,0.19300732,0.06356798,0.07717068,0.3469922,0.013940166,0.1927387,0.00045200402
0.13379942,0.11535853,0.13748059,0.003997909,0.05029209,0.04819974,0.007845762,0.044374645,0.01216899,0.30907667,0.13740563
0.15657122,0.012969253,0.091161534,6.7918925e-05,0.062197458,0.011426982,0.011185704,0.40322062,0.02078788,0.060339943,0.17007145
0.020342495,0.0010770145,0.5124948,0.14650169,2.900533e-05,0.01180564,0.00077587273,0.006078489,0.30072644,0.00016695776,1.6389138e-06
0.1435597,0.09242772,0.17153715,5.2454674e-05,0.0765229,0.056958016,0.096268974,0.056249913,0.012923803,0.21403097,0.0794684
0.07152337,0.10561359,0.038689725,7.162784e-06,0.19402474,0.044628676,0.10067918,0.2531752,0.050302133,0.13414007,0.007216158
0.00093699904,0.06666874,0.03947322,2.5841184e-05,0.05745402,0.07458164,0.2284006,0.44417006,0.03896648,0.04899241,0.00032999873
0.0009689862,0.0018256858,0.0102808,0.7529397,0.010633087,2.5659238e-05,0.0020851204,0.001493813,0.21953958,7.0101785e-05,0.00013740355
0.00048730397,0.0009073494,0.001667118,0.71739614,2.204007e-06,3.1001506e-05,0.017203722,4.8034764e-07,0.007526197,0.0019399106,0.2528386
0.028442081,0.07171062,0.03088978,4.0494797e-06,0.22327265,0.07639713,0.030602971,0.14274731,0.0231037,0.34999698,0.022832729
0.009489241,0.057566326,0.009206354,0.6486174,0.100579925,0.00064137916,0.021137476,0.005228262,0.1457023,0.0005236857,0.0013076076
0.00014308743,0.0037771296,0.10135121,0.49203598,0.00091389427,0.0006873165,0.3828502,0.002357149,0.014036819,9.415524e-06,0.0018378685
0.01167338,0.0331955,0.06881384,0.0004170798,0.052031178,0.0025250616,0.0025708617,0.014396383,0.027015386,0.037141133,0.75022024
1.7892205e-06,1.638944e-05,0.00065761176,0.9971113,2.036771e-07,2.3259718e-05,0.00019503389,7.4262566e-08,0.001992479,6.194609e-09,1.9415577e-06
6.30402e-05,0.00069661194,0.004708402,0.7972404,3.364888e-05,2.36078e-05,0.015877446,5.95028e-06,0.051192075,0.0020212806,0.12813756
0.18963194,0.03803316,0.08297698,0.2806874,0.051202722,0.09532559,0.0065997075,0.017397635,0.018689623,0.13432863,0.08512657
0.06712432,0.20253481,0.00048049056,0.005895142,0.012129709,0.14470968,0.070251316,0.09855135,0.04905078,0.04420857,0.30506387
0.00021805505,0.000473476,0.000396547,0.86166203,8.449229e-06,5.1470356e-06,0.115252666,7.489684e-06,0.02191304,5.1040242e-05,1.2131753e-05
0.008390226,0.069919944,0.014480803,0.002036636,0.20600545,0.16334316,0.072381005,0.0036776708,0.02094667,0.2122004,0.22661802
0.002588505,0.14942214,0.0013913168,5.683688e-07,0.20711373,0.10454125,0.12069101,0.37616605,0.0129177235,0.025079727,8.796177e-05
0.006515462,0.02674647,0.1851553,0.120553754,0.0010663443,0.0118229,0.01829484,0.00010915051,0.11565812,0.14547463,0.36860305
0.00014046757,0.12844655,0.17939493,0.027734311,0.12514317,0.35174772,0.04829808,0.001210595,0.13468587,0.0002629734,0.0029353534
0.00020181717,0.0007451528,0.005790163,0.65776134,0.0018427934,9.685051e-06,0.0037936869,1.3703701e-06,0.32922935,0.00060567993,1.8986611e-05
7.2184257e-06,0.0013911312,0.0005370225,0.9133203,4.307141e-06,0.028921966,0.027639035,6.279709e-06,0.0013274514,4.7068046e-05,0.026798286
0.02496313,0.115567744,0.026610063,0.36322388,0.00037959852,0.124416664,0.16332954,0.079756826,0.03942978,0.04963737,0.012685413
0.00061471766,0.0021744547,0.0046642087,0.54222906,3.298164e-05,0.0049273134,0.183646,3.4980721e-06,0.0040079486,0.003753175,0.25394663
0.029129438,0.0968657,0.07889801,0.0505684,0.17456257,0.0011332302,0.0022891818,0.04258701,0.1076261,0.2990437,0.11729669
0.012936675,0.050962072,0.35064298,5.0633236e-07,0.06999849,0.0044190846,0.0095419595,0.007392374,0.00849133,0.21743464,0.2681799
0.06721731,0.0029463868,0.018874697,0.56149054,0.00014209322,0.22228642,0.01089526,0.00027645336,0.004454408,6.86794e-05,0.11134778
0.0006287948,0.0017050978,0.018224567,0.5273638,0.03886824,0.00019285717,0.0762842,0.00037245397,0.20386271,0.009389256,0.123108074
0.008464813,0.053854484,0.024288792,9.656693e-05,0.09521032,0.070009746,0.045296088,0.49043638,0.07615892,0.060922474,0.075261444
0.06184454,0.11617022,0.1635529,1.648575e-05,0.038170293,0.005315425,0.011211405,5.6390272e-05,0.014607898,0.016640304,0.5724141
0.00042345628,0.002290077,0.11456899,0.3476665,0.0003031091,0.11899798,0.09166167,0.020365257,0.05969455,0.13437319,0.10965519
0.00031422827,0.001069372,0.1319514,0.5409434,0.0052725086,3.4374211e-06,0.2109797,0.016588707,0.08845216,0.00110118,0.0033239517
0.1379001,0.11445202,0.01212876,0.2750409,0.020554695,0.18371199,0.0006868126,0.0023181927,0.0049692867,0.22926833,0.01896894
0.09462522,0.0018556523,0.0100189075,0.18481013,3.9450133e-05,0.47259465,0.05230493,0.025745828,0.05706826,0.063713945,0.037222996
0.019869749,0.17323118,0.12818627,1.33027e-06,0.09511467,0.06271938,0.06544165,0.11366883,0.019154456,0.14566611,0.17694637
0.0076281163,0.065319456,0.021720253,3.1852642e-07,0.15953858,0.039259236,0.07269563,0.110406086,0.031748485,0.21263425,0.27904963
0.0024429131,0.070027225,0.008486581,6.6887867e-07,0.38021207,0.11226932,0.00208993,0.07834941,0.030402157,0.31474105,0.0009787712
0.0041489196,0.059725244,0.1664095,2.2306305e-05,0.22467583,0.0029570805,0.044929035,0.1477443,0.022222156,0.109697066,0.21746859
0.04813607,0.08125989,0.15840106,3.2536802e-06,0.10160294,0.047977485,0.029377725,0.17275274,0.027055304,0.22475263,0.10868093
0.1637092,0.1361537,0.23460516,2.5822256e-08,0.12253697,0.11939391,0.010529223,0.016319755,0.09524255,0.09916041,0.0023490484
0.018413749,0.068081535,0.14495164,4.247146e-06,0.13648577,0.030444067,0.038871013,0.28348443,0.030464571,0.22053641,0.028262578
7.844587e-05,0.0005458386,0.0039047739,0.83234394,1.6361832e-05,1.632035e-05,0.15368766,0.000120614204,0.0064437306,0.00013569483,0.0027066243
0.00013134885,0.070583284,0.055944107,5.1664053e-08,0.19571614,0.23732692,0.1325967,0.21983643,0.039396606,0.04731356,0.0011548651
0.00016902636,0.00031335026,0.07425077,0.68079853,1.7369954e-05,0.00014064071,0.00821317,0.0023634527,0.104890525,0.12856667,0.00027653808
0.0015087655,0.0005909019,0.008970049,0.7174229,0.00036981324,6.547736e-06,0.06082372,0.0054615447,0.09603998,0.105867535,0.0029382554
0.0021612586,0.07865609,0.08637376,1.1077997e-05,0.093757376,0.033647534,0.027068926,0.571836,0.08737188,0.0187801,0.00033604837
0.0076762363,0.09741903,0.13992754,1.2316021e-05,0.08995742,0.01922559,0.070789956,0.2121668,0.027406588,0.23304673,0.102371775
0.0030299453,0.059689943,0.18096726,5.0856906e-05,0.046027493,0.014568374,0.014679428,0.110383786,0.070142195,0.4920518,0.008408903
0.00733538,0.076793164,0.17754151,0.00026739723,0.13344607,0.018979607,0.0935101,0.09381971,0.07275163,0.28410646,0.041449018
9.9234596e-05,9.0807334e-05,0.0035422717,0.9910709,9.761311e-06,0.00031201966,0.00063929067,7.960059e-06,0.0015831089,8.640646e-06,0.0026359924
0.00868219,0.03206754,0.03902245,2.3358498e-06,0.18050396,0.03974333,0.0070187715,0.3141168,0.0016630732,0.37394887,0.0032306479
0.005851062,0.01895998,0.030463975,0.00032151127,0.11670761,0.019463472,0.15020593,0.6107093,0.01171286,0.03172878,0.003875413
0.009240793,0.073904,0.06445357,2.0819509e-05,0.14781383,0.050207395,0.028775048,0.3007825,0.02101292,0.19783501,0.10595414
0.00027135568,6.605628e-05,0.0056519466,0.97613144,8.237554e-05,0.00020419023,0.002611874,2.5159721e-05,0.0049991272,0.00046083806,0.009495563
0.19206053,0.0899439,0.16109768,0.03625872,0.06493055,0.004398462,0.07508251,0.11563563,0.017361622,0.03923195,0.20399845
0.015029428,0.16057295,0.1382326,2.1202127e-06,0.083346725,0.0512107,0.010915897,0.07903677,0.085661404,0.3121814,0.06381007
0.0001660266,0.036286328,0.02646475,0.00046697832,0.24816582,0.0050887754,0.23154575,0.034208138,0.064431876,0.25235763,0.10081795
0.07892473,0.043329567,0.11814141,0.15143839,0.08464261,0.013053206,0.043808527,0.0017418086,0.10616393,0.0040975725,0.35465825
0.08353994,0.049125258,0.088080406,5.2573592e-05,0.0201427,0.14561698,0.060048494,0.04721571,0.02773982,0.42323035,0.05520779
0.05534793,0.057125837,0.06409209,0.27074254,0.14098561,0.04339677,0.11934479,0.21621041,0.016792389,0.00053055305,0.015431132
0.063676775,0.009497006,0.0044604377,0.45184812,6.2441984e-05,0.0040321085,0.0021743374,4.4983794e-06,0.0026556407,0.0035797588,0.4580089
0.070013426,0.002301139,0.0020834107,0.49653774,1.4952673e-05,0.014478222,0.036082286,2.3656924e-06,0.016891703,0.0012630976,0.3603316
0.012304224,0.025497383,0.02726271,0.768334,0.0006345664,0.0022336014,0.03331648,0.0847633,0.031934906,0.012077104,0.0016417208
0.008147327,0.0022321173,0.06629249,0.60097516,0.010378297,0.0007849562,0.20978627,0.004250541,0.027416935,0.01515016,0.054585736
0.004470416,0.012172379,0.0019497285,0.085852794,7.602093e-05,0.5624782,0.21982878,0.044206094,0.06749501,0.0014047961,6.571618e-05
0.35646576,0.026849078,0.22220512,0.00019218758,0.0063315965,0.0028744072,0.023434144,0.1714862,0.0016571659,0.033997502,0.15450685
0.022908987,0.09159905,0.19654277,0.00015065054,0.1857306,0.066063814,0.012632883,0.16355638,0.047296878,0.12967205,0.08384593
0.12927411,0.14237228,0.17480414,5.8834597e-05,0.04692519,0.044211045,0.09466,0.0635057,0.0007599643,0.11686866,0.18656006
0.0070457365,0.039722413,0.3970404,2.5608952e-05,0.074950606,0.020268274,0.085825615,0.19464564,0.030806927,0.14744858,0.0022202667
0.00032153304,6.433831e-05,0.1536133,0.5416691,0.10839795,0.0033082427,0.0037442523,0.0006880943,0.1330434,0.00025176365,0.05489811
0.00056691625,0.07940683,0.037796065,4.636219e-05,0.08577892,0.07858176,0.019427564,0.42551774,0.0028390193,0.1946542,0.07538465
0.1371003,0.14478222,0.05868702,1.85124e-06,0.017339293,0.008979695,0.004291472,0.3478592,0.020233182,0.25008106,0.010644678
0.07738312,0.08456389,0.010578894,0.736436,0.0035821206,0.00028093005,0.030466955,0.008914411,0.039076872,0.0013377552,0.0073790397
0.017921137,0.060105875,0.20257841,3.4172675e-08,0.013558249,0.44325238,0.09489259,0.008488872,0.023301657,0.13521819,0.0006825612
0.0382585,0.019699788,0.15022714,0.12743992,0.1388505,0.0026878794,0.023554286,0.12154132,0.047708217,0.24049698,0.08953545
0.030837983,0.063677594,0.03226034,0.04778497,0.059148803,0.12540641,0.034403563,0.35703498,0.06737909,0.18057278,0.0014934427
