,EPL-IN,GC,M/TC,OSNs,PGC
27x21,0.787416136264801,0.9419981688261032,4.392648530006409,8.836477565765382,4.3173212766647335
27x22,0.4596105322241783,0.69003826379776,3.2791638016700744,7.333670496940613,1.9445830523967742
28x22,0.95764639377594,0.8239527076482773,4.094194793701172,9.840108680725098,6.599057626724243
28x23,0.2543624132871628,1.5384404957294464,9.599306678771972,3.937289261817932,4.058322143554688
28x24,0.7395606637001038,1.9748453438282012,6.32061014175415,6.821652889251709,3.6795196890830995
27x23,0.7192330420017242,1.960873967409134,9.830546569824218,9.59131908416748,3.9199041366577148
27x24,0.19426967948675156,5.893661832809448,8.640908145904541,0.4830705597996712,2.0740169525146483
26x24,1.381126993894577,19.495789527893066,0.23628290817141534,0.03452944979071617,0.12991140335798262
26x23,0.8115275293588639,19.2664174079895,0.9272483795881271,0.10393760092556477,0.8481755763292312
25x23,1.332899284362793,17.714959335327148,1.7577449798583984,1.1670070946216584,1.2565722942352295
25x24,0.7566981345415116,12.025033903121948,0.8734245777130127,1.5463306128978729,1.7411447882652282
25x25,1.4990569829940796,27.584298610687256,1.7229293048381806,1.2411470293998719,1.3846054792404174
26x25,1.5083050429821014,21.355753421783447,1.210816103219986,1.4179286777973175,0.990959706902504
28x25,1.484914779663086,3.2386942982673643,5.276342129707336,9.524066162109374,3.94205082654953
27x25,0.7553961634635925,1.8291950523853302,8.859013032913207,9.020284032821655,3.125523018836975
29x24,0.8122993648052216,2.3916051745414735,4.112798810005188,6.855677366256714,10.331291341781617
29x23,1.2472567319869996,2.1623799324035646,4.742670631408691,10.876200294494629,10.521278810501098
29x25,1.819165301322937,2.5741492986679075,5.82805073261261,8.145186281204223,10.336017322540282
23x20,0.7855909943580628,14.952623224258422,0.8841720700263977,1.4839632332324981,2.290410101413727
23x19,0.8509393841028213,12.298786783218384,2.191750144958496,4.77746045589447,2.93702689409256
24x19,0.6722416996955871,17.300078010559083,1.6758739709854127,0.5596757858991623,1.011979615688324
24x18,2.069153201580048,29.359646129608155,1.9641515970230103,0.09319989569485188,1.2188883662223815
24x20,0.8541189074516297,21.817367458343504,0.4143619045615196,0.02988054705783725,0.1445293255150318
23x18,1.4786975800991058,24.299858474731444,2.0096752524375914,1.569560205936432,2.1682239890098574
22x18,0.6304081469774246,18.619716835021972,12.22792181968689,0.26112853437662126,3.039526569843292
21x20,0.10868075489997864,4.714717411994934,8.863699388504028,0.4459527969360352,4.278281497955322
21x18,0.6234275907278061,4.368948125839234,6.0464589357376095,3.3179415106773376,4.253067278862
22x19,0.743826475739479,21.962928295135498,10.041182804107667,0.34342887103557584,3.5813345909118652
22x20,0.1556030295789242,8.417760848999023,10.127317428588867,0.3836362808942795,2.6755166888237
21x19,0.5071923732757568,5.035804057121277,7.12762222290039,3.5277215600013734,4.8689123630523685
21x21,0.41429800987243653,6.6921463966369625,19.061778831481934,0.838643878698349,17.05950860977173
22x22,0.2276299513876438,6.187524962425232,15.19171576499939,3.280543661117554,3.6123005032539366
21x22,0.28993706703186034,5.840084147453308,9.836310291290284,1.0440245509147643,10.382006168365479
22x21,0.561652860045433,8.610237264633179,7.388873672485351,2.337272346019745,3.0236326694488525
24x22,1.4366202175617218,22.090371704101564,1.2680527448654175,0.13222836330533028,0.5392276674509049
23x21,1.4934609889984132,29.463909912109376,0.7733033895492554,0.4436441719532013,0.6666778683662414
23x22,0.8839902222156525,20.881440734863283,0.7702318280935287,0.7265662640333176,0.805448716878891
24x21,0.6546216756105423,16.647017765045167,0.8995658665895462,0.06271014697849751,0.1895787686109543
19x18,1.391235637664795,3.306527078151703,4.222952508926392,13.123009538650512,5.811582899093628
20x20,0.8258633226156235,3.517142486572266,4.565833568572998,7.5811744928359985,4.353396081924439
19x20,3.0513595819473265,11.113012790679932,15.535967826843262,12.058785724639893,14.755596256256103
19x19,1.651616358757019,1.4138073921203613,4.323362803459167,9.092509603500366,4.288285279273987
20x18,1.0393700003623962,2.164978098869324,4.23970103263855,9.100553369522094,4.278110074996948
20x19,0.9660998076200485,2.05400687456131,3.6515581011772156,8.816343736648559,4.08369722366333
17x18,0.7568015426397323,19.71817579269409,10.023827934265137,0.8243945360183715,2.9171716809272765
17x20,0.6092141658067703,3.153287422657013,5.400054955482483,6.760151505470276,2.1743810176849365
18x18,0.26631987392902373,4.777407765388489,13.911599254608154,1.9324072360992433,10.732272672653199
17x19,0.27191374599933626,7.378132677078247,11.724284744262695,4.1127530336380005,3.252013051509857
18x19,0.4730044469237328,3.281728219985962,5.7532353639602665,3.9481401085853576,5.254579210281372
18x20,2.8249599927221426e-05,4.399418612592854e-05,8.060268264671322e-05,2.796348153424333e-05,8.76861024153186e-05
18x22,0.9247503221035004,4.77288134098053,5.800302267074585,2.5618909001350403,13.721339845657349
18x21,0.6211041152477265,3.637881004810333,8.186683940887452,1.486006462574005,16.71070098876953
17x21,0.6145313113927842,3.177588415145874,6.757933902740478,6.523660063743591,2.826533579826355
17x22,0.5763670086860657,1.990647804737091,5.024109268188477,5.782059073448181,2.462317502498627
19x22,1.1496185302734374,1.8561172962188721,5.720086884498596,5.532627367973328,4.286704730987549
19x21,1.487461084127426,2.9010565519332885,5.132733607292176,6.972239995002747,4.413887548446655
20x21,1.5809441030025482,3.0018010258674623,5.351925802230835,9.953450775146484,6.424750351905823
20x22,1.132140976190567,0.8516836106777191,2.9059106588363646,7.208490180969238,5.729104900360108
20x23,1.5120334029197693,2.3190428256988525,4.974340558052063,11.847537660598755,9.283535385131836
20x24,1.319287896156311,1.7148500323295592,3.6971893310546875,10.303890275955201,7.625653028488159
19x24,1.784580832719803,1.782314521074295,5.201003909111023,7.994073724746704,6.822201609611511
19x23,1.3074237406253815,1.1912359654903413,4.5806175708770756,8.183269214630126,5.092276930809021
17x23,0.4964347377419472,1.6314180970191956,4.391168999671936,7.193711853027343,2.3121463775634767
18x23,0.47429133802652357,2.1496017575263977,4.826889109611511,5.87455985546112,5.740316867828369
17x24,0.13051515221595764,7.1943564176559445,11.302655601501465,1.124190866947174,2.8987115383148194
18x24,0.45846788585186005,3.7451278924942017,10.543002271652222,1.168905210494995,13.809551858901978
17x25,0.5024322777986526,11.4646710395813,11.430491065979004,2.4838381886482237,2.8156630873680113
18x25,0.5365284293889999,3.504470336437225,7.878490233421326,5.574315929412842,3.3668734073638915
19x25,0.8185742259025574,0.8368724018335343,3.888673794269562,5.221267557144165,3.2127798914909365
20x25,1.0788465559482574,0.845845514535904,4.222104334831238,7.86348078250885,8.49817442893982
23x23,1.1546294152736665,29.328397750854492,0.39442657977342604,0.051805236004292966,0.43173490911722184
24x23,0.800792109966278,13.329437303543092,1.785175508260727,3.6193203926086426,4.048218250274658
24x24,0.7265509366989136,10.708601474761963,0.9827539294958114,1.0655595421791078,2.4743908166885378
23x24,1.7429734587669372,25.153105163574217,1.6931534230709075,0.18288395404815674,1.0076256155967713
21x24,0.43267411887645724,3.8409131526947022,10.001747608184814,5.634465146064758,7.093462991714477
22x24,0.5889206618070603,14.561916780471801,11.432337999343872,0.6293158560991288,5.666693210601807
22x23,0.3737622797489166,4.258359408378601,7.131703901290893,7.324396920204163,2.732858431339264
21x23,0.42143652141094207,3.6511739134788512,11.382391119003296,3.013404667377472,9.22607707977295
21x25,0.039717461355030535,6.501861310005188,19.18662509918213,0.7556165724992753,7.058944296836853
22x25,0.45822250545024873,14.899843406677245,14.439682292938233,0.5090692847967148,4.054136180877686
23x25,0.9601959884166718,19.829002094268798,0.8609709680080414,1.351423305273056,1.2161954820156098
24x25,0.7609258174896241,16.385882949829103,0.42838970869779586,0.12504138313233853,0.44773701280355455
18x16,0.2743315115571022,2.505037546157837,7.613798594474792,2.636516642570496,7.3128690958023075
17x16,0.2145010143518448,8.63484296798706,8.778228759765625,2.1500819444656374,3.017744743824005
19x16,0.4189593642950058,2.0121503710746764,2.4737929105758667,4.621223378181457,2.245795655250549
20x16,0.9997822165489196,1.835021084547043,4.743354034423828,9.201844644546508,3.579911208152771
22x16,0.41513979732990264,3.144630217552185,8.40460114479065,4.943155527114868,6.209454679489136
21x16,0.8316037595272064,2.3691413760185243,3.6212207674980164,6.484340214729309,3.8522623777389526
23x16,0.483455616235733,2.671486508846283,4.388897204399109,6.980508136749267,2.497891068458557
24x16,1.1656602203845978,2.759933590888977,4.834476947784424,7.861191248893737,3.206507444381714
26x16,1.1472994267940522,2.3744145154953005,5.285580062866211,9.665800094604492,7.2389816522598265
25x16,0.3677470460534096,1.604508113861084,5.454615259170533,3.3545287966728212,5.1089612483978275
27x16,1.3743587255477905,0.7095378696918487,6.84274685382843,14.006147766113282,4.929206895828247
10x16,0.8203124433755875,2.827695679664612,3.697411847114563,6.748839616775513,2.9469026803970335
12x16,1.0340316116809845,1.9749661803245544,4.224147653579712,8.146865844726562,4.273989462852478
11x16,1.0284158647060395,1.7340142548084259,3.8361957907676696,6.499607276916504,2.7162564754486085
13x16,0.8528191268444061,2.102985215187073,3.990594410896301,5.659476804733276,7.260887241363525
14x16,1.1920074343681335,5.496771383285522,5.1891961097717285,5.886672854423523,3.906300759315491
16x16,1.104264223575592,16.9398455619812,0.9992534637451171,0.0524404538795352,0.3985394790768623
15x16,1.0879335224628448,20.524982452392578,5.739552736282349,0.18932581320405006,1.8221442639827727
17x15,0.1417593888938427,3.8477404713630676,7.513376379013062,0.7786982148885727,3.608540987968445
18x15,0.2876529559493065,0.8856800466775894,2.0662981986999513,4.495025110244751,3.493291425704956
12x15,1.0186620116233827,2.553600537776947,3.9731342911720278,7.9943503618240355,3.2592244029045103
11x15,0.9934312015771866,3.1481317281723022,5.324590420722961,7.635431528091431,2.8454250574111937
15x15,0.5239196658134461,4.601663422584534,5.639672422409058,5.379502773284912,2.9894591569900513
16x15,0.39028051495552063,1.0554877400398255,2.8424479126930238,5.227967357635498,1.4397772669792175
13x15,1.34405597448349,3.4560474276542665,5.30115921497345,9.00449995994568,6.381040811538696
14x15,0.46318232268095016,0.768177917599678,3.5162257075309755,6.0632263898849486,3.28832403421402
23x15,0.7610404312610626,5.148488783836365,10.732666063308717,0.5681479513645172,11.96338119506836
24x15,0.4916438192129135,1.242660892009735,4.274403619766235,3.938965320587158,8.62525453567505
22x15,0.5837432712316513,2.284425699710846,5.079825043678284,4.176379275321961,12.900495147705078
25x15,1.686095267534256,1.5469443202018738,4.839347958564758,8.30724573135376,5.501048588752747
18x14,0.9748942434787751,0.5300886988639831,3.407587492465973,9.17024884223938,3.1912206530570986
17x14,4.91865675940062e-06,8.411812232225203e-05,8.798903763818089e-05,4.7367967090394815e-05,0.00013929681445006283
15x14,0.23665642216801644,1.1842073976993561,3.683109700679779,3.6248238325119018,3.751889097690582
16x14,0.5595185905694962,1.8338538467884065,2.46877316236496,4.152125453948974,2.7993175864219664
14x14,1.6027994096279143,4.4194599151611325,7.717738008499145,9.054287242889405,7.28829448223114
10x26,0.2791749522089958,3.1802159190177917,3.8957516670227053,0.39092736393213273,7.22664885520935
11x26,0.7885329186916351,4.865647006034851,4.1033347845077515,5.391369128227234,2.753374993801117
12x26,1.2756852328777313,23.270284175872803,1.296010220050812,1.6932677567005157,1.1978428483009338
14x26,0.958090728521347,16.105410766601562,1.4478999197483062,0.8597942024469376,1.358374285697937
13x26,0.5927291959524155,23.80829038619995,0.32189240008592607,0.03987465426325798,0.2665316998958588
15x26,1.2646817028522492,14.540010166168212,1.421201628446579,0.8639841139316559,1.5024396121501922
16x26,0.8766841441392899,10.852491807937621,1.1674951195716858,1.6921758890151977,1.3454596281051636
25x26,0.5773635864257812,24.159457969665528,0.14812698364257812,0.016271038539707662,0.12024132087826729
26x26,0.15190572813153266,12.543327617645264,21.177232933044433,0.8199016571044921,4.456005263328552
27x26,1.342267668247223,2.0774863243103026,4.143571543693542,9.693356895446778,2.8783347606658936
28x26,1.3749991357326508,5.2988649845123295,9.029543733596801,7.492188787460327,9.014818477630616
29x26,1.1986991465091705,5.138327598571777,5.1590252161026005,5.585460186004639,3.9979811549186706
17x26,1.1974411964416505,17.99771213531494,4.134573316574096,0.9881955623626709,1.9310534298419952
18x26,0.36653544157743456,1.7883190751075744,6.033149337768554,5.053962016105652,3.3912519574165345
19x26,0.7195900231599808,1.2366790175437927,5.082867217063904,5.538645648956299,7.591767501831055
20x26,1.4417411804199218,4.261805009841919,6.411542129516602,7.751803517341614,5.815872311592102
21x26,1.1811010479927062,5.80468430519104,9.403057479858399,3.293330669403076,12.186298990249634
22x26,0.5618141502141952,11.33430380821228,6.351396989822388,1.5065958380699158,2.7527620673179625
24x26,0.6543439537286758,18.424813270568848,0.7579655915498733,0.0467376071959734,0.27879987210035323
23x26,0.9527860820293427,17.022775650024414,1.2235488653182984,2.30160813331604,1.927627944946289
23x28,0.524767529964447,5.578864526748657,3.098472774028778,4.080043387413025,1.9763866245746613
24x28,0.7048963963985443,5.634909582138062,4.975317215919494,4.623603653907776,1.4027885615825653
24x27,1.287406176328659,17.033754062652587,0.9387694090604782,0.10635756477713584,0.7016041278839111
23x27,0.0008382028405321762,0.04769551753997803,0.032805453054606915,0.009781468426808715,0.02526746178045869
22x28,0.8176175087690354,7.092537522315979,6.957144451141358,3.0062409043312073,8.832584953308105
22x27,0.1793416276574135,3.571005141735077,2.6903779029846193,2.7500354647636414,1.2778620839118957
27x27,0.30176145285367967,3.4468206644058226,7.269654846191406,2.369893968105316,4.862460374832153
27x28,0.7208274066448211,1.7124146819114685,3.2796679615974424,4.915940070152283,3.845296633243561
25x27,0.0774264618754387,4.209226393699646,8.364866256713867,1.1269786775112152,2.996563935279846
26x28,1.3801061749458312,4.909769940376282,8.312055397033692,4.938616561889648,9.499765539169312
25x28,0.6362145274877549,3.465442955493927,4.785868835449219,6.697830247879028,3.3564308285713196
26x27,0.42120628952980044,2.155373728275299,3.2257117509841917,6.3577207803726195,2.14538117647171
16x27,0.37812565416097643,10.623860025405884,0.7505266219377518,0.05915083047002554,0.570571917295456
16x28,0.6838626593351365,9.952767610549927,4.625823640823365,0.08742175996303558,1.4768117129802705
15x27,1.3073949456214904,23.13205041885376,0.9772035270929337,0.07141434960067272,0.48691835552453994
15x28,0.8002541333436965,15.1660945892334,2.049130856990814,0.24089148193597795,0.6318097978830337
13x27,1.2402547597885132,20.369944763183593,3.815012800693512,0.9923970609903335,2.45814528465271
14x28,0.12092440351843835,9.068945693969727,10.479016447067261,0.41601417362689974,2.2445491313934327
14x27,1.1920341074466705,31.4769326210022,3.1734527945518494,0.08482677638530732,0.921290498971939
13x28,0.3657594546675682,5.688851165771484,3.069953513145447,4.094114804267884,2.1561296701431276
11x27,0.2858362153172493,4.238553738594055,6.045645642280578,1.872106146812439,3.4624466061592103
12x28,0.2527317479252815,6.462140703201294,11.553661680221557,0.3145369589328766,8.60147671699524
12x27,0.27463566362857816,5.052514934539795,3.8506993412971497,2.6550765514373778,2.0569734454154966
17x27,0.2837470337748528,11.512076139450073,8.401742744445801,0.21060066148638726,2.3349615573883056
18x28,0.5934027850627899,3.1521334528923033,6.88360743522644,0.36920581310987477,10.862326908111573
18x27,0.13763826563954354,1.0447648584842681,4.563517904281616,2.8937198162078857,2.264454185962677
17x28,0.35792720019817353,2.9431474924087526,4.80718162059784,2.7312660098075865,2.620933985710144
14x29,0.20878355875611307,7.071579766273499,3.251059019565582,0.9676486670970916,1.6453328788280488
16x29,0.137690319865942,4.220691251754761,3.4532928586006166,0.8614951014518738,2.35955296754837
15x29,0.6180812031030655,7.6679164409637455,5.115849590301513,1.35721697807312,3.052740955352783
17x29,0.44240286499261855,3.843208873271942,5.5453986644744875,3.406264007091522,5.802781796455383
10x27,1.2970015466213227,5.419275164604187,2.8364678859710692,1.347647774219513,2.8051712036132814
8x23,1.0235761463642121,4.289731955528259,7.326900172233581,5.456727123260498,3.274385166168213
21x27,0.4841261297464371,1.700452309846878,2.5063963294029237,2.240050733089447,8.557321405410766
19x27,0.47405313402414323,1.3586822867393493,4.03951485157013,5.231697535514831,3.7354426860809324
28x27,0.262096206843853,1.3232106864452362,1.806701111793518,2.615581524372101,3.3653512001037598
24x29,0.9459924280643464,4.580663657188415,6.474343991279602,3.8436018943786623,7.605846357345581
25x29,0.7169779717922211,2.3410842418670654,2.9386988043785096,2.1600347638130186,6.1511389255523685
30x19,2.7277191162109373,2.4892194867134094,6.6950276613235475,11.695237684249879,4.094731664657592
