"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","Normal Epithelial","PVL","T-cells"
"1086",0.00586392682784077,0.158615413308698,0.501601906245883,0.210404745365431,0.066574325582534,0.000206187078323331,0.0257239918292255,0.0310095037620645
"1087",0.000149513789789684,0.083343602362179,0.718022582548294,0.027538775602456,0.130265723864552,0.000149513789775857,0.0119637503274015,0.0285665377155522
"1088",0.0197935598085278,0.173789211813874,0.304261084341286,0.219637545570413,0.218123870988431,0.000303237914134701,0.0198553336027103,0.0442361559606235
"1089",0.00010328145213492,0.0960572439761918,0.730606176117249,0.0188457038419729,0.109895673005552,0.000475363916215457,0.0159528621421958,0.0280636955484882
"1090",0.000116234203285233,0.0691842501020779,0.818665168858437,0.0124283818498755,0.0556748588183494,0.00407240328076773,0.00945726395295164,0.0304014389342556
"1091",0.000102397779921581,0.135507814806432,0.654642122204381,0.0626489357414601,0.0724283970945555,0.0636335316690748,0.00533398395735534,0.0057028167468198
"1092",0.00506753463698365,0.167594319160497,0.609972476596331,0.0548479790948078,0.120528787172757,0.0136674159859249,0.000147942815861585,0.0281735445368372
"1093",0.00278144343539119,0.279547047912437,0.305639058378534,0.172674101992303,0.048738726353935,0.000200114298310169,0.145800708304083,0.0446187993250071
"1094",0.000146072605150947,0.119758390842751,0.666981719163814,0.0527203098970716,0.137476719229369,0.00014607260514803,0.00339979935560015,0.0193709163010948
"1095",0.000149286421147963,0.0920050105032095,0.54998907942661,0.0725984487730346,0.207899116135253,0.00998400260969313,0.0225864751431397,0.0447885809879123
"1096",0.000109033080670857,0.0479324230853668,0.849363999670618,0.022707982018218,0.0459667162119422,0.000109033080670163,0.0143686739533578,0.0194421388991564
"1097",0.0557309131863245,0.158354545954659,0.534183054217355,0.0959815431079256,0.13758297844213,0.000225436526875436,0.000225436526875439,0.0177160920378554
"1098",0.000145449329470802,0.0691953552545187,0.728386217248813,0.0612721594812687,0.0964625097557285,0.00186816087741338,0.0210651221172895,0.0216050259354972
"1099",0.000193530483697884,0.239204697434287,0.394641513344778,0.141466213614157,0.120404517144238,0.0586954863518926,0.0194327658035634,0.0259612758233856
"1100",0.000146069305628306,0.103940506685165,0.652695987828243,0.0639037227571339,0.119657158449816,0.00510856624857787,0.0145780038710361,0.0399699848543997
"1101",0.000103794258040722,0.0839713079351228,0.804681141553065,0.0365479130038984,0.0425412582656292,0.000103794258042251,0.0262856454757665,0.00576514525043531
"1102",0.00412680237229908,0.203975987644989,0.710072138173494,0.0197066882071494,0.0458502933397716,0.000145357577503625,0.00760386222843836,0.00851887045635506
"1103",0.000149950279037789,0.0557378733905458,0.795780819318588,0.0405773740982061,0.0885027732648697,0.000149950279061256,0.000381498688806103,0.0187197606808853
"1104",0.0030383647281599,0.122038167014271,0.73497290700839,0.0290715471229154,0.068402609130342,0.0168083918384679,0.00750491767732716,0.0181630954801268
"1105",0.000163124715065023,0.0622589886769326,0.788287418590687,0.0248965075808255,0.0890278177583579,0.000163124715066014,0.0185949644584015,0.0166080535046642
"1106",0.00216123245994372,0.2244014379679,0.388834766146294,0.143593695517426,0.0997356943190326,0.0109641746412639,0.0673849945182951,0.0629240044298449
"1107",0.00219124057919222,0.0694812460711189,0.722758808146801,0.0451088867204241,0.120514305807505,0.000146436357520928,0.0107474306681144,0.029051645649324
"1108",0.000219786957701442,0.233596586818583,0.393753378364463,0.151135677897329,0.134144973248991,0.000219786957701451,0.0496587148704645,0.0372710948847668
"1109",0.072882957540186,0.158304028084176,0.57031232410119,0.0429780214077672,0.109659197423879,0.00577826326758442,0.000222307602131896,0.0398629005730857
"1110",0.0140396770517373,0.178878604366643,0.592264070103431,0.0557324978803377,0.133619203119213,0.000152222590032881,0.000145213819624623,0.0251685110689807
"1111",0.000104682210128925,0.0874050471320873,0.733920370942454,0.0123423671870805,0.116881210808605,0.000104682210125915,0.00905021188477126,0.0401914276247472
"1112",0.043308689528569,0.13599479280801,0.585319874438911,0.104950848443885,0.0767173668486957,0.000156218636125003,0.0533959906596792,0.000156218636125
"1113",0.000153709587765921,0.110808402839717,0.663674482177115,0.054407312971061,0.160171236740184,0.000153709587765918,0.000153709587765913,0.0104774365086251
"1114",0.000145886965846232,0.138144547724259,0.686770282787957,0.0194673316929351,0.121529567593584,0.00014588696582584,0.000145886965825842,0.0336506093037667
"1115",0.000146060192511804,0.0675465203385349,0.734172951216968,0.0213259792440976,0.125592693440272,0.00961305512278201,0.00452849516240706,0.037074245282427
"1116",0.0183636932948581,0.123755689094034,0.532953136276901,0.109884017997407,0.142786222856683,0.000145219934948343,0.0185766412039382,0.0535353793412303
"1117",0.0110339475186103,0.0677781580927459,0.817067013006982,0.0174708165928873,0.0614292814387076,0.000155930488415812,0.000516127268910699,0.0245487255927407
"1118",0.00616853245010328,0.0544870510683502,0.852090205408173,0.0221309637592916,0.052288897277107,0.000110191782066197,0.00011019178412515,0.0126139664707836
"1119",0.000102732269042417,0.0687405594336694,0.794683881184557,0.0243248824931984,0.104555595448629,0.000102732269059058,0.00729842854866182,0.000191188353182929
"1120",0.0014360273040313,0.18658005522102,0.718454892656983,0.0176835170269993,0.0643279176277157,0.000145395026932999,0.000145395026932994,0.0112268001093846
"1121",0.00014873704663758,0.105841982689761,0.709455724754274,0.0548268381466677,0.110826549512505,0.000148737046682477,0.000148737046682477,0.0186026937567905
"1122",0.0063872284258113,0.170219438567141,0.451153909751379,0.0280760873291477,0.288206993764638,0.00382144766623563,0.000193389184978648,0.0519415053106684
"1123",0.00204764889976881,0.143632592049379,0.757277766150405,0.0398055638914376,0.0335678392851787,0.00014624121664243,0.00879453221137751,0.0147278162958107
"1124",0.0336545814341634,0.182195356862845,0.54806143002525,0.0453121089857202,0.120662308221747,0.0311742537656646,0.0109690110865006,0.0279709496181102
"1125",0.00010280985208548,0.0738808486881943,0.795882074042256,0.0348845836312595,0.0721425556314717,0.00967476347609303,0.000102809852110492,0.0133295548265294
"1126",0.0125641141100124,0.111269479599076,0.655780377656064,0.05262142358922,0.127341871260155,0.000144348991809482,0.029632035356193,0.0106463494374703
"1127",0.000151702457308745,0.095189026289844,0.770244986295915,0.0342661480597009,0.0737164285275383,0.000151702457310899,0.0151060193513214,0.0111739865610608
"1128",0.00016110879301973,0.0595520513549401,0.834954714763204,0.0108369748523227,0.0590976036189739,0.000161108793021698,0.0110438520745188,0.0241925857499986
"1129",0.000103959681589215,0.0880272539659577,0.731468534435963,0.0356601630444422,0.112277418434681,0.000103959681597951,0.00174857014758522,0.0306101406081836
"1130",0.00215307537017439,0.0674207756187187,0.758751398475897,0.0351065270247773,0.104084917040933,0.000149381067118359,0.00627726521661554,0.0260566601857657
"1131",0.000139752878798007,0.253693869648078,0.584169519995765,0.0821087051258244,0.0323927491184713,0.000139752878814287,0.035348587727007,0.012007062627242
"1132",0.000154803693350304,0.0625587200912544,0.812151780669481,0.0176605543524526,0.0691709377726113,0.00119899544695915,0.0120915220900079,0.0250126858838827
"1133",0.000160267944307747,0.0595514928280944,0.730398696983227,0.0361620981551823,0.0946116404464747,0.000160267944304583,0.028844333092991,0.0501112026054177
"1134",0.00343476803142501,0.0610600428936302,0.779332328330772,0.029936100066609,0.100312505193383,0.00519254408537238,0.000151020372008233,0.0205806910268005
"1135",0.00166332128605962,0.0319192573246145,0.914074793632587,0.0121171036144926,0.0292968143067101,0.00176372057299811,0.00224552728229978,0.00691946198023814
"1136",0.00194683785464227,0.0640398349842923,0.839234243732666,0.026286504326097,0.0383994063554142,0.0144046062083593,0.000104847763355052,0.0155837187751737
"1137",0.00316412363011677,0.142319164723011,0.720490756192085,0.0528535597463543,0.0411385300360609,0.000149531542583449,0.0101217348272834,0.0297625993025049
"1138",0.0149435600578597,0.102830676491549,0.290860570035031,0.270171975618264,0.105669373469303,0.00207277062012059,0.0250541921247331,0.18839688158314
"1139",0.014383547720405,0.204903074563313,0.624574809940071,0.0479863852665171,0.0784437392127708,0.000153957270373013,0.0053416823603731,0.0242128036661764
"1140",0.00782424626481731,0.080652228751576,0.728480152059757,0.0359442945291765,0.0861063464842623,0.000149352087017373,0.000149352087017375,0.0606940277363763
"1141",0.000103725685786303,0.0884829432407846,0.831206776152827,0.0306560057382185,0.0368396749465293,0.000103725685792535,0.000103725685792565,0.0125034228642694
"1142",0.00295676251568685,0.112157467997011,0.69078016792715,0.0478169208604734,0.0930273454613073,0.00281355883342766,0.0103273532478232,0.04012042315712
"1143",0.0291007726094963,0.241263761342532,0.510107240621898,0.051987229767629,0.0956873853045063,0.000218341798786494,0.0241351346147698,0.0475001339403819
"1144",0.00445058438291012,0.0930359514344385,0.767599713679687,0.0403003941031508,0.0768473696990966,0.000152264270295386,0.00612154051423884,0.0114921819161828
"1145",0.000148024518600579,0.125247822121713,0.654973488067866,0.0475895972533341,0.0922256572266884,0.0153370342964925,0.0101343213121847,0.0543440552031206
"1146",0.000109774199563165,0.0518385780430523,0.872677367177382,0.0320678090545966,0.037880304393963,0.000109774199546979,0.000109774199546288,0.00520661873234964
