"B","T","Mal","CAF","Macro","Endo","NK"
0.181234649574287,0.0120438423500861,0.237864387600441,0.265389704267491,0.0954788091312196,0.200136457198081,0.00785214987839474
0.158828180776072,0.0465365440390781,0.293551206049659,0.266117099477316,0.13807320892051,0.0935825040269821,0.00331125671038267
0.124825747243722,0.00185133908433553,0.463110981153236,0.158232455135507,0.153435137225388,0.0948171501563577,0.003727190001454
0.0276121449919079,0.00137721375254612,0.513638637760304,0.235089564783676,0.147096055115727,0.0739694633373854,0.00121692025845244
0.0441165332636751,0.00136069404192708,0.235776564650815,0.544777160560159,0.121881754259664,0.0432033014900373,0.00888399173372227
0.511469353491075,0.0229367700597734,0.119322798480087,0.261964603988718,0.00468975445750969,0.0738164032189246,0.00580031630391171
0.756547328253734,0.000880200126509186,0.044799920818402,0.151072235582004,0.0100773579136038,0.0364177825454833,0.000205174760264241
0.967597189845653,0.00341112543678252,0.0113968168921843,0.0121668411239585,0.00100200523776533,0.00369668429619964,0.000729337167456186
0.956267555046996,0.00132392809746637,0.0152271842361086,0.0257897729402474,3.03098656527747e-05,0.0013185551921801,4.26946213490049e-05
0.63130617970731,0.200650098109726,0.0282264652412668,0.0903796108720838,0.024100793209223,0.0193098999223514,0.0060269529380389
0.286957126709378,0.254837621707089,0.0982337159354675,0.0911319857010392,0.196245285766953,0.0443679024604867,0.0282263617195858
0.0923511561383901,0.326513317465174,0.13146992937539,0.174626370743153,0.174510723445746,4.54719477697079e-05,0.100483030884376
0.415486371093178,0.0349012183046562,0.366840896565213,0.132395528011241,0.00492784954285453,0.0444394250857715,0.00100871139708612
0.000201219632936399,0.00178041770733942,0.83190026911249,0.00991618338503743,0.125823782681565,0.0283579084677127,0.00202021901291935
7.80799852912069e-05,9.47333507438039e-05,0.954071272876207,0.00335591661497593,0.0323619654244887,0.00900721350162514,0.00103081824666852
3.22365048648469e-07,3.25513797086391e-05,0.984769506007272,0.00801434481823224,0.00385748406879368,0.00325202133412331,7.37700268216351e-05
2.72573975118446e-08,8.80839859141378e-07,0.987440680853137,0.000973376044122451,0.0114803428019818,8.93137588541209e-05,1.53784446481077e-05
0.721925708223525,9.5980794835013e-05,0.224649281783396,0.0423874525099017,0.00162591938696435,0.00574861571400989,0.00356704158736854
0.144657484651611,0.0283631863166067,0.551483412907241,0.132534866389409,0.0794759529245393,0.0580120099666577,0.0054730868439352
0.243297244319352,0.00154721957546839,0.423316239824621,0.12597299610613,0.121981181113253,0.0796622698874374,0.0042228491737378
0.187805333005115,0.0110136371454717,0.32201653940357,0.241955297985433,0.130445851635393,0.0549203508921557,0.0518429899328612
0.0449401029033482,0.000668631066992146,0.403882728193678,0.362172724711535,0.095169255403949,0.0889674302205598,0.00419912749993736
0.0301846288869315,0.0285435178808243,0.328779980171937,0.388463112078232,0.183527561700255,0.0396132286017182,0.000887970680101594
0.0258502804146621,0.00117037661176766,0.315113406725607,0.403644324666709,0.104125131401641,0.138407542929943,0.0116889372496703
0.323551063965816,0.000120152411951881,0.366578523142082,0.158453638766453,0.0460393212650468,0.0992054961344449,0.00605180431420484
0.439997719909817,0.00484801044401481,0.0917689585922606,0.196136462883565,0.0503338030275508,0.197978800312308,0.018936244830484
0.962762666048709,0.00179694643530997,0.00349890715819964,0.0160235945272626,8.28986393555117e-05,0.0155341251396308,0.000300862051532091
0.92146562066542,0.00590017883929971,0.0185919827665533,0.0417101591190796,0.00255836630405862,0.00827839294737526,0.00149529935821377
0.446140711384635,0.276295976149488,0.0303196084301971,0.0746297512393262,0.0556778573988482,0.107952360682232,0.00898373471527332
0.627569363327147,0.165701742692956,0.0176906141625968,0.114507385459299,0.0303589985151376,0.0433495189767537,0.000822376866109697
0.52949587151524,0.183325625124073,0.06452396291577,0.0635725596497657,0.057266304584966,0.10075249059738,0.00106318561280466
0.0856411833901105,0.00208293771740714,0.471847583613507,0.102934738709841,0.295527395860842,0.0419607234890356,5.4372192574608e-06
0.116642442571695,0.00120850054414684,0.436633111123245,0.0122090298842595,0.341421642688773,0.0918799262867218,5.34690115905393e-06
0.0157362055147004,0.000202517728390612,0.912917937201601,0.011016621082075,0.0520056241856358,0.00260346443640305,0.00551762985119434
0.0728642515438741,0.0197757750083308,0.714117436723616,0.0430343488223766,0.0786771859925484,0.0561073517509934,0.0154236501582608
0.0863752098278977,0.00650593161048103,0.235142950847648,0.186498778310643,0.126204481886045,0.350023493128199,0.00924915438908603
0.1259741721477,0.00074908741311672,0.276472938211658,0.274272778966506,0.229807492154839,0.0859486395619711,0.00677489154420881
0.111329230333473,0.02588145208933,0.313414131983994,0.355151517024807,0.129618493975202,0.028034218542062,0.0365709560511318
0.238575768563209,0.00491280507564505,0.550367318031517,0.0935130373745611,0.0451242367852039,0.0603417665563172,0.00716506761354696
0.00149413449380631,0.0306448986956175,0.61271121487863,0.282047176852032,0.0347274880850502,0.034975241086301,0.00339984590856278
0.0552908130775243,0.00135626053876633,0.32438149046156,0.460204676142697,0.00747066263152716,0.14972730790142,0.00156878924650533
0.084437463446615,0.00627511842395046,0.557624096203462,0.205003752215467,0.125396638458307,0.0054407962618775,0.0158221349903212
0.546997083742217,0.00269629709205256,0.0530210061470684,0.228393772093617,0.057891069441216,0.0948418176379227,0.0161589538459062
0.978456341214048,0.000661382727033754,0.00153283927998473,0.0114991753743063,8.95958395825826e-05,0.00756883868999137,0.000191826875053146
0.688791501347887,0.20403001809906,0.0210285530250308,0.0382775230928242,0.0310900031757046,0.00990912581005024,0.00687327544944314
0.47183521004279,0.318612439826326,0.0318500406556977,0.0716721843132238,0.0366816559013177,0.0620165662612541,0.00733190299939013
0.86962111036782,0.0320938672428971,0.0168739704520941,0.0581735877118811,0.000748539106074694,0.0122902837403827,0.0101986413788503
0.105196122894823,0.00419488412678617,0.724182062639977,0.000264488355673882,0.164745051555064,0.000804068346175828,0.000613322081499803
0.00124983832274773,0.000413217253637015,0.175106278301424,0.697580885508362,0.00330430522714804,0.117501994274855,0.00484348111182684
0.301447244216013,0.00546385631222877,0.490760587831914,0.157189543687936,0.0373907932817511,0.00524751445278172,0.00250046021737587
0.19451644329951,0.0496410204533033,0.350274986925224,0.269274218498807,0.0811729976943988,0.0472102775962574,0.00791005553249938
0.006772757997874,0.000477058578253009,0.146747970916199,0.669650140182732,0.0436202199398852,0.132299315585365,0.000432536799691991
0.0914650214387035,0.00170858412952212,0.291333738867387,0.469947894773912,0.125317308594269,0.0180797630623848,0.00214768913382155
0.18485100633623,0.00244773048288496,0.337373407833724,0.350017477352499,0.034917214019049,0.0899613698102646,0.000431794165349065
0.0579365074586814,0.000177561769126692,0.0515675053519044,0.757702585791089,0.0545478357571671,0.07674360708014,0.0013243967918911
0.160900259612321,0.0227462358006382,0.414845196931168,0.326485981817407,0.0376945750454352,0.0364286834830276,0.000899067310002337
0.0873993467051638,5.93258192785132e-05,0.0288159317315431,0.657259459357414,0.0154338459991351,0.210387884417902,0.000644205969563179
0.89190837395533,0.00768930618591741,0.00594645771882513,0.0450743339159571,0.000674564799454113,0.0480014147948045,0.000705548629711561
0.669882251599251,0.0677894360130595,0.0234149447881965,0.0509142776416712,0.0488581692664941,0.13475572312704,0.00438519756428793
0.428781904038015,0.102070831022466,0.355234149255024,0.0724680905730301,0.00418569763336938,0.0369188030678861,0.000340524410209209
0.00372167264699501,0.00686501194344098,0.797657447493568,0.0567012076049662,0.0904545769423627,0.0243197783649226,0.0202803050037447
0.0330477966336281,0.0187607405481294,0.496378258251976,0.317814411714379,0.0593838331635804,0.0683217312043453,0.00629322848396106
0.147497103174669,3.18439692448155e-05,0.351125102884992,0.274311382916189,0.104754809414347,0.120062049101922,0.00221770853863646
0.231297387814568,0.00812867029699287,0.472451386637978,0.158729286630563,0.0996717314086616,0.00808268450343545,0.0216388527078022
0.105037225987014,0.00185310856642561,0.611626318476438,0.174481499174281,0.0607188577609209,0.0277303591438408,0.0185526308910795
0.298646314705291,0.0103594277207864,0.15890437755744,0.370003918116644,0.0744433954868364,0.072968619950226,0.0146739464627754
0.631459889661698,0.00807551705029949,0.00345970024993447,0.202403402492134,0.00083679449332392,0.153126549149032,0.000638146903578812
0.864698920424796,0.00235882010711188,0.0133393791536993,0.09812065344083,0.00208135572085387,0.0183312387543066,0.001069632398402
