B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,Normal Epithelial,PVL,T-cells
0.30728602,0.15520643,0.0010673553,0.038203478,0.15596315,0.0035195558,0.027386071,0.31136793
0.114652604,0.17566745,0.008606862,0.15277624,0.17970899,0.001399975,0.085670054,0.2815178
0.00048725196,0.3226856,0.4850803,0.010402111,0.10881146,0.059689634,0.005868717,0.006974954
0.0006876085,0.4057551,0.4081624,0.043439787,0.0015354361,9.616251e-05,0.045477446,0.09484607
0.24855447,0.19183967,0.0033586838,0.037731603,0.30600286,0.0019044881,0.046627857,0.1639804
0.15384133,0.20960534,0.15588853,0.036125235,0.2735185,0.0016815898,0.0072474396,0.16209204
0.15656558,0.002566373,0.19115505,0.078032695,0.009655442,0.33503258,0.09888226,0.12811004
0.24042538,0.18606144,0.011593712,0.2565275,0.0027103473,0.0010055804,0.20169237,0.099983655
7.696876e-05,0.41023868,0.49117753,0.01317624,0.001549903,0.0017803886,0.009687159,0.07231315
0.076701894,0.06768823,0.00084111694,0.0061583263,0.28829893,0.08191306,0.050769795,0.4276287
0.0039863563,0.0032611215,0.5157688,0.0030682255,4.2180454e-06,0.442634,0.0219318,0.009345492
0.13710326,0.43960434,0.0086346,0.2919305,7.4949003e-06,0.00045163487,0.11662845,0.005639628
0.10888025,0.35010386,0.11905655,0.11925456,0.20939289,0.0021488476,0.012026891,0.07913613
0.0005766353,0.047671508,0.36650443,0.011038939,0.01322,0.24321148,0.30537164,0.012405433
0.024287809,0.010180081,0.013669502,0.079167105,0.2863825,0.3163838,0.0077689877,0.26216018
0.00058754656,0.23398498,0.522163,0.123361856,0.0047747414,0.00025999756,0.064560965,0.050306916
0.15705171,0.0007914185,0.2403085,0.004379329,0.11350301,0.40349472,0.075100414,0.00537089
0.107278824,0.33747536,0.0018466897,0.18319286,0.07184271,0.0150554245,0.2735101,0.009798017
0.22221152,0.06959203,0.03727595,0.03248024,0.17969665,0.11950165,0.13216315,0.20707881
0.00086959277,0.3252859,0.20811251,0.075999945,0.0029527943,0.00012543847,0.22139028,0.16526356
0.09618833,0.14511338,0.072213456,0.082923755,0.111181945,0.2118428,0.064203024,0.21633333
0.08826196,0.032256007,0.46193776,0.016260177,0.028749535,0.19784147,0.0017166686,0.17297643
0.08115772,0.060094826,0.082531765,0.008940125,0.09625505,0.41502523,0.15403572,0.10195957
0.32236814,0.15259448,0.0002801841,0.037036125,0.06666328,0.00012041097,0.023977095,0.39696026
0.32289228,0.043291792,0.02081069,0.007993194,0.21205652,0.017438753,0.0027359459,0.3727808
0.05007371,0.002763701,0.18475865,0.0047650766,0.0036237533,0.6063714,0.13699032,0.010653378
0.1884895,0.036990903,0.005942396,0.043831356,0.2481186,0.2836838,0.030119997,0.16282345
0.030845394,0.091673896,0.2716586,0.18656239,0.06797552,0.26900733,0.010439038,0.07183786
0.17871216,0.008988244,0.0018045313,0.015255982,0.2673696,0.07538909,0.10283859,0.3496418
0.31042337,0.06725696,0.25609085,0.012880871,0.16206397,0.043282975,0.038685884,0.10931514
0.0278106,0.22353357,0.2329799,0.056550656,0.06998333,0.015668007,0.12326826,0.25020573
0.2837589,0.09934439,0.011662788,0.042061053,0.19188972,0.0041225273,0.03119912,0.33596152
0.000116415984,0.2976532,0.34816045,0.015896901,0.0018905178,7.820061e-05,0.109677374,0.22652695
0.27245754,0.0020324918,0.24061207,0.0031664143,0.023091257,0.40539414,0.04957888,0.0036672088
0.0004505452,0.052000213,0.48245007,0.0064800745,0.02062457,0.38040668,0.046137284,0.011450609
0.14134637,0.004843505,0.019342512,0.01013443,0.24809937,0.10196119,0.17539759,0.29887503
0.20486903,0.025138484,0.099020466,0.11344957,0.1294309,0.1951718,0.12798978,0.10492997
0.00018278281,0.15161146,0.3981635,0.007983317,0.25141382,0.00013812495,0.08987693,0.1006301
0.03134345,0.11597913,0.48713285,0.15653192,0.005452482,0.031525005,0.15734881,0.014686342
0.14231983,0.011248376,0.04317239,0.16283982,0.23979023,0.17947023,0.122156285,0.09900284
0.090235166,0.15779763,0.34751022,0.15204252,0.026324626,0.03865872,0.18643136,0.000999693
0.03872397,0.010906225,0.14428446,0.00067956257,0.0018088307,0.46025115,0.25483355,0.08851224
0.24590343,0.049303163,0.09860894,0.18733111,0.005384078,0.042288925,0.20922036,0.16195999
0.273609,0.09602841,0.022635266,0.057719164,0.19742098,0.09892745,0.16170883,0.091950886
0.26917022,0.16633734,0.068734705,0.042575285,0.19918244,0.033072706,0.050094437,0.17083287
0.27623647,0.03253668,0.13251449,0.102196634,0.0016596005,0.25334582,0.16719578,0.03431449
0.3916307,0.16625744,0.037653923,0.045925736,0.22627644,0.017644143,0.08782213,0.026789442
0.00031942708,0.23095001,0.6022301,0.015450709,0.0010793664,0.0041945577,0.07913382,0.066642046
0.12138906,0.007640622,0.39231065,0.03466195,0.03412338,0.35623872,0.047477286,0.0061582783
0.15267779,0.28027064,0.15159038,0.0036379613,0.11404453,0.047584374,0.02145644,0.22873783
0.12826055,0.10711075,0.07506479,0.1412708,0.15285304,0.108933,0.118199036,0.16830805
0.21022782,0.028240021,0.1300391,0.07257014,0.21777345,0.05914495,0.22588599,0.056118555
0.17982745,0.20406663,0.029755784,0.06755384,0.14203508,0.013496881,0.0956226,0.26764178
0.06065313,9.4047224e-05,0.006887134,0.012936202,0.0038966634,0.9137553,0.0012821732,0.00049543136
0.0651981,0.029694192,0.28742516,0.068629935,0.11359075,0.33035827,0.10149361,0.0036099867
0.073054574,0.010034502,0.13624428,0.25282857,0.12350042,0.27669898,0.032118183,0.09552051
0.20707941,0.17275116,0.04439976,0.024801167,0.26344043,0.19650002,0.047313742,0.04371432
0.00015320796,0.28486103,0.67386925,0.0007821076,0.02185683,0.0013097357,0.009873863,0.007293976
3.9496026e-05,0.31630036,0.2669492,0.22397022,0.01198202,0.00036749072,0.017327342,0.16306388
0.37486285,0.24704194,0.004518403,0.14659348,0.043022603,0.027523583,0.07074643,0.08569069
0.122536846,0.055573195,0.015001927,0.22619563,0.17240772,0.05006754,0.16925247,0.18896464
0.036025696,0.0036222658,0.26641008,0.06949078,0.0051896963,0.4853434,0.13380243,0.00011563125
0.118824154,0.0070149805,0.009473716,0.06344435,0.30961594,0.15839812,0.11521867,0.21801016
0.32887134,0.094447106,0.00021847038,0.010779368,0.19788396,0.0031160533,0.021460336,0.3432234
0.18017711,0.021182846,0.0057766023,0.020313678,0.30604088,0.30826372,0.035868153,0.12237703
0.22647789,0.069986686,0.08108316,0.028572029,0.1293365,0.25240025,0.04158337,0.1705601
0.023464173,0.0028830199,0.16727673,0.14102162,0.1428923,0.42460638,0.08405714,0.013798632
0.191825,0.120784424,0.0012667181,0.28059274,0.008051916,0.08753172,0.30479217,0.005155282
0.0011855994,0.077873,0.70563287,0.06541958,0.00072108477,0.0039139865,0.025437359,0.11981654
0.24045047,0.37165365,7.963907e-06,0.2837364,0.02550057,6.774816e-05,0.057368662,0.021214528
0.016695974,0.028863337,0.38339138,0.15653941,0.0036438098,0.044874348,0.32659817,0.03939362
0.27718878,0.22493756,0.008188328,0.04930151,0.21277498,0.0018842168,0.12543479,0.10028981
0.1118955,0.124165624,0.15770626,0.13123062,0.18947132,0.001273587,0.11138674,0.17287031
0.24210009,0.0032071017,0.013459509,0.21190506,0.21070597,0.17709823,0.03796089,0.10356316
0.042450756,0.00052573107,0.2622151,0.0019515613,0.05802421,0.38906544,0.19777206,0.047995094
0.0037407558,0.17895705,0.4378543,0.0066095926,0.14041771,0.00015551012,0.055736873,0.17652813
0.11937873,0.107877776,0.1639986,0.11355106,0.046052936,0.21286239,0.14196655,0.094311975
0.18576229,0.18851814,0.04351721,0.0053931493,0.22248235,0.02777017,0.04204028,0.2845164
0.19750193,0.010149325,0.006993606,0.065525606,0.16035089,0.031688187,0.45541155,0.07237889
0.004594952,0.0018380365,0.024848264,0.07288608,0.010171132,0.5223335,0.36201972,0.0013083349
0.40981704,0.039312486,0.009429846,0.022500942,0.042832837,0.0443139,0.12798333,0.30380958
0.21103513,0.00034524794,0.11493901,0.0020514487,0.005181604,0.30618864,0.14020197,0.22005698
0.000862478,0.004639437,0.0056639924,0.09675421,0.11674878,0.40526932,0.36188605,0.008175777
0.0044957395,0.00027662434,0.24713099,0.016701402,0.0013079474,0.6248673,0.0789541,0.026265927
0.14861542,0.0055685546,0.014869348,0.18463442,0.16836138,0.29252744,0.058791887,0.12663156
0.27211165,0.16637266,0.07364673,0.04682075,0.22207382,0.012275859,0.03371063,0.17298788
0.0009634869,0.18881655,0.76354593,0.027793195,0.0058975783,0.0026399784,0.005219911,0.0051233876
0.28359395,0.08690622,0.19626543,0.0038803904,0.21571392,0.12514251,0.06654691,0.021950617
0.10081495,0.043946795,0.22700769,0.067893624,0.08180633,0.12199488,0.021380618,0.33515516
0.11771949,0.20206153,0.3258775,0.020710364,0.03162439,0.022109669,0.14684197,0.13305506
0.17757244,0.08424414,0.10174139,0.37548316,0.17180413,0.01621368,0.039120473,0.033820618
0.31412867,0.24357559,0.0016861515,0.04181288,0.2353864,0.001876749,0.011422676,0.15011086
0.17664538,0.011883413,0.014667634,0.32613313,0.2883293,0.115380414,0.02909517,0.0378655
0.0015640011,0.1468139,0.22842507,0.31910324,0.025254758,0.017492577,0.2515262,0.00982023
0.008149944,0.0034002967,0.339638,0.005685253,0.092345566,0.33712953,0.2119847,0.0016667222
0.00017742717,0.43678534,0.4354822,0.052538216,0.006645458,0.034145147,0.016077554,0.018148657
0.00068913,0.109052435,0.61802745,0.019983776,0.0055633956,0.0575065,0.08582763,0.10334968
0.27053887,0.1363012,0.049434442,0.07047233,0.32468778,0.009290863,0.010996105,0.1282784
0.0625219,0.13665143,0.20937946,0.045185927,0.15062448,0.33670235,0.044622462,0.014311926
0.33107018,0.11470565,0.0004283446,0.057239793,0.15772006,0.00015519897,0.07696419,0.26171663
7.409863e-05,0.4150852,0.43006897,0.0626798,0.065366514,0.001055689,0.002492178,0.023177465
0.17004222,0.030971283,0.012003738,0.15655395,0.15868637,0.20911822,0.0047147325,0.25790945
0.33057302,0.09795167,0.0023244696,0.012613982,0.21343267,0.0018087316,0.009844718,0.3314507
0.20562899,0.2727362,0.005294118,0.018160766,0.13687494,0.26707268,0.068015255,0.026217073
0.09683043,0.11075344,0.0007240238,0.28876013,0.008510899,0.114227384,0.30423224,0.07596147
0.12913302,0.12688535,0.020576218,0.13478962,0.20577051,0.20952441,0.05344448,0.11987638
0.10572523,0.11143877,0.2830726,0.005898642,0.009529481,0.43200403,0.03522516,0.017106099
0.1813883,0.0028198808,0.049305994,0.11833818,0.08755529,0.4290964,0.029055692,0.10244022
0.22172636,0.20037444,0.0002495378,0.2284472,0.006794167,0.04988144,0.26228583,0.030241057
0.30014688,0.040687386,0.109026894,0.022788893,0.25546253,0.1385133,0.0029266707,0.13044748
0.050834734,0.30496618,0.3379354,0.12451795,0.022343561,0.0016852925,0.11603416,0.04168269
0.2617356,0.13116314,0.13174531,0.032769118,0.12882473,0.11862422,0.034515716,0.16062209
1.4768265e-05,0.46846536,0.46231663,0.038665265,0.010668402,0.00032900786,0.0034970327,0.016043471
0.2871972,0.12112478,0.0006973462,0.021412207,0.24653202,0.009891313,0.015798975,0.29734617
0.087331474,0.14424315,0.19226459,0.11603694,0.027548345,0.0006023061,0.20853639,0.22343685
0.02238692,0.01056236,0.22245887,0.17516693,0.09109323,0.18771026,0.2077739,0.08284754
0.028204648,0.18644877,0.6157403,0.010558864,0.0027080334,0.13754006,0.01438593,0.004413431
0.008320138,0.28228197,0.19724132,0.22829777,0.24384846,0.0010735685,0.005740187,0.033196546
0.001403934,0.2691604,0.6805495,0.007468435,0.013930008,0.00026837635,0.003540276,0.023679126
0.00017290005,0.038851373,0.58234257,0.005112089,0.0009208304,0.2198399,0.13237166,0.020388711
0.007178129,0.03168434,0.7445887,0.040285476,0.0128716985,0.002479881,0.13959177,0.021320082
0.01684073,0.010835253,0.6204914,0.03136358,2.9173008e-05,0.1639354,0.12648536,0.030019142
0.014738613,0.0014082342,0.34407216,0.019017927,0.00032355898,0.54711604,0.054396793,0.018926654
0.19964886,0.010359197,0.32263094,0.013514133,0.012259246,0.12889245,0.031218525,0.28147668
0.2310586,0.021001248,0.10253304,0.0537503,0.082267605,0.2882432,0.018128164,0.20301786
0.01818782,0.028748248,0.06303795,0.42389855,0.022868585,0.12493456,0.0046169288,0.31370732
0.0010946012,0.00042371952,0.1655244,0.0008945189,0.00015066384,0.5512051,0.28013813,0.0005688866
0.12412277,0.14378601,0.19683863,0.021915905,0.30691618,0.022764089,0.030232323,0.15342404
0.32189316,0.13849407,0.04151569,0.053013235,0.15195289,0.041199826,0.040571794,0.21135932
0.047956042,0.0097056255,0.0053687007,0.12706907,0.26314795,0.24091038,0.022288045,0.2835542
0.0032767053,0.00067991554,0.43793535,0.0008060205,8.3174955e-06,0.45754683,0.09585876,0.0038880971
0.3494165,0.001193833,0.116275236,0.039855134,0.0840688,0.37577018,0.025822898,0.0075974804
0.019429283,0.419101,0.05760564,0.26018354,0.0140943695,0.046198063,0.18153681,0.0018512608
0.117935136,0.08944163,0.4152347,0.20756498,0.11729012,0.005562118,0.045330532,0.0016407866
0.49701446,0.00050596794,5.1783463e-05,0.0006067617,0.0051812017,1.0173995e-05,0.0016728173,0.4949568
0.025690438,0.12668565,0.0162121,0.113120496,0.30706096,0.1572334,0.20162827,0.052368663
0.120566666,0.19904944,0.022890545,0.20743328,0.10814074,0.11405129,0.12950541,0.09836265
0.16537489,0.101521835,0.08187264,0.11385762,0.2889451,0.13835415,0.06187427,0.048199452
0.2109088,0.10919795,0.0049891765,0.07506488,0.13971636,0.06435432,0.11607033,0.2796982
0.14141947,0.19081715,0.08093129,0.042985357,0.23502119,0.037433885,0.08000781,0.19138387
0.2563591,0.020075943,0.015591068,0.07187571,0.19968386,0.10294615,0.06311288,0.27035528
0.13826309,0.0020891875,0.19787866,0.0019640545,0.14071459,0.46149233,0.05128467,0.0063134087
0.26848546,0.11398619,0.031374544,0.029923137,0.2781231,0.00046759844,0.15125917,0.12638086
0.025100669,0.012942284,0.059510186,0.24700111,0.19817108,0.0140623525,0.13367741,0.30953494
0.0011802487,0.094419174,0.56175023,0.004981395,3.1601918e-05,0.24462737,0.08859224,0.004417754
0.14230508,0.18343192,0.065482035,0.08008872,0.2577566,0.1948493,0.0057196994,0.070366696
0.115150265,0.109815806,0.010009181,0.16788203,0.21176934,0.0012801144,0.2407055,0.1433878
0.27291647,0.2071321,0.024138965,0.0909352,0.18937248,0.02363052,0.037020713,0.15485355
0.01922953,0.0023390483,0.42924544,0.06357753,6.9709495e-05,0.43940827,0.041351423,0.004779016
0.2532732,0.13400808,0.043727547,0.26306856,0.20103481,0.08399771,0.0077223307,0.013167782
0.16332805,0.1676045,0.022382224,0.11734177,0.27337956,0.0005900966,0.13488138,0.1204924
0.4160952,0.017139373,0.051016998,0.10836032,0.23797695,0.003410664,0.1283448,0.03765572
0.24956375,0.07196871,0.10620219,0.1499345,0.11480822,0.14194924,0.08481446,0.08075893
0.10742897,0.068254866,0.51097494,0.022192633,0.099160805,0.030532919,0.11007168,0.05138316
0.30985135,0.040352292,0.0050922967,0.16015221,0.19922677,0.0064007617,0.058521796,0.22040251
0.00030117907,0.4539441,0.4314934,0.025791548,2.9369947e-05,0.06479493,0.0163221,0.0073233973
0.32404107,0.07265207,0.005195473,0.11525652,0.23505655,0.00042161366,0.029760567,0.21761614
0.11805889,0.27571082,0.019003227,0.07957017,0.025784565,0.293945,0.051917914,0.13600938
0.28405264,0.18502918,0.060846813,0.11147943,0.112860635,0.020881075,0.027391274,0.19745898
0.07208345,0.008805648,0.38544464,0.00072665414,0.0014881582,0.48681134,0.041545965,0.0030941716
0.4998731,0.0420298,0.0004305248,0.0040301066,0.017131153,4.707936e-05,0.0035113553,0.43294686
0.16822433,0.041922554,0.16134273,0.11681566,0.084643364,0.32243496,0.0376323,0.066984065
0.016581519,0.0012041214,0.28007168,0.097629726,4.244048e-05,0.37875426,0.21861076,0.007105491
0.118400104,0.14367747,0.0013844786,0.0044365195,0.3123491,0.003342265,0.09266146,0.3237486
0.28257102,0.2584296,0.03355755,0.13609768,0.015888263,0.025983825,0.17946666,0.06800541
0.0010016118,0.39209533,0.42226797,0.0029768534,0.0011352543,0.00020707784,0.0044745915,0.1758413
0.14520174,0.28162473,0.015506481,0.019841732,0.1000286,0.3666998,0.055919692,0.015177172
0.22134615,0.13166897,0.10789478,0.08519827,0.067686886,0.17114261,0.011176591,0.20388575
0.11667623,0.038883813,0.13966762,0.036348663,0.14214341,0.41723588,0.020351168,0.08869325
0.14387648,0.26091364,0.019409262,0.006239615,0.39203277,0.1484771,0.02199524,0.007055882
0.42107984,0.012316937,0.00050980656,0.018610545,0.049276397,5.164961e-05,0.01855562,0.47959924
0.0006019613,0.060768902,0.6767844,0.0013186386,0.00017799047,0.19297588,0.0024273368,0.064944945
0.16869533,0.00086298585,0.15148658,0.20444028,0.22468211,0.13856712,0.09193861,0.019327018
5.9994007e-05,0.41381615,0.41416502,0.02093445,0.0010143175,8.0052734e-05,0.086622834,0.063307226
0.35146666,0.0020265728,0.013902475,0.08395309,0.08265589,0.37140477,0.022784142,0.07180636
0.037025385,0.0065209945,0.20933467,0.18980947,0.09722397,0.31324446,0.0042221863,0.14261888
0.10404863,0.00054244057,0.022690061,0.00018439877,0.053174533,0.62268347,0.19598123,0.00069518294
0.3786343,0.0009877718,0.017838696,0.053483438,0.11081384,0.32990587,0.064996324,0.043339733
0.00017217553,0.34683347,0.42912427,0.0023922026,0.049257547,0.0004364854,0.15130761,0.020476216
0.0019060681,0.42185882,0.50576544,0.01685786,0.0024321696,0.0019098414,0.011632118,0.037637684
0.0036156704,0.0014901136,0.46675915,0.006873742,1.0472406e-05,0.44099635,0.07144753,0.008806999
0.001815035,0.052646115,0.5714458,0.1522603,0.004272514,0.0666438,0.14403579,0.00688064
0.13592154,0.054843936,0.10390102,0.014454061,0.26298857,0.13580893,0.06889817,0.22318381
0.2657632,0.015147393,0.008703893,0.16394943,0.09809046,0.046688337,0.26072368,0.14093363
0.12523246,0.25601026,6.625409e-06,0.24759406,0.03485651,7.1062623e-06,0.27002525,0.06626774
0.089797065,0.10536191,0.08272979,0.009355368,0.4025818,0.006658811,0.050474346,0.2530409
0.31329808,0.0017021295,0.253738,0.028251695,0.006958486,0.28841615,0.09756042,0.0100751165
0.14637463,0.01512923,0.12860762,0.10676878,0.16991223,0.35216,0.068355136,0.012692379
0.000361228,0.16124578,0.60823643,0.06486715,0.07457062,0.051678516,0.009073756,0.029966602
0.30845332,0.0014804611,0.04570753,0.06144012,0.1580136,0.1834138,0.22238031,0.01911088
0.1855678,0.065060906,0.059096657,0.32244068,0.11624814,0.03040311,0.21244538,0.008737352
0.061386075,0.21731314,0.2481249,0.07551356,0.19708759,0.008987423,0.18590431,0.0056830053
0.024501026,0.009229793,0.087092854,0.00050590356,0.118173346,0.4706766,0.28618953,0.0036309788
0.1024773,0.033964105,0.065998115,0.24976611,0.27181998,0.0048547965,0.03642884,0.23469074
0.0054531256,0.4553396,0.37935048,0.016920598,0.00576914,0.007011691,0.0067589968,0.123396344
0.002543416,0.08941169,0.6927733,0.040081814,0.140243,0.0046669357,0.01986767,0.0104121845
0.0023094532,0.095942035,0.466146,0.11541338,0.12984918,0.0342919,0.14095555,0.015092542
0.10700419,0.09180755,0.40674657,0.09493918,0.01547294,0.21431503,0.06961497,9.9548226e-05
0.0026220323,0.12462114,0.66272694,0.017524695,0.043858066,0.0016932406,0.13659339,0.010360577
0.0007082586,5.6311143e-05,0.4491924,0.0016518345,7.553863e-05,0.44097495,0.10601932,0.001321414
0.00013062806,0.065882124,0.63064134,0.0030398774,0.0015367661,0.082812235,0.094122015,0.121835046
0.05072105,0.019769067,0.06581372,0.28654993,0.21066508,0.09283574,0.0174211,0.25622436
0.0064793928,0.29675955,0.3642608,0.0880384,0.099868745,0.00033573023,0.13063139,0.013625957
0.2999021,0.011696901,0.015184939,0.038488396,0.33935755,0.050298832,0.06843204,0.17663923
0.20352158,0.39203972,0.0026775708,0.0921069,0.18150477,0.018137662,0.012106877,0.097904906
0.0070737842,0.0040626046,0.4968633,0.00035040194,0.0003014463,0.4784358,0.010843183,0.0020694209
0.00095101754,0.00032548918,0.21712634,0.003708953,0.0003616799,0.46687305,0.31019858,0.00045491164
0.08011574,0.001922579,0.0275955,0.07966204,0.2809175,0.31727177,0.036732014,0.17578286
0.11154899,0.098713756,0.115631156,0.17870513,0.115713015,0.209283,0.103957444,0.06644749
0.00062619016,0.0040859324,0.02079311,0.056876738,0.009858942,0.54533225,0.3594248,0.0030020229
0.13837032,0.04641322,0.0011516822,0.025731757,0.27019376,0.051349394,0.09246405,0.37432584
0.003176443,0.2961704,0.6528067,0.0017240981,0.00091948564,0.005637672,0.026550712,0.013014516
0.0029202313,0.00043625053,0.06594725,0.19458243,0.00019128306,0.3885566,0.34643894,0.00092700985
0.36117467,0.070487544,0.091573715,0.028578546,0.070431076,0.0030371852,0.20140055,0.17331672
0.13166365,0.00076475757,0.011122262,0.15234168,0.14494914,0.17988016,0.16636378,0.21291459
0.25787255,0.08544345,0.0018649651,0.0139800105,0.252058,0.21097961,0.075640365,0.10216108
0.22758085,0.16621429,0.14457956,0.027175544,0.25430253,0.00060133514,0.043607835,0.13593811
0.13781086,0.026569167,0.3226097,0.13870683,0.1224139,0.05373193,0.16690375,0.03125386
0.12175207,0.0022357644,0.2701652,0.108752064,0.020384518,0.3297683,0.049714506,0.09722754
0.0043058367,0.065235615,0.19453382,0.016331559,0.19438767,0.3305902,0.075424165,0.11919113
0.3789484,0.31858274,0.016606558,0.03221705,0.1394633,0.0050527123,0.012209082,0.09692014
0.1880463,0.12590532,0.015067265,0.17628191,0.19218242,0.003382625,0.22781503,0.07131911
0.005470568,0.13737842,0.6932537,0.03671316,0.017597051,0.01357956,0.08980964,0.0061979108
4.0634808e-05,0.16491354,0.42484343,0.12000569,0.022412978,0.0016082303,0.030193238,0.23598227
0.001862677,0.018369623,0.7392916,0.021856569,0.008436446,0.20152274,0.0075225635,0.0011378437
0.00018842738,0.3915813,0.53756845,0.005279554,0.0016959792,0.004302381,0.047278933,0.012104925
0.010286652,0.00505851,0.18312418,0.13443938,0.039729152,0.29246342,0.0059322077,0.3289665
0.0008936189,0.016210057,0.83836377,0.061882325,0.00078117754,0.046323348,0.017490286,0.018055331
0.30786064,0.00094778714,0.09731299,0.0013050222,0.06886451,0.27281392,0.089271404,0.16162373
0.07940863,0.106254146,0.27718753,0.3518272,0.12561586,0.00027191176,0.023489831,0.035944972
0.16815658,0.04099634,0.05084447,0.19133827,0.2112141,0.1991764,0.11006289,0.028210994
0.027399488,0.0017112927,0.050993815,0.0031322225,0.032995917,0.43521518,0.27341363,0.17513844
0.08921073,0.3095588,0.020089269,0.21496013,0.000120645156,0.0017077265,0.3582643,0.0060884356
0.059753753,0.0021385518,0.42578384,0.009827196,0.0017067576,0.3664061,0.07758276,0.056801032
0.034610186,0.023970153,0.6251835,0.26143342,0.031659205,0.005471774,0.0073449467,0.010326799
0.11577946,0.040884275,0.007455351,0.35703912,0.00793164,0.000578031,0.31711632,0.15321586
0.06279054,0.02553428,0.12271148,0.3645001,0.14429124,0.17804681,0.038207162,0.06391837
0.025494708,0.0040178876,0.44584462,0.00039189655,8.317963e-05,0.45249742,0.06899973,0.0026706406
0.003028237,0.32416195,0.5071847,0.06645014,0.01796389,0.00019950155,0.063480526,0.017531073
0.1779207,0.010779612,0.2011173,0.061134335,0.20549874,0.22556525,0.037021734,0.08096231
0.0873618,0.056812357,0.012304977,0.013396182,0.2260947,0.36337686,0.23448092,0.0061721583
0.009624979,0.17677894,0.2146478,0.31104589,0.11477435,0.0008907729,0.16632597,0.005911332
0.077229574,0.012341967,0.025313847,0.12984629,0.27536303,0.08885832,0.018619671,0.37242728
0.5283803,0.22665489,0.0094766,0.022025181,0.077641636,0.002151865,0.110086754,0.02358276
0.0036106394,0.00011240643,0.60631716,0.009139196,0.00010534273,0.20079273,0.15837754,0.021544881
0.21751192,0.18832186,0.024450008,0.1801104,0.023194218,0.04337082,0.105765715,0.21727508
0.26738638,0.12944624,0.0016676609,0.032843474,0.2585473,0.008020924,0.022948576,0.27913943
0.005653411,0.08755066,0.43887186,0.16707239,0.0053278827,0.28100514,0.0047653,0.009753341
0.0031816352,0.020297214,0.5273075,0.12529652,0.046834715,0.1782572,0.09700273,0.0018224316
0.12483141,0.18763375,0.010806139,0.12378906,0.17562558,0.006010332,0.15707177,0.21423198
0.124159664,0.0014722713,0.13720067,0.022400435,0.13301472,0.17585178,0.13460933,0.2712911
0.22310318,0.03609924,0.11362871,0.11956397,0.046003483,0.15507549,0.13694628,0.16957965
0.040103316,0.036603943,0.56922024,0.0013640871,7.594431e-05,0.24218518,0.018303111,0.09214419
0.3233493,0.19930434,0.004150391,0.22057256,0.108595714,0.0056840917,0.10509434,0.03324925
0.18230113,0.07575761,0.075726725,0.04428077,0.11168136,0.13383842,0.10826433,0.26814967
0.22998026,0.09524355,0.06653025,0.18512167,0.263185,0.0021787523,0.07218484,0.085575685
0.0020147206,0.00048678942,0.40526414,0.00059765624,0.0011709004,0.5365338,0.053192236,0.0007397452
3.627121e-05,0.22035581,0.52390385,0.004376034,0.0027542987,0.016139919,0.0411186,0.19131516
0.25371215,0.25718993,0.0011098331,0.23809463,0.029442422,0.0006814753,0.103265375,0.116504185
9.620186e-05,0.449664,0.50339276,0.007903376,0.0028832513,0.0002476676,0.0056137154,0.030199055
0.048428666,0.04593903,0.39570594,0.046667993,0.13279097,0.26132864,0.062270246,0.006868509
0.18815958,0.015341353,0.005570164,0.075060695,0.24605136,0.15147337,0.038999967,0.27934355
0.08655259,0.005071258,0.4411125,0.0032728338,0.014465205,0.38969675,0.059126947,0.0007019698
0.012970443,0.048508897,0.6141044,0.046823762,0.056599747,0.19974256,0.01520643,0.0060438127
0.16203572,0.21956733,0.26408675,0.037650503,0.23769784,0.024999456,0.043973714,0.009988671
0.2191707,0.021092366,0.10848184,0.12320119,0.18730405,0.036840975,0.07056146,0.2333474
0.051746905,0.013821034,0.08442055,0.073560506,0.23807834,0.36141592,0.09506294,0.08189387
0.28855136,0.01727153,0.005683883,0.008310072,0.27906585,0.25726044,0.03582307,0.10803378
0.24583104,0.19836889,9.650993e-05,0.22537343,0.0016617315,0.0010159926,0.12761927,0.20003316
0.0003234279,0.35677636,0.38668627,0.0016830617,0.07148093,0.0014463485,0.10621227,0.07539131
0.017488781,0.006741412,0.41342047,0.010423027,0.000108856584,0.5135951,0.029302424,0.008919983
0.019922055,0.004443573,0.4855312,0.0038401904,3.593452e-05,0.46876362,0.0084452145,0.009018192
7.99885e-05,0.103125066,0.55872935,0.011121365,0.0010594103,0.0003039147,0.089256465,0.23632443
0.0052402783,0.0002624099,0.1311643,0.00609588,0.000106790605,0.62575215,0.23102199,0.000356173
0.21022971,0.06304574,0.00038443206,0.03148377,0.19038302,3.4497385e-05,0.10564102,0.39879787
0.20065609,0.13233837,0.2222465,0.025961306,0.050515216,0.13778085,0.0118457265,0.21865594
0.05358974,0.15157081,0.08303848,0.2549926,0.20289767,0.17195165,0.04070984,0.041249186
0.17600226,0.094175756,0.15241984,0.24390034,0.038109094,0.2341561,0.030542575,0.030693976
0.2823742,0.22015691,0.024882786,0.13724779,0.13824138,0.015891287,0.01488539,0.16632025
0.25709593,0.21122274,0.021987263,0.06604553,0.013440762,0.28711712,0.08413754,0.058953147
0.00035534828,0.28456295,0.58971417,0.021912593,0.0749974,0.016291365,0.009477617,0.0026884945
0.2642907,0.009062238,0.10343776,0.028912894,0.14968175,0.30024824,0.06685038,0.07751604
