"","cell_ID","Endothelial cells","Fibroblasts","PVL","B cells","PCs","T cells CD8","T cells CD4","NK cells","Monocytes and Macrophages","Dendritic cells","Epithelial cells"
"389","389",0.044006253634227,0.351842047547793,0.0270449682699057,0,0.0151568979502436,0,0,0,0.393854753189267,0,0.168095079408564
"390","390",0.089587554568087,0.402151648003027,0,0,0.147962211769443,0.000578596990645312,0,0,0.201418714137074,-9.10381299765772e-20,0.158301274531723
"391","391",0,0.284123632907095,0.0148436545205083,0,0.141515352371981,0.00819223919155116,0.0344863408288369,0.00459556009508466,0.484228745853128,0.028014474231816,0
"392","392",0.0900510112708108,0.35549319203843,0.0163122828415823,0.0102058530073791,0.249193211893548,0,0.128388769687859,0,0.0801826214901576,0,0.0701730577702336
"393","393",0.0632185917067287,0.389260269134775,0.0265479180280921,0,0.0599105379184922,0,0.0522656377399557,0,0.0882184442801823,0,0.320578601191774
"394","394",0.0656039540244859,0.21297967426869,0,0.0433956567873895,0.0336852539261501,0.000447830924342724,0,0,0.282430463704986,0,0.361457166363956
"395","395",0.0977779910255247,0.539503287454008,0,0,0.0979295082633415,0,0,0,0.228141988192106,0,0.0366472250650202
"396","396",0.157468488733539,0.245023692914618,0.0629673293984252,0.131320028003057,0.0481189807126125,0,0.135243248057387,0,0.145374916581289,0.00633452460434888,0.0681487909947245
"397","397",0.0682588589028429,0.292470942873604,0.0339288583694167,0,0.0834106345905727,0.0211081421524049,0.0386099084491212,0,0.119982788709272,0,0.342229865952766
"398","398",0.0573153761771917,0.703458860975234,0,0.0325654449326281,0.0338308645220709,0.000136682745378765,0.0483743454653332,0,0.124318425182164,0,0
"399","399",0.043401212998065,0.422988734930139,0.015627882663658,0,0.132921370476613,0.00465058260467422,0.0384713212597844,0,0.341938895067066,-3.92670262386827e-20,0
"400","400",0.222916842022065,0.351811130252285,0.0146460011145565,0.043888484061802,0.0922641201663944,0.0077847920258498,0.0954429664616525,0.00864789431198326,0.116141654014972,0,0.0464561155684402
"401","401",0.0594834052336433,0.298023477006976,0.0700134938647523,0,0.153203351011452,0.0101212505906508,0.110359944891352,0,0.227455712895361,0,0.071339364505813
"402","402",0,0,0.0297486851126491,0,0,0,0.0619725683638495,0,0.0710364939393263,0,0.837242252584175
"403","403",0.049621484359426,0.62407619475152,0,0,0.0553516440549756,0,0,0.0353314297109889,0.0704448753162657,0,0.165174371806824
"404","404",0.0913357768302408,0.385724301820072,0.0212596042796109,0,0.265128641198809,0,0.0329273991911111,0,0.134961854435416,0,0.0686624222447409
"405","405",0.135085874045554,0.22721078842682,0.0140650032009253,0.0963581135144164,0.0737792590544231,0,0.0877983930032121,0.00196018330233034,0.144935011014617,0.0723995766995244,0.146407797738178
"406","406",0.0656749353924899,0.498359244444783,0.0386200097982964,0.055567584248128,0.0414993135035926,0,0.0334210137339338,0,0.210023862566728,0.0568340363120489,0
"407","407",0,0,0.0577233576762278,0,0,0,0.111347574954046,0,0.144893263775052,0,0.686035803594675
"408","408",0.0383399931015201,0,0.0236621824718555,0,0,0,0.0297265417299631,0,0.712521471957093,0,0.195749810739569
"409","409",0.0427251706350264,0.344539062533052,0.0160171827247597,0,0.0777453841740396,0.0889831452477853,0.125876929054918,0,0.15355560346019,0.0556088972976592,0.0949486248725704
"410","410",0.0942412878374422,0,0.128738157599166,0.0084544334154866,0,0.0144066547261169,0.028338509253066,0.0128513970535098,0,0,0.712969560115213
"411","411",0,0,0.0208127696556296,0,0,0,0.0649244060915118,0,0.149834425462052,0,0.764428398790806
"412","412",0.0685040199346751,0.467537168999427,0.0137337850289384,0.00452749362989388,0.0981895617696318,0.0993512905650772,0.00990177709045579,0,0.238254902981901,0,0
"413","413",0.0297597896659046,0.377704611992307,0,0.0143353404686755,0.188870876623405,0.0172993821058159,0.104930731987548,0.0250723063279739,0.167355407884862,0,0.0746715529435081
"414","414",0.0592253912438257,0,0.0585223579808851,0,0,0,0.0312371782637173,0,0.439583010269551,-2.24821869993123e-18,0.411432062242021
"415","415",0.0428081932279802,0,0.0453971819280131,0.00478383882795731,0,0,0.0174314715520121,0,0.385940274541241,0,0.503639039922796
"416","416",0.0381647007715237,0,0.0529056342129449,0,0,0.0123150568500129,0.0299440184790617,0.0210822391158347,0,0,0.845588350570622
"417","417",0.0366619323690899,0.157181507844994,0.0623020044088962,0,0.023050753471836,0,0.0459823863760953,0.00428098347053689,0.0563988480283793,0,0.614141584030173
"418","418",0.0983633993554544,0.347556358821254,0,0.0207047983255364,0.056877309768218,0,0.0892680252596619,0.00916372890624844,0.240611593550067,0,0.137454786013559
"419","419",0.029233307582221,0,0.173501466843653,0.0230906556726294,0,0.0059500871593662,0.0258743178230789,0,0,0,0.742350164919052
"420","420",0.0186290185063503,0.406369125229969,0.00985715228171114,0,0.214310213041447,-1.04631933153397e-18,0.0393541061919954,0,0.176037115871904,0.021924995020657,0.113518273855967
"421","421",0.0425533512697514,0.407660866486064,0,0.0178363692256772,0.0790457178081322,0.058104206830361,0.051421671939217,0,0.343377816440797,0,0
"422","422",0.0799127516542788,0.227853501588121,0,0,0.0604271202275933,0,0.125238055681415,0,0.132773280071881,0.00089123425810193,0.372904056518609
"423","423",0.0424610140851227,0.116720734297917,0.0187839588004217,0.037737825281138,0.0415542767132163,0.036744694118575,0.100775103286193,0.0108759881988794,0.188970294515883,0.070604109379826,0.334772001322828
"424","424",0.146043581485942,0.345975381870515,0.0440840020830702,0.00994866425859174,0.0227184896232319,0,0.0346008368124598,0.00822801115442895,0.242894287713969,0,0.145506744997792
"425","425",0,0,0.138937836301365,0,0,0,0.0684841983584855,0,0.119274285682486,0,0.673303679657663
"426","426",0.0475763800587629,0,0.115292857633106,0.0345929278689889,0,0.0616151366072865,0,0.00492259181059735,0.316851602401621,0,0.419148503619637
"427","427",0.0806959360790617,0.344277053618807,0.0234986189365538,0,0.082732767214116,0,0.0761777052549885,0.0118675212334666,0.22726496474846,0,0.153485432914547
"428","428",0.0961546708625939,0.216991333681227,0.0176747720277587,0.0319405135853641,0.0350617609273237,0.00797073603133183,0.126238672792606,0.0162862629996934,0.256825365347588,0,0.194855911744513
"429","429",0.0208305826220985,0,0.118010217223993,0,0,0,0.0261045510152897,0,0,0,0.835054649138618
"430","430",0.0957465059297657,0.364991125734618,0,0,0.0681054578020995,0.00640309788149733,0.0531588678217161,0.00756259627089637,0.404032348559407,0,0
"431","431",0.147415032306702,0.327375560003673,0.0550524576330033,0.0140817065875714,0.0343981382645137,0,0.0690106841420581,0.0113289871726025,0.0706864584565698,0.0926987606394634,0.177952214793843
"432","432",0.172753523563562,0.244527456731422,0,0.0532306964725712,0.174627322881649,0,0.105727533784584,0,0.171893704497483,0.00152234920550558,0.0757174128632233
"433","433",0.0151805653092245,0.197323415913838,0,0,0.0374348634181314,0.0175730402103924,0.0380956467089875,0,0.694392468439426,0,0
"434","434",0.0890987540449742,0.233655946459958,0,0.0181296875459917,0.054155598942388,0,0.0928121238677278,0,0.160357220522174,0.0376482782047146,0.314142390412072
"435","435",0,0,0.0300216582350259,0,0,0,0.0706806562087344,0.000540916121746693,0.0566109704954849,0,0.842145798939008
"436","436",0.046059207322495,0.284619924929109,0,0,0.0650125157579115,0.00691162276056325,0.0354839146862074,0,0.561912814543714,0,0
"437","437",0.157906149631533,0.232509163357737,0.108471802592459,0,0.00853603028958817,0,0,0,0.326055471505117,0,0.166521382623566
"438","438",0.110960234709313,0.253635432080751,0,0.0223605419206824,0.11400408010443,0.0174150978628201,0.0868728843278154,0.0208650598891715,0.204161094216986,0.0303349212348006,0.13939065365323
"439","439",0.201325386106958,0.340893104645051,0.0497817122794826,0,0.057503843471574,0,0.0440638364405621,0,0.161923274637329,0,0.144508842419044
"440","440",0.0382268832360705,0,0.191253954225916,0.0113176835314445,0,0,0.0132506084094914,0,0,0,0.745950870597078
"441","441",0.0947241429284175,0.174349622612907,0,0,0.239567754255295,0,0.0695406303636166,0,0.248905011564518,0,0.172912838275246
"442","442",0.22346970845676,0.338931858326755,0.00683604311179999,0.0169233685502044,0.0837100924986033,0.0123848946292477,0.0386779026350983,0.013751220195416,0.0644332173010336,0.02527777121281,0.175603923082271
"443","443",0.0524778572207914,0.597544081089271,0,0.0375047068617963,0.073665560940654,0,0.0338297394254641,0,0.204978054462023,0,0
"444","444",0,0,0.104796983360479,0.0116087755793691,0,0,0,0,0,0,0.883594241060152
"445","445",0.054456732654982,0.435103605990196,0,0.011778362721747,0.0620231791780712,0,0.0520588878763007,0,0.384579231578703,0,0
"446","446",0.0313327554163291,0.515389240702365,0,0,0.0282981638652156,0,0.032051344028818,0,0.392928495987272,0,0
"447","447",0.0385647956775372,0.232744689280894,0,0,0.118039909060137,0,0.0389092328383448,0,0.571741373143087,0,0
"448","448",0.126616829236609,0.316721242950219,0.00893053000884264,0.00792634436408353,0.141567709033821,0,0.0477333222661275,0,0.350504022140298,0,0
"449","449",0.118580005740315,0.287704561163978,0.0229992879493855,0,0.032824231907172,0,0.0118030603528331,0,0.526088852886317,0,0
"450","450",0.0361542439438487,0.283593911604389,0.00990874412506506,-2.08653495710541e-20,0.0533573517341163,0.0719341098468361,0,0,0.249321643231987,0,0.295729995513758
"451","451",0.152923949678746,0.453916127798061,0,0.0291320044158646,0.0694682371586867,0.00114334681489706,0.0647703786771069,0,0.210486890394755,0.0181590650618831,0
"452","452",0.124505864526714,0.237417820051297,0,0,0.166055287977135,0.0956926382593836,0.00207967649089337,0,0.374248712694576,0,0
"453","453",0.126348706192309,0,0.076966431833427,0,0,0,0.0249365547275599,0.00702939555744491,0.393865996207908,0,0.370852915481351
"454","454",0.027491611125034,0.390124434719291,0,0,0.0607715575164507,0,0.0286099917708203,0,0.162224790771896,0,0.330777614096508
"455","455",0,0,0.0841182562464974,0,0,0,0.0863648381972716,0,0.274108197374615,0,0.555408708181616
"456","456",0.0421918659003089,0.549076365607756,0,0.000951093258865225,0.0596767020707615,0.0433503360114737,0,0,0.304753637150835,0,0
"457","457",0.0705792059950423,0,0.0522877762077844,0,0,0.0204689073045562,0.0410887605876192,0.0071524338871267,0.436191448677793,0,0.372231467340078
"458","458",0,0,0.0224935658145699,0,0,0,0.0707006366561336,0,0.10522704005381,0,0.801578757475486
"459","459",0.0298431914849731,0.38634236825417,0,0,0.0396988579662892,0.0113785321419676,0.0303316652267787,0,0.488419977151668,0.0139854077741532,0
"460","460",0.062498473448181,0,0.160315312890237,0.0415741684991685,0,0.0285931784047991,0.0315239998216386,0.0182964297248611,0,0,0.657198437211114
"461","461",0.0185800352675797,0.347481505306416,0,0,0.267873954019273,0,0.0315016472420029,0,0.334562858164728,0,0
"462","462",0,0,0.0398841817284222,0,0,0,0.0279317329361755,-2.85111410821344e-19,0.159271293208412,0,0.77291279212699
"463","463",0.183419795406577,0.319957088343,0.0156284429270087,0,0.133341290816377,0,0.0542973306675533,0,0.127180797491924,0,0.16617525434756
"464","464",0.0403084865050818,0.361351164178815,0.00667138319038854,0,0.0693656333141229,0.000130206320139208,0.0520449122712055,0,0.454901907694396,0.0152263065258517,0
"465","465",0.0312547160876964,0.546272936600528,0,0.0146840406707308,0,0.0380090425145352,0.00572526390199746,0,0.329425144205889,0.0346288560186232,0
"466","466",0.0263563899280648,0.464326056733167,0.0148626482376394,0.0432707848862722,0.107874327459508,0,0,0,0.129066035911961,0,0.214243756843388
"467","467",0.114282969207821,0.564852662258943,0.0493420265672225,0.0253428961368502,0.0127304445722648,0,0.0564091456962717,0,0.128692685263692,0.0483471702969353,0
"468","468",0.0503023614317314,0.361174632128927,0,0.0127471090350831,0.0265286417943666,0,0.0448714153776605,0,0.102323100510761,0,0.402052739721471
"469","469",0.0232958457070768,0.440642546075276,0,0.0835250196666054,0.154604587174644,0,0.0548934598105983,0,0.153002849309304,1.43353507915906e-19,0.0900356922564958
"470","470",0.0682916821927407,0.161419046624201,0.0867856402818674,0.0142013885914709,0.00890916962452711,0,0.0697143011444295,0.0116722046853674,0.0571154654846342,0.0232661130434225,0.498624988327339
"471","471",0.0622940995210701,0,0.0997679314345645,0,0,0,0.030127661303597,0,0.251629019896643,-1.42354892563028e-19,0.556181287844126
"472","472",0.0399747546332191,0.333488243098875,0,0.00717373797341816,0.147780398852256,0,0.127559450403631,0,0.3440234150386,-2.626419788209e-19,0
"473","473",0,0,0.0435931974083431,0,0,0,0.108865475531347,0,0.136538734732883,0,0.711002592327428
"474","474",0,0,0.0505696920139177,0,0,0,0.0813121304512097,0,0.0851249151035026,0,0.78299326243137
"475","475",0.0649583253456159,0.179726703999586,0.0321878694115755,0,0.0510495502037762,0,0.0168900923582894,0,0.115686998425251,0,0.539500460255907
"476","476",0.0345437308787713,0.131227501319696,0.0276631850975379,0,0,0,0,0,0.0893557155673251,0,0.71720986713667
"477","477",0.0558859858255031,0.213143341604854,0,0.0371140627907436,0.0526014742048128,0.0353865519305221,0.184772503549557,0.00557249066736824,0.182081917233084,0.0812367490613851,0.152204923132169
"478","478",0.0382474444515179,0.480861804863171,0.0440456407447186,0,0.0779650927781775,0,0,0,0.0812040799780255,0,0.277675937184389
"479","479",0.154712887295936,0.39235794107933,0,0,0.176472679132022,0,0,0,0.224213410243496,0,0.0522430822492151
"480","480",0.0580011676436425,0.481991025803203,0,0.0291737974028802,0.185122820846437,0,0.101731124418404,0,0.143980063885433,0,0
"481","481",0.095034397805311,0.123271125293922,0.0723729889337152,0,0.0147030840750929,0,0.0242060830592767,0.00164395781546657,0.0886630125669186,0,0.580105350450297
"482","482",0,0.147967896448177,0,0.139591303442219,0.0351961829752287,0,0.056968303029859,0.0265375445572316,0.151866633774295,0,0.44187213577299
"483","483",0.111237336858408,0.232152829370641,0.00752343494692861,0.00842789757646647,0.0134348198637915,0.0100202609629558,0.194801846244441,0.0132471614159806,0.16267942995489,0.0394453062116286,0.207029676593868
"484","484",0.0375850617025905,0.408305178442495,0.115498491619222,0.00981089024937369,0.0812163459411581,0,0.0747833018577194,0,0.100917670009628,0.0188257552359438,0.153057304941868
"485","485",0.0233964421182598,0.369102184000068,0,0,0.112178596690258,0.0583444997160205,5.18515368056628e-20,0,0.174394006604222,0,0.262584270871171
"486","486",0.0635644743552862,0.445721840458111,0,0,0.0854550250482633,0,0,0,0.251031936075155,0,0.154226724063184
"487","487",0.118111325797738,0.496174787995261,0.0594333084054393,0,0.0877666380342597,0,0.0104012618462867,0,0.151083788625031,0,0.0770288892959839
"488","488",0,0,0.0497595274648048,0,0,0,0.114237675173672,0.00597571306672324,0.143607047851589,0,0.686420036443211
"489","489",0,0,0.0447562251770165,0,0,0,0.0838423572069561,-2.39871338791576e-20,0.0867471794389694,0,0.784654238177058
"490","490",0.0693987045090712,0.129625574900605,0,0.00395828196307007,0.0153050997154226,0.0257152930761123,0.076877740066145,0,0.480207903742076,0.0133252304117215,0.185586171615776
"491","491",0.0607137126984251,0.174446227251907,0.13512582953475,0,0,0,0,0,0.0638699743264566,0,0.565844256188461
"492","492",0.02604086985743,0.115640134313396,0.00845856258876767,0,0,0,0,0,0.0905293644982394,0,0.759331068742167
"493","493",0.0742951257995908,0.469299708634097,0,0,0.0228560924266244,0,0,0.0064816231859439,0.0923325807041789,0,0.334734869249565
"494","494",0.140504169730728,0.205809275685529,0.0453174027693771,0,0.0144144977715124,0.0694514985454335,0.155985674348165,0.00721062924368013,0.106044769209453,0.0644249464574964,0.190837136238625
"495","495",0.10104264575404,0.385718580985441,0.026582787599708,0,0.0468488952228764,0.057256722832995,0.0257460203827403,0,0.150089730777015,0,0.206714616445184
"496","496",0.156235654124006,0.359946582968191,0.052352771074059,0,0.112167900439676,0,0.0219824726694386,0,0.148362884190304,0,0.148951734534326
"497","497",0.0847089818158628,0.265277488102609,0,0.00569829186347725,0.063924243045055,0,0.0478843746680953,0.0491527251738293,0.483353895331071,0,0
"498","498",0,0,0.0225984234716205,0,0,0,0.053157902036709,3.88688835916431e-20,0.139994814490363,0,0.784248860001307
"499","499",0.0418516446992763,0.157140996441558,0.0200115331946083,0,0.0141950181574861,0,0.0735774189737639,0.00171789652738711,0.118950878146059,0,0.572554613859861
"500","500",0.0417506774436363,0.425295576132208,0,0,0.0652078810927174,0,0,0,0.208311697795892,0,0.259434167535547
"501","501",0.0310856906157281,0.132475371921346,0,0,0.0521184001798016,0,0.0392915204120603,0,0.745029016871064,0,0
"502","502",0.0233067257753795,0,0.118427738893916,0,0,0,0.00765241200013416,0,0,0,0.850613123330571
"503","503",0.0620903624873317,0.461430802795346,0.0278995009426743,0,0.0463837859396642,0,0,0,0.160319536959824,0,0.241876010875161
"504","504",0.0304196845725922,0.398991650403288,0,0,0.0616552736627801,0.0107930044794363,0.0627064445570866,0,0.435433942324817,0,0
"505","505",0.0910064283328785,0,0.0731049462166406,0.0298609862023644,0,0,0.0536591474364907,0,0.325912811892395,0,0.42645567991923
"506","506",0.0507698640191861,0,0.176408701050748,0.030217995690081,0,0,0,0.00779441520223894,0,0,0.734809024037746
"507","507",0.10443987982265,0.400132277088362,0.00697836432687899,0.0190841090466726,0.0686019052505484,5.47186574792308e-05,0.0613009494172597,0,0.150031054322626,0,0.189376742067523
"508","508",0.0803498301884538,0.171547565602462,0,0,0.0380452663641115,0,0.0393001724151636,0,0.158804927639772,0,0.511952237790037
"509","509",0.0248830061295921,0,0.165561597340356,0,0,0,0.0200632350858687,0,0,0,0.789492161444183
"510","510",0.0861553866753672,0.38090333125682,0,0,0.227122637942353,0.00183500135613407,0.0526204126833734,0,0.190373641234603,0,0.0609895888513486
"511","511",0.0285776684785971,0.53414873344508,0.0442905464718985,0,0.00796540152162678,0,0.0103090966700677,0,0.115881807042941,0.0060149780156054,0.252811768354184
"512","512",0.0429908809655776,0.338471370128844,0,0,0.330843287107805,0,0.039203133407077,0,0.0730501828247312,0.0332222867990634,0.142218858766901
"513","513",0,0,0.0515556359207856,0,0,0,0.0287619724531157,0,0.155758879010167,0,0.763923512615932
"514","514",0,0,0.0301744806942567,0,0,0,0.0660218180972296,0,0.128875049243441,0,0.774928651965072
"515","515",0.0247762397215706,0.105553674746186,0.0591709302843863,0,0,0,0,0,0.0434217502750172,0.0226591546747845,0.744418250298055
"516","516",0.0777682723111235,0.175259254691787,0.0217706827145018,0.0273745782071542,0,0,0,0,0.180850858365093,0,0.516976353710341
"517","517",0.0828695164432282,0.212921291598523,0.0585521684301938,0.0154425426826558,0,0,0.00612634630488665,0.00741844499156087,0.0709248682644214,0,0.54574482128453
"518","518",0.0590540535175952,0.388482640330631,0.0433960906546385,0,0.0495571748863331,0.000958705252426504,0.0731247869834852,0,0.372207015380867,0.0132195329940232,0
"519","519",0,0,0.0184793210450029,0,0,0,0.0465650084470837,0,0.065631653948411,0,0.869324016559502
"520","520",0.0739902201286969,0,0.058952354324873,0,0,0,0.0425977918429338,0,0.240928319793291,0,0.583531313910206
"521","521",0.0916786300101868,0,0.131825747826203,0.00883014655348635,0,0.0136239722557266,0.0600077551766125,0,0.244627615073125,0,0.449406133104661
"522","522",0.0182194982519362,0,0.126756484355586,0.0180505347865715,0,0,0.00554631117143882,0,0,0,0.831427171434468
"523","523",0.0494934423802505,0.468108932698257,0.00709418138790165,0,0.0594081347589797,0,0.105163105423337,0,0.1733223216609,0,0.137409881690374
"524","524",0.0317164140840646,0,0.136314054376391,0,0,0,0.0496771029708131,0.0140362954692941,0,0,0.768256133099437
"525","525",0,0,0.0656755035595095,0,0,0,0.0586393523627144,0.00127722505088341,0.131159683481091,0,0.743248235545802
"526","526",0.105229130377066,0.408025308789531,0.0623641063897139,0,0.026006548203531,0,0.0596676115492892,0,0.135628647943548,0,0.203078646747321
"527","527",0.0461030485547524,0.348336838452745,0,0.0739444360488635,0.109313599530215,0.0196455204326102,0.0360653726997287,0.00740820916986896,0.31669293156053,0.0424900435506859,0
"528","528",0.0737440900279494,0,0.0644836461672163,0,0,0,0.03520833098618,1.80374045264886e-20,0.47435974536503,0,0.352204187453625
"529","529",0.107753131866999,0,0.115979543674452,0.0277565763028787,0,0.00804695093867008,0.051766683996938,0.0154574086371271,0,0,0.673239704582935
"530","530",0.1310644155612,0.223393557321058,0.0362679296830436,0.0268337835478968,0.0449192529558094,0,0.0442257087835929,0.00284597097743905,0.150025151101064,0.0295182286641531,0.310906001404743
"531","531",0.0218123105175132,0,0.20969984793068,0.0279576328863786,0,0,0.0381407120967336,0,0,0,0.702389496568695
"532","532",0.1169077820488,0.330297780331094,0.0306977372969937,0,0.146237078069124,0,0.0552608605212406,0,0.320598761732748,0,0
"533","533",0.0401427767517987,0.222194685751805,0,0.0716767468784933,0.05370945824824,0,0.210568353337549,0,0.273013327662013,0.0896445664471023,0.0390500849229984
"534","534",0.0173409986179908,0,0.0640466298637251,0,0,0,0.0244240771502625,0,0.206712193986079,0,0.687476100381943
"535","535",0.139081880294218,0.350281907050946,0,0.0707353909144405,0.134654991251629,0,0.0839724845388452,0,0.106248216765129,0.00758910474627631,0.107436024438515
"536","536",0.0233098797569909,0.410119558195461,0,0.0885510726372676,0.123935711431038,0.0231069087563109,0.148671251924815,0,0.131493535321394,0,0.0508120819767224
"537","537",0.332242750956469,0.443807568773791,0,0,0.0126512590244219,0,0.0500007103749872,0,0.156885570048519,0.00441214082181229,0
"538","538",0.057129550887217,0.109603714808075,0.0303830782095145,0,0,0,0,0,0.0989328038080137,0,0.70395085228718
"539","539",0.188584778107815,0.286940949482385,0.235086225000082,0.0261649668031776,0.0478768846199097,0,0.0410517717672177,0.0114787727154119,0.0857322526482335,0,0.0770833988557674
"540","540",0.0704597704210102,0.119357317027089,0.0703329378647107,0,0.0115461020843709,0,0.0212338211005645,0.00421371571285048,0.0577439202543044,0,0.645112415535099
"541","541",0.0704618707035286,0,0.106429504528371,0.0303606768363386,0,0,0.0427257934254465,0.00476737739338286,0.304574225739819,0,0.440680551373114
"542","542",0.0506485768475078,0.449728970106509,0,0.0167815673439225,0.0484937910835973,0.0167218734602287,0.105182052024039,0.00807165614785624,0.202264591787477,0.0155309619507718,0.0865759592480906
"543","543",0,0,0.0375593653694557,0,0,0,0.052289205069689,0.00219656412257979,0.0808200095667236,0,0.827134855871552
"544","544",0.0904873644237051,0.291270464065664,0.0522551055323784,0,0.150524435202589,0,0.0205480954979134,0,0.105401877965413,0,0.289512657312338
"545","545",0.098549061935998,0.3029206302767,0.00912590025920225,0,0.102248525962227,0,0.115879593249636,0,0.100440092516376,0.022057878857796,0.248778316942064
"546","546",0.0629896680471478,0.455836631349303,0,0,0.0597584590286321,0.0256068710126732,0.0754354913602844,0.00357251303879096,0.143479279018601,0.0312824898518893,0.142038597292679
"547","547",0.0394462579665873,0,0.173899593405408,0.0104122615069473,0,0,0.0274156124531362,0.0139686168241409,0,0,0.73485765784378
"548","548",0.101975310576319,0.413847786212954,0.0205396409920789,0.0228150887096567,0.0379416671440423,0,0.0536202194283245,0,0.126715437269993,0,0.222544849666632
"549","549",0.0928766703139536,0.241777038805847,0,0,0.131215737116707,0.00682966250487913,0.141705838637297,0,0.279951738903487,0,0.10564331371783
"550","550",0.00897647361846219,0.394359944484424,0.0196967819244218,0,0.193657536603541,0,0,0,0.282417229111866,0,0.100892034257286
"551","551",0.0448337347985786,0.568246045951356,0,0,0.156597181743842,0,0,0,0.0491346996642286,0,0.181188337841995
"552","552",0.204180630514081,0.432069569079934,0.0392680173384142,0,0.0296541211058827,0,0.0227529297569527,0,0.100488041554991,0,0.171586690649743
"553","553",0.140449567673029,0.228059602517673,0.132401041012299,0.00912779201978709,0.00597514380337113,0,0.0216210785384478,0.00741717431623935,0.125994432436666,0,0.328954167682487
"554","554",0.0870885163153726,0,0.0646702850210167,0,0,0.0333837141122694,0.0462462257008361,0,0.428567231450662,0.00357561191711437,0.336468415482729
"555","555",0.106443245312009,0,0.0813415162279076,0,0,0,0.0312141980544553,0,0.577623688740263,0,0.203377351665365
"556","556",0,0,0.0450593588186916,0,0,0,0.0618472155129533,0,0.167502640174353,0,0.725590785494002
"557","557",0.123436326076102,0.360582933738873,0,0,0.0418330615126259,0,0.0388262062544343,0,0.158864525899383,0,0.276456946518582
"558","558",0,0,0.0225738272029733,0,0,0,0.0660125648235828,0.00486585125984022,0.033251280982046,0,0.873296475731558
"559","559",0.145477367420417,0.220408285949989,0,0.0948219487622698,0.0595076580695259,0,0.0632025971233926,0.00756610616126678,0.220040604744865,0.000400686591651397,0.188574745176622
"560","560",0.0818651537453019,0.364756248722066,0,0,0.0609193271326104,0.0331194661879438,0.0738692652517417,0,0.293874564559506,0.0915959744008311,0
"561","561",0.0725281128505066,0.415473918738871,0.0255676874603093,0.016845477489227,0.126278843684157,0,0.0378993200193109,0,0.0978603271472259,0,0.207546312610392
"562","562",0.0773952925565709,0.145066289508987,0,0.0208701609767923,0.0231672493733047,0,0.0439759428495935,0.00882088655869727,0.254108543549115,0,0.42659563462694
"563","563",0.101060726975915,0.217129437938391,0.0219164036676249,0,0.124289107860233,0,0.0498820048467678,0,0.485722318711069,0,0
"564","564",0.0903817284418642,0,0.0349090546203845,0.00839294959895797,0,0.0309497630249013,0.0164258670643784,0,0.530886446272228,0,0.288054190977285
"565","565",0.0223878811026418,0.160310346523685,0,0,0.0970763191207596,0,0.0162585902902037,0,0.70396686296271,0,0
"566","566",0.167517287310925,0.243781061927783,0,0.0520719470526247,0.262124336144587,0.00751708665941744,0.0973662148444982,0,0.0707933993473678,0,0.0988286667127973
"567","567",0.126577715234874,0.34134634899127,0.073736851114278,0,0.0418837509004881,0,0.000781833902977788,0,0.0468031156488873,0,0.368870384207225
"568","568",0.0589857481381698,0.157950260692821,0,0,0.0666757088418081,0,0.0272337603969402,0,0.171216103847447,0,0.517938418082814
"569","569",0.095271950995764,0.523689990053585,0,0.0501033629773847,0.0736442304516879,0,0.0675196686967348,0,0.159406195076108,0.0303646017487364,0
"570","570",0.067895287209335,0.225151862892102,0.0154421648268076,0,0.065687946393283,0,0.078619275623823,0,0.330466358510765,0,0.216737104543885
"571","571",0.107063825843122,0.242603610637064,0.0900711560722089,0,0.0692386499420762,0,0.0546348322995397,0,0.436387925205989,0,0
"572","572",0.085294462903785,0.306438249848411,0,0.0308727304146735,0.153568378408287,0,0.0522226083405809,0,0.180532336606541,0,0.191071233477722
"573","573",0.0610128187659514,0,0.0164777427661654,0.00860306113880547,0,0,0,0,0.420974593710696,0.000955474477372627,0.491976309141009
"574","574",0,0,0.0498618331672449,0,0,0,0.0368874075838227,0,0.177310966685952,0,0.735939792562981
"575","575",0.0461114187648477,0.399497235620477,0,0,0.0953735550256995,0,0.07525560499652,0,0.255850148687827,0.066309118866308,0.0616029180383202
"576","576",0.122181868781796,0.180063223738625,0.0292052416730103,0.0153443796230153,0.106579100258571,0.0123260116025418,0.120300373073678,0,0.14518977467843,0,0.268810026570332
"577","577",0.0923625472284978,0.269974237086454,0.178424924959371,0,0.0204114477000166,0,0.0152862631965695,0,0.149625317695079,0,0.273915262134013
"578","578",0.0703323950827305,0,0.0547512648415844,0,0,0,0.0443199396137199,0,0.602101479603692,-1.75528003397799e-18,0.228494920858273
"579","579",0.0239709375133736,0,0.0122234666389213,0,0,0,0.0119081797473831,0,0.80798137665444,0,0.143916039445882
"580","580",0.0755285895872264,0.276366113537656,0,0.0210525248596903,0.171753528925735,0,0.1119994013606,0,0.187514816114418,0,0.155785025614673
"581","581",0.167723689470633,0.201778226072064,0.0176724766796389,0,0.0739570202926876,0.0773286605832005,0.0984744120376541,0.0063835977338065,0.198219049452146,0.0603797856997215,0.0980830819784477
"582","582",0.0407005037456313,0.37161879705118,0,0.0117492621601529,0.0568122315426608,0.0260876500226229,0.0461499468124855,0,0.446881608665267,0,0
"583","583",0.0116696020038181,0.156255288167854,0.00472406780633684,0,0.0417855201308785,0.024128257686627,3.21769470297569e-20,0,0.761437264204486,0,0
