,Endothelial,CAFs,PVL,B-cells,T-cells,Myeloid,Normal Epithelial,Cancer Epithelial
298,0.004375357646495104,0.619066059589386,0.009159552864730358,0.045600775629282,0.04693203419446945,0.10813108831644058,0.11861786991357803,0.048117395490407944
299,0.05557945370674133,0.07309893518686295,0.3790946304798126,0.11690643429756165,0.02493447996675968,0.03458540886640549,0.04798392206430435,0.26781681180000305
300,0.02353784814476967,0.14348195493221283,0.06628888845443726,0.33860549330711365,0.01779552735388279,0.06766168773174286,0.08969353884458542,0.25293493270874023
301,0.06134631857275963,0.0703578069806099,0.1603022962808609,0.1020846888422966,0.031664080917835236,0.24078939855098724,0.21833020448684692,0.11512519419193268
302,0.12424323707818985,0.058572858572006226,0.11369208246469498,0.07709620893001556,0.030147846788167953,0.0018431934295222163,0.3613734543323517,0.23303107917308807
303,0.018281802535057068,0.054810281842947006,0.19584541022777557,0.06547495722770691,0.02335812896490097,0.040786582976579666,0.4901246130466461,0.11131814122200012
304,0.022072145715355873,0.027039797976613045,0.35268619656562805,0.028617216274142265,0.03567000851035118,0.02402612753212452,0.3961724042892456,0.11371609568595886
305,0.2080399990081787,0.12481922656297684,0.12294261157512665,0.04292908310890198,0.055628132075071335,0.05375739559531212,0.038283754140138626,0.35359981656074524
306,0.07584633678197861,0.01203700341284275,0.030464673414826393,0.17136408388614655,0.006827410776168108,0.09150249511003494,0.07422083616256714,0.5377371907234192
307,0.2202255129814148,0.16839013993740082,0.09601524472236633,0.07444633543491364,0.3125334084033966,0.08664250373840332,0.016446758061647415,0.025300107896327972
308,0.05171166732907295,0.01357926893979311,0.04493395611643791,0.36798715591430664,0.28619909286499023,0.20120258629322052,0.006851192098110914,0.027535006403923035
309,0.011053272522985935,0.08110547065734863,0.10370828211307526,0.22257843613624573,0.008756783790886402,0.011201737448573112,0.19069653749465942,0.3708994686603546
310,0.0009601752390153706,0.1257060319185257,0.0035213041119277477,0.48267802596092224,0.24050405621528625,0.1383899748325348,0.0036507679615169764,0.004589686170220375
311,0.009399788454174995,0.914951741695404,0.002160328207537532,0.011118482798337936,3.8224159652600065e-05,0.006178590003401041,0.0037008982617408037,0.052451856434345245
312,0.010429504327476025,0.3449171185493469,0.21411141753196716,0.017863932996988297,0.103330098092556,0.07974135875701904,0.05767581984400749,0.17193077504634857
313,0.02424050308763981,0.10189216583967209,0.28294897079467773,0.12108958512544632,0.04685557633638382,0.14073246717453003,0.1281265765428543,0.15411421656608582
314,0.12117761373519897,0.2077951282262802,0.04826004430651665,0.18479008972644806,0.050854217261075974,0.16672898828983307,0.01985505409538746,0.20053879916667938
315,0.16635893285274506,0.030359363183379173,0.29386475682258606,0.03751913830637932,0.42906811833381653,0.015553155913949013,0.009122038260102272,0.01815449260175228
316,0.12035741657018661,0.3185543119907379,0.02506420388817787,0.017839426174759865,0.06567278504371643,0.016837799921631813,0.10982437431812286,0.32584962248802185
317,0.10210327059030533,0.03037475422024727,0.1918736696243286,0.2514697015285492,0.08551789820194244,0.17827282845973969,0.06086643040180206,0.09952140599489212
318,0.13984480500221252,0.04338747635483742,0.08487056195735931,0.2173551768064499,0.029296783730387688,0.011053936555981636,0.33863624930381775,0.13555501401424408
319,0.025365082547068596,0.09669476747512817,0.1218525841832161,0.05019105225801468,0.23651739954948425,0.02670220658183098,0.32813936471939087,0.11453744769096375
320,0.14858826994895935,0.335954487323761,0.10086194425821304,0.0323195606470108,0.030421912670135498,0.1705806851387024,0.09850817918777466,0.08276504278182983
321,0.05520167201757431,0.08513601124286652,0.23504631221294403,0.020749539136886597,0.2716158330440521,0.2541908919811249,0.014914684928953648,0.06314504146575928
322,0.06699108332395554,0.2325000762939453,0.0076661682687699795,0.04338201507925987,0.13076353073120117,0.4675048589706421,0.0027170232497155666,0.04847526177763939
323,0.041185081005096436,0.04685483127832413,0.05475378781557083,0.07919516414403915,0.014460757374763489,0.02248694933950901,0.46922826766967773,0.27183517813682556
324,0.1298460066318512,0.26231878995895386,0.03446236252784729,0.048899829387664795,0.017596876248717308,0.035037167370319366,0.384430855512619,0.0874081552028656
325,0.08417120575904846,0.09198690950870514,0.05236070603132248,0.3336330056190491,0.02862314134836197,0.12561814486980438,0.14443065226078033,0.13917623460292816
326,0.07336992770433426,0.19344565272331238,0.049277413636446,0.04757650941610336,0.02986154705286026,0.11737272143363953,0.3117276430130005,0.17736847698688507
327,0.04126334562897682,0.13937480747699738,0.024731874465942383,0.3802081048488617,0.028661690652370453,0.012775223702192307,0.24276530742645264,0.13021966814994812
328,0.10860218852758408,0.37370988726615906,0.00492154760286212,0.2555493414402008,0.00835391040891409,0.03664691373705864,0.026601005345582962,0.18561522662639618
329,0.12520216405391693,0.07131654769182205,0.2772614061832428,0.17627191543579102,0.01581983081996441,0.12660832703113556,0.07304675132036209,0.13447311520576477
330,0.035881128162145615,0.020464681088924408,0.21758994460105896,0.055256497114896774,0.03318694606423378,0.059686534106731415,0.38355374336242676,0.1943805068731308
331,0.08470507711172104,0.3689355254173279,0.03228190541267395,0.029447240754961967,0.06198815256357193,0.14655156433582306,0.15391623973846436,0.12217437475919724
332,0.0379549041390419,0.04556801915168762,0.0258697047829628,0.04126327112317085,0.08713880181312561,0.10047993808984756,0.48431146144866943,0.17741377651691437
333,0.14397196471691132,0.039507657289505005,0.14480331540107727,0.0033106005284935236,0.019907677546143532,0.010858707129955292,0.17851926386356354,0.4591207802295685
334,0.025688108056783676,0.0741599053144455,0.03267742693424225,0.05690015107393265,0.03876331076025963,0.18186551332473755,0.42507848143577576,0.16486705839633942
335,0.09834465384483337,0.021127069368958473,0.07748144119977951,0.48216500878334045,0.07005307823419571,0.11853048950433731,0.008881770074367523,0.12341643124818802
336,0.023485129699110985,0.022589359432458878,0.12676800787448883,0.02903875522315502,0.022113412618637085,0.009722836315631866,0.05724313482642174,0.7090393304824829
337,0.08410049229860306,0.13790294528007507,0.058236002922058105,0.0796896293759346,0.09050355106592178,0.0765182375907898,0.09188330173492432,0.38116589188575745
338,0.006856613326817751,0.1656487137079239,0.17613764107227325,0.18174272775650024,0.13095134496688843,0.059915825724601746,0.08383084088563919,0.19491621851921082
339,0.3744627833366394,0.2292298972606659,0.0979677364230156,0.05865364521741867,0.11795802414417267,0.029102947562932968,0.040458377450704575,0.05216645821928978
340,0.06331934034824371,0.14287273585796356,0.024897757917642593,0.23522190749645233,0.03218373656272888,0.1614106297492981,0.1585732400417328,0.18152059614658356
341,0.21974065899848938,0.13998264074325562,0.13037748634815216,0.08606331795454025,0.009975134395062923,0.05201118439435959,0.2926102876663208,0.06923927366733551
342,0.017479246482253075,0.011510834097862244,0.11347083002328873,0.2477184534072876,0.24913708865642548,0.20110490918159485,0.05026136338710785,0.10931713134050369
343,0.06758866459131241,0.06306891143321991,0.11663665622472763,0.18801885843276978,0.1856786012649536,0.16553868353366852,0.08548411726951599,0.1279854029417038
344,0.006635522469878197,0.7016672492027283,0.01385771669447422,0.17052623629570007,0.006584034767001867,0.07807155698537827,0.007929344661533833,0.014728388749063015
345,0.008967720903456211,0.36338454484939575,0.07805066555738449,0.15193550288677216,0.2119087278842926,0.1688845455646515,0.006080056540668011,0.01078820787370205
346,0.10585388541221619,0.3150820732116699,0.06600939482450485,0.07392583787441254,0.051341474056243896,0.008019179105758667,0.2996470332145691,0.08012108504772186
347,0.04145476594567299,0.04072364419698715,0.028929445892572403,0.017352966591715813,0.07320588082075119,0.02536018379032612,0.26323506236076355,0.5097379684448242
348,0.032964326441287994,0.019500624388456345,0.18793487548828125,0.07539832592010498,0.2516494691371918,0.20536279678344727,0.036238085478544235,0.1909513920545578
349,0.13503441214561462,0.1091606542468071,0.33291545510292053,0.15111248195171356,0.09401264786720276,0.03780049830675125,0.08222030848264694,0.05774360150098801
350,0.17092746496200562,0.3374403715133667,0.04976549372076988,0.1034494936466217,0.01416050549596548,0.016912611201405525,0.26098427176475525,0.04635978490114212
351,0.645605742931366,0.18127894401550293,0.0028213541954755783,0.10685250163078308,0.022687165066599846,0.000654138159006834,0.0036106272600591183,0.0364895798265934
352,0.47614818811416626,0.14294792711734772,0.0394856333732605,0.11790990084409714,0.02256990224123001,0.04732755944132805,0.04495689645409584,0.10865404456853867
353,0.12266791611909866,0.06204390525817871,0.10515762865543365,0.17444390058517456,0.027535583823919296,0.22810548543930054,0.15634113550186157,0.12370452284812927
354,0.13079267740249634,0.2653915286064148,0.03619306907057762,0.1834864318370819,0.04492960497736931,0.07812701910734177,0.10864052176475525,0.152439147233963
355,0.024984054267406464,0.13328519463539124,0.08399771898984909,0.27958714962005615,0.050786733627319336,0.18438515067100525,0.15197335183620453,0.0910005047917366
356,0.7140359878540039,0.07174065709114075,0.011979155242443085,0.05038070306181908,0.008484388701617718,0.0254110898822546,0.00295252981595695,0.115015409886837
357,0.018540412187576294,0.013168112374842167,0.01715962402522564,0.03356121480464935,0.03674871474504471,0.1627669781446457,0.275822252035141,0.4422326683998108
358,0.15749239921569824,0.09040191769599915,0.1387844830751419,0.05188713222742081,0.02984035573899746,0.03723950684070587,0.3111778795719147,0.18317632377147675
359,0.17781086266040802,0.08001784980297089,0.029840847477316856,0.22638830542564392,0.05870404466986656,0.35551831126213074,0.04650222882628441,0.02521759644150734
360,0.13154107332229614,0.061063192784786224,0.21265120804309845,0.002892616204917431,0.08605070412158966,0.18587885797023773,0.11996343731880188,0.19995899498462677
361,0.0671045258641243,0.13439638912677765,0.15952333807945251,0.051575757563114166,0.014012305065989494,0.17008256912231445,0.08705372363328934,0.31625139713287354
362,0.001855849171988666,0.42351850867271423,0.20901574194431305,0.009988228790462017,0.14612384140491486,0.11182938516139984,0.03739236295223236,0.06027614697813988
363,0.03285299241542816,0.36862438917160034,0.07003728300333023,0.3233723044395447,0.031848713755607605,0.008834879845380783,0.024924930185079575,0.139504536986351
364,0.03287278860807419,0.02975824847817421,0.013881711289286613,0.08072400093078613,0.01495114155113697,0.013603676110506058,0.6640782952308655,0.15013010799884796
365,0.18019631505012512,0.19836652278900146,0.06687023490667343,0.14014895260334015,0.007334007881581783,0.17978866398334503,0.12711173295974731,0.1001834124326706
366,0.08135354518890381,0.1187402531504631,0.1325467973947525,0.11372095346450806,0.139975443482399,0.04368071258068085,0.1612715870141983,0.208710715174675
367,0.029047030955553055,0.4198203980922699,0.12103147804737091,0.048989858478307724,0.03192482888698578,0.1278161108493805,0.08335331827402115,0.13801686465740204
368,0.04450135678052902,0.10136868804693222,0.4960259199142456,0.01652633026242256,0.16885334253311157,0.0008453313494101167,0.140671044588089,0.031207870692014694
369,0.020542073994874954,0.2376297265291214,0.11140237748622894,0.10887749493122101,0.042222682386636734,0.18107792735099792,0.16778607666492462,0.1304616630077362
370,0.07990548759698868,0.3317604064941406,0.01752149686217308,0.05993438512086868,0.030563341453671455,0.22670303285121918,0.02247460186481476,0.23113727569580078
371,0.1202709823846817,0.054304566234350204,0.03804823383688927,0.012540859170258045,0.4709618091583252,0.12346652895212173,0.06924429535865784,0.1111626997590065
372,0.12743769586086273,0.2621833384037018,0.09218109399080276,0.059990860521793365,0.2391035556793213,0.021807020530104637,0.07631753385066986,0.12097888439893723
373,0.16845600306987762,0.08231846988201141,0.16873367130756378,0.01741071231663227,0.06676722317934036,0.13221456110477448,0.20930370688438416,0.1547955721616745
374,0.0053694904781877995,0.32594430446624756,0.028318878263235092,0.16092151403427124,0.019371366128325462,0.004874180071055889,0.01086397934705019,0.4443362355232239
375,0.0439729206264019,0.09718041867017746,0.08203794807195663,0.19671985507011414,0.008592492900788784,0.041193727403879166,0.18645887076854706,0.34384381771087646
376,0.03955189511179924,0.6224499344825745,0.02134743705391884,0.1547722965478897,0.044297728687524796,0.013510031625628471,0.01683897338807583,0.08723173290491104
377,0.0920172706246376,0.19167460501194,0.03480593487620354,0.013818844221532345,0.028507398441433907,0.10032133013010025,0.22504621744155884,0.3138084411621094
378,0.09170141816139221,0.3236004114151001,0.13225576281547546,0.02846754901111126,0.1907036006450653,0.05180620029568672,0.023063210770487785,0.15840184688568115
379,0.09688788652420044,0.07996521145105362,0.10051017254590988,0.07098332047462463,0.0242142416536808,0.09039171785116196,0.3196087181568146,0.217438742518425
380,0.031227514147758484,0.4911172091960907,0.027401965111494064,0.05861438810825348,0.005807938519865274,0.06453591585159302,0.16944202780723572,0.15185309946537018
381,0.09418534487485886,0.12671108543872833,0.12589523196220398,0.08814379572868347,0.015225982293486595,0.009772980585694313,0.41498076915740967,0.12508483231067657
382,0.02554428204894066,0.005383237265050411,0.10138498246669769,0.04697515070438385,0.195266991853714,0.06869255751371384,0.033588092774152756,0.5231646299362183
383,0.09214232861995697,0.2401277869939804,0.06032675877213478,0.018210232257843018,0.08264775574207306,0.08205249905586243,0.25995099544525146,0.16454167664051056
384,0.026303604245185852,0.19472636282444,0.07692025601863861,0.3484249413013458,0.16765746474266052,0.053288500756025314,0.047319620847702026,0.085359126329422
385,0.044005077332258224,0.010599236935377121,0.06953619420528412,0.059699974954128265,0.5410290956497192,0.13356012105941772,0.03791346028447151,0.10365691035985947
386,0.07060762494802475,0.14025217294692993,0.018069887533783913,0.05026907101273537,0.4067983031272888,0.12879060208797455,0.11754290759563446,0.0676693245768547
387,0.023041214793920517,0.11582328379154205,0.15963569283485413,0.03475762531161308,0.39688897132873535,0.2448142170906067,0.009340530261397362,0.01569843292236328
388,0.0880168005824089,0.0418001152575016,0.19426466524600983,0.02784869074821472,0.014233991503715515,0.05083022639155388,0.3851640820503235,0.19784140586853027
389,0.15339240431785583,0.19550274312496185,0.014667770825326443,0.09924151748418808,0.01954021118581295,0.10001718252897263,0.12625695765018463,0.29138118028640747
390,0.4898871183395386,0.15189579129219055,0.0948113277554512,0.04831961542367935,0.024849211797118187,0.06396948546171188,0.004588938318192959,0.12167846411466599
391,0.0640205517411232,0.03350330516695976,0.0784124881029129,0.25268039107322693,0.32729074358940125,0.04326034337282181,0.07316114008426666,0.1276710331439972
392,0.042163215577602386,0.0019523893715813756,0.027486877515912056,0.0008236375288106501,0.011951152235269547,0.011320686899125576,0.539810836315155,0.36449119448661804
393,0.031002841889858246,0.14650681614875793,0.0781729444861412,0.15350623428821564,0.05186082422733307,0.02783820778131485,0.4127782881259918,0.098333939909935
394,0.09630219638347626,0.3007707893848419,0.10369996726512909,0.12004020065069199,0.05747680366039276,0.061825722455978394,0.17854659259319305,0.0813378095626831
395,0.17747128009796143,0.20107503235340118,0.11003778874874115,0.1497841477394104,0.0954282134771347,0.04011744260787964,0.057910993695259094,0.16817501187324524
396,0.07258781790733337,0.041084617376327515,0.12215565145015717,0.02307962439954281,0.2657541334629059,0.31369152665138245,0.08246129751205444,0.07918523252010345
397,0.009830647148191929,0.37067723274230957,0.03732810914516449,0.05862990394234657,0.341129332780838,0.09074022620916367,0.017235206440091133,0.07442934811115265
398,0.16641613841056824,0.20627695322036743,0.0198771134018898,0.34971871972084045,0.2075318992137909,0.04359392449259758,0.0005277215968817472,0.006057525519281626
399,0.05575735867023468,0.020821206271648407,0.1818791627883911,0.042760059237480164,0.04961647465825081,0.0022524872329086065,0.5898261070251465,0.05708715692162514
400,0.1186758279800415,0.22766846418380737,0.004312310833483934,0.12502652406692505,0.3991701304912567,0.0729084461927414,0.00587784918025136,0.046360526233911514
401,0.2602827250957489,0.11314201354980469,0.020137416198849678,0.2281452864408493,0.017137089744210243,0.055896129459142685,0.1971222162246704,0.10813707113265991
402,0.17280910909175873,0.15017299354076385,0.07802768051624298,0.0079943323507905,0.10243368148803711,0.2144172489643097,0.19884170591831207,0.07530323415994644
403,0.045402344316244125,0.41461461782455444,0.038144100457429886,0.2427329570055008,0.053286824375391006,0.05962665379047394,0.06438037753105164,0.08181209117174149
404,0.006314052268862724,0.26718178391456604,0.19492073357105255,0.21348866820335388,0.12480780482292175,0.12888753414154053,0.03294035419821739,0.0314590148627758
405,0.04431994631886482,0.15642127394676208,0.08549334853887558,0.3087751865386963,0.020029278472065926,0.20260363817214966,0.08893513679504395,0.09342218190431595
406,0.010907373391091824,0.01881363056600094,0.1421138346195221,0.07337448000907898,0.03628801554441452,0.47281163930892944,0.13162755966186523,0.11406338959932327
407,0.114033043384552,0.027002934366464615,0.16685138642787933,0.2588414251804352,0.08576332777738571,0.1372007429599762,0.03332163393497467,0.17698556184768677
408,0.031905919313430786,0.3297116160392761,0.025471996515989304,0.20851294696331024,0.010709460824728012,0.017026802524924278,0.27522942423820496,0.10143179446458817
409,0.17840860784053802,0.18723028898239136,0.22303348779678345,0.045586857944726944,0.04931434243917465,0.022786932066082954,0.21689163148403168,0.07674787938594818
410,0.0014203074388206005,0.2930273413658142,0.0055923424661159515,0.2898833155632019,0.3018239438533783,0.07867927849292755,0.007867326028645039,0.02170618064701557
411,0.5177955031394958,0.21942487359046936,0.023550912737846375,0.1413133293390274,0.0009556837030686438,0.013464723713696003,0.05145152285695076,0.03204338625073433
412,0.2549276053905487,0.05036935210227966,0.04593465477228165,0.4754183292388916,0.008228937163949013,0.005771533120423555,0.02087951824069023,0.1384700983762741
413,0.005583772901445627,0.34957441687583923,0.09800929576158524,0.027828047052025795,0.05564052611589432,0.25975924730300903,0.05575712025165558,0.14784759283065796
414,0.3907962739467621,0.30243393778800964,0.050140123814344406,0.10000523924827576,0.013417725451290607,0.040835924446582794,0.043734222650527954,0.05863659828901291
415,0.28821542859077454,0.06933026015758514,0.24522294104099274,0.15901458263397217,0.030076773837208748,0.09469019621610641,0.031645212322473526,0.08180460333824158
416,0.12436789274215698,0.030878636986017227,0.25912901759147644,0.007855484262108803,0.006191026885062456,0.006769946310669184,0.5253903269767761,0.03941772133111954
417,0.017833949998021126,0.03548572212457657,0.1931154727935791,0.32258161902427673,0.12204843759536743,0.0888417661190033,0.09708340466022491,0.12300965189933777
418,0.15607133507728577,0.3209059238433838,0.009938083589076996,0.14363178610801697,0.01779320277273655,0.015402265824377537,0.24256905913352966,0.09368833154439926
419,0.03387993574142456,0.2691466212272644,0.10178001970052719,0.04245777800679207,0.008957912214100361,0.09320279955863953,0.4129784405231476,0.03759646788239479
420,0.03300687298178673,0.08063586801290512,0.044247910380363464,0.05225151404738426,0.0019003041088581085,0.04614735767245293,0.0177671667188406,0.7240429520606995
421,0.1463518738746643,0.08372785151004791,0.11381501704454422,0.04852611571550369,0.0265128742903471,0.05415927618741989,0.44412848353385925,0.08277852088212967
422,0.31843143701553345,0.09449213743209839,0.06063351780176163,0.19875989854335785,0.05530192703008652,0.046217966824769974,0.0805172547698021,0.1456459015607834
423,0.006168669555336237,0.4379737079143524,0.006413664203137159,0.12763424217700958,0.11926422268152237,0.16409751772880554,0.11319020390510559,0.025257844477891922
424,0.03366776928305626,0.07683262974023819,0.06594926863908768,0.09637342393398285,0.02423398196697235,0.0782422125339508,0.5346980690956116,0.09000269323587418
425,0.07758745551109314,0.2325727343559265,0.054017871618270874,0.06782039999961853,0.018466496840119362,0.03763750195503235,0.4176657199859619,0.09423165768384933
426,0.06055818498134613,0.05720033124089241,0.04217326268553734,0.27846473455429077,0.17918115854263306,0.19453755021095276,0.03206793963909149,0.15581686794757843
427,0.12293663620948792,0.09621728956699371,0.2616939842700958,0.015247233211994171,0.0704234316945076,0.04660020023584366,0.32723647356033325,0.05964482203125954
428,0.046861063688993454,0.16108766198158264,0.045466918498277664,0.39090025424957275,0.029157420620322227,0.09449369460344315,0.16161534190177917,0.0704176276922226
429,0.006646348629146814,0.0340990386903286,0.03403539955615997,0.35339102149009705,0.05050981789827347,0.14589351415634155,0.3180939257144928,0.05733098089694977
430,0.16414804756641388,0.18020425736904144,0.1031876653432846,0.20765896141529083,0.034596897661685944,0.12441160529851913,0.01439819298684597,0.17139439284801483
431,0.16546319425106049,0.1526215374469757,0.1861322820186615,0.11991344392299652,0.013014575466513634,0.05316959694027901,0.060705408453941345,0.24897992610931396
432,0.045966073870658875,0.02652357891201973,0.19501876831054688,0.2394009232521057,0.17731283605098724,0.09493831545114517,0.02365170791745186,0.1971876621246338
433,0.038673777133226395,0.5924786329269409,0.017475763335824013,0.030509505420923233,0.0030596975702792406,0.07407069951295853,0.10726092755794525,0.13647101819515228
434,0.017247334122657776,0.07575088739395142,0.08533050119876862,0.0465560220181942,0.41751497983932495,0.2161857634782791,0.017045803368091583,0.12436866015195847
435,0.18176692724227905,0.020152641460299492,0.2806624174118042,0.01036821212619543,0.026224877685308456,0.07396228611469269,0.21186275780200958,0.19499991834163666
436,0.06222044304013252,0.4340999126434326,0.2622639834880829,0.011137695983052254,0.0871080830693245,0.02355363592505455,0.09637503325939178,0.02324124611914158
437,0.14356467127799988,0.13116221129894257,0.00884067453444004,0.3514663577079773,0.0038153487257659435,0.1886192262172699,0.02175206132233143,0.15077944099903107
438,0.13382355868816376,0.10447871685028076,0.07180624455213547,0.06682917475700378,0.011153177358210087,0.11394330114126205,0.07346654683351517,0.4244992733001709
439,0.20810005068778992,0.25642797350883484,0.006134949624538422,0.06305194646120071,0.12960591912269592,0.1591966152191162,0.16389764845371246,0.013584882952272892
440,0.06187863275408745,0.11274021118879318,0.1680048108100891,0.07531874626874924,0.2481595277786255,0.10621840506792068,0.09926291555166245,0.12841683626174927
441,0.12835603952407837,0.3917340934276581,0.008104654960334301,0.2870096266269684,0.0227713230997324,0.0042599900625646114,0.09319271147251129,0.06457151472568512
442,0.08918511867523193,0.05573210492730141,0.03016253188252449,0.20937760174274445,0.1391584873199463,0.43778684735298157,0.01108095608651638,0.027516305446624756
443,0.15999345481395721,0.2645409405231476,0.03384668380022049,0.047133974730968475,0.023816067725419998,0.07200826704502106,0.22428582608699799,0.17437472939491272
444,0.07039329409599304,0.07146941870450974,0.01874544844031334,0.09633157402276993,0.09069504588842392,0.18595430254936218,0.21879476308822632,0.24761606752872467
445,0.390748530626297,0.06748661398887634,0.09623882919549942,0.09440837055444717,0.25952401757240295,0.0402553528547287,0.0068134162575006485,0.044524941593408585
446,0.04993065446615219,0.005224660504609346,0.022328995168209076,0.018509622663259506,0.06916444003582001,0.007262582890689373,0.5714523792266846,0.25612664222717285
447,0.1443834900856018,0.41102761030197144,0.020470576360821724,0.06350315362215042,0.006635969039052725,0.04140644520521164,0.13243277370929718,0.18013986945152283
448,0.0001852153509389609,0.04184999316930771,0.014295577071607113,0.11786837875843048,0.7212882041931152,0.004604649730026722,0.0020674301777035,0.0978405699133873
449,0.33386725187301636,0.12801431119441986,0.09421346336603165,0.07768160849809647,0.26131221652030945,0.07353664189577103,0.01845296286046505,0.01292168628424406
450,0.33033275604248047,0.03968897834420204,0.1424693614244461,0.16584788262844086,0.07043308019638062,0.08061477541923523,0.1033724993467331,0.06724075227975845
451,0.11575117707252502,0.1764194369316101,0.007864933460950851,0.01107647642493248,0.06982000172138214,0.009139994159340858,0.46546322107315063,0.14446473121643066
452,0.031997814774513245,0.35603344440460205,0.009562271647155285,0.3833897113800049,0.09094063937664032,0.010403155349195004,0.018533654510974884,0.09913934022188187
453,0.01827218011021614,0.2753429710865021,0.06908295303583145,0.10502853989601135,0.20734961330890656,0.054043058305978775,0.07713470607995987,0.19374588131904602
454,0.06463656574487686,0.011875784955918789,0.24092242121696472,0.26387354731559753,0.24169345200061798,0.04924808442592621,0.08994347602128983,0.037806589156389236
455,0.02259589172899723,0.29403015971183777,0.0016975962789729238,0.3233482837677002,0.2855609655380249,0.026617227122187614,0.04135800153017044,0.004791879095137119
456,0.14406134188175201,0.32465213537216187,0.04574563354253769,0.13885703682899475,0.16792507469654083,0.020737076178193092,0.07119177281856537,0.08682998269796371
457,0.0198668260127306,0.07529043406248093,0.04623749479651451,0.21568241715431213,0.012975563295185566,0.42426133155822754,0.14108431339263916,0.06460162997245789
458,0.24626556038856506,0.3306875228881836,0.07563448697328568,0.1584821194410324,0.010394299402832985,0.1136154755949974,0.00570584274828434,0.059214696288108826
459,0.17053277790546417,0.004243349656462669,0.014582857489585876,0.00019751979561988264,0.010786350816488266,0.24604064226150513,0.04588023200631142,0.5077362656593323
460,0.0019996250048279762,0.008952053263783455,0.006636566482484341,0.4215274155139923,0.49828678369522095,0.057461418211460114,0.000687729159835726,0.0044483644887804985
461,0.08331327140331268,0.04184704273939133,0.09854695200920105,0.13387829065322876,0.17965516448020935,0.12495337426662445,0.17503783106803894,0.16276811063289642
462,0.04027385637164116,0.2805110514163971,0.032580796629190445,0.28584226965904236,0.01018046960234642,0.04910508915781975,0.06675676256418228,0.2347496598958969
463,0.443656861782074,0.08527994155883789,0.048975322395563126,0.1483081430196762,0.07652705162763596,0.0053763724863529205,0.011862343177199364,0.18001390993595123
464,0.05493603274226189,0.35988709330558777,0.08714734017848969,0.2540583610534668,0.0018473677337169647,0.021021895110607147,0.035498086363077164,0.18560373783111572
465,0.11371728032827377,0.41956132650375366,0.26923835277557373,0.06149166822433472,0.03773229569196701,0.03742145746946335,0.00014856721099931747,0.06068906933069229
466,0.008380122482776642,0.48269906640052795,0.15317843854427338,0.10327568650245667,0.12242141366004944,0.04820931702852249,0.026392748579382896,0.05544322356581688
467,0.0023995100054889917,0.3980863094329834,0.050675392150878906,0.02559623308479786,0.29273396730422974,0.005915053188800812,0.013269481249153614,0.21132400631904602
468,0.1258278638124466,0.04109824448823929,0.028759904205799103,0.12287072837352753,0.09436086565256119,0.002295025857165456,0.13116072118282318,0.4536266326904297
469,0.052442390471696854,0.18635137379169464,0.03929107263684273,0.13212387263774872,0.3608936369419098,0.06148471683263779,0.014074742794036865,0.15333829820156097
470,0.14294645190238953,0.12284325808286667,0.05773724243044853,0.2533809542655945,0.12933598458766937,0.14069439470767975,0.07881723344326019,0.07424451410770416
471,0.053926657885313034,0.2482479363679886,0.007051751483231783,0.05668690428137779,0.5685632824897766,0.0545373372733593,0.004235703498125076,0.006750424392521381
472,0.6037589311599731,0.08772023022174835,0.05286640301346779,0.2056480199098587,0.017304949462413788,0.007500224746763706,0.002061684848740697,0.023139577358961105
473,0.010371103882789612,0.5083547234535217,0.003957868553698063,0.024025119841098785,0.00948376301676035,0.3898701071739197,0.013692939653992653,0.040244415402412415
474,0.08613705635070801,0.2995745837688446,0.0035553178749978542,0.0012912045931443572,0.2430637925863266,0.1767876148223877,0.02876168116927147,0.16082876920700073
475,0.018571704626083374,0.2678033709526062,0.02858716808259487,0.2742597162723541,0.021840211004018784,0.015856601297855377,0.0041964175179600716,0.3688848614692688
476,0.3228883743286133,0.008366215974092484,0.05829952657222748,0.05020652711391449,0.017911724746227264,0.23013077676296234,0.27858540415763855,0.03361150622367859
477,0.3499385714530945,0.08205995708703995,0.01965012028813362,0.14068545401096344,0.015301916748285294,0.08389010280370712,0.08720216900110245,0.22127166390419006
478,0.5236209630966187,0.09191938489675522,0.12578356266021729,0.10834003239870071,0.013338424265384674,0.007929964922368526,0.08271856606006622,0.04634905606508255
479,0.006903178058564663,0.14406417310237885,0.03553445264697075,0.035549964755773544,0.10901147872209549,0.5886495113372803,0.008405149914324284,0.07188212871551514
480,0.1202826276421547,0.16159334778785706,0.04435259848833084,0.08326319605112076,0.14204908907413483,0.028491506353020668,0.28301846981048584,0.13694916665554047
481,0.1250200867652893,0.3029976189136505,0.009352825582027435,0.39431992173194885,0.07168196141719818,0.012021579779684544,0.003402852453291416,0.08120310306549072
482,0.1566769927740097,0.15398913621902466,0.10460665076971054,0.19566930830478668,0.22955815494060516,0.01918020099401474,0.04593989998102188,0.09437969326972961
483,0.024174025282263756,0.011856304481625557,0.0826047882437706,0.10285774618387222,0.19011440873146057,0.02207352966070175,0.4581359624862671,0.10818323493003845
484,0.11714794486761093,0.21776458621025085,0.14224611222743988,0.03519417345523834,0.01699066162109375,0.1018889844417572,0.23334012925624847,0.1354273557662964
485,0.014275754801928997,0.4488450586795807,0.1309867948293686,0.0009314350900240242,0.13728328049182892,0.20757688581943512,0.006198985036462545,0.053901802748441696
