"","cell_ID","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Cancer Epithelial"
"1123","1123",0.0534035491496575,0.214447838228108,0.00568409131965311,0,0,0.023999418611043,0.0123308309404014,0.690134271751137
"1124","1124",0.0543703182521832,0.158772331987863,0.0145980251123201,0.164976142475827,0,0.125831263145469,0.0764378989052958,0.405014020121042
"1125","1125",0.0239871253027617,0.0638225602831959,0.0926692666016929,0.0210776838995193,0,0.0779076929120775,0.0880752752168118,0.632460395783941
"1126","1126",0.0584740808120885,0.0633312653157705,0.113899534100967,0.106788923400671,0,0.151425165337401,0.00844424997369227,0.497636781059411
"1127","1127",0.05424529995758,0.112960564718935,0.0530945624943914,0,0,0.0780561248683705,0.00291778076062347,0.6987256672001
"1128","1128",0.0393586907766424,0,0,0,0,0.0900414653392679,0.00735454858179829,0.863245295302291
"1129","1129",0.0381712160134826,0.077119465602272,0.0976289294602185,0,0,0.139477265112561,0.0495906848169898,0.598012438994476
"1130","1130",0.0264186336814396,0.0511948827662315,0.117056926502913,0,0,0.139389974719562,0.00315548824090757,0.662784094088947
"1131","1131",0.112394130464354,0.312112218565064,0.0224093369240733,0,0,0.0296387244436831,0.00540954861958242,0.518036040983243
"1132","1132",0.0477731295730719,0,0,0.00333678770735308,0,0.0896711009669835,0.0476266367924793,0.811592344960112
"1133","1133",0.0412839964087895,0,0.107799692627654,0.0236232191563257,0,0.105736218330997,0.0807313070278851,0.640825566448349
"1134","1134",0.0223531041360723,0.0615609972476694,0.0586928139831052,0.0159594266665938,0,0.111520940061041,0.0130116485100392,0.716901069395479
"1135","1135",0,2.48986899552352e-18,2.70228762435275e-12,0,0,1.19809728457433e-19,0.0071798351772436,0.992820164820054
"1136","1136",0.0251710047449092,0.0624352512498059,0.0776354789322226,0,0,0.0290687575369336,0.0328499986968041,0.772839508839325
"1137","1137",0.0373057950842887,0.157709196930713,0.0241117810825837,0.326890335701507,0,0.0329483226076879,0,0.42103456859322
"1138","1138",0.403260519115394,0.0629543560963667,0.0564912678493571,0.166502506061191,0.0300957164176589,0.152507626275907,0.128188008184125,0
"1139","1139",0.0776948067956101,0.213991052947275,0.0745573174361495,0,0,0.0884061129535071,0.0801421216062112,0.465208588261247
"1140","1140",0.0376653630814103,0,0.182995048783014,0.0276046756682914,0,0.0785502199805793,0.0256438769690718,0.647540815517633
"1141","1141",0.022562725896412,0.202270552378561,0.0321686696400887,0,0,0.0369724645955733,0.00602863752895561,0.699996949960409
"1142","1142",0.041387934404871,0.107699670309639,0.0969485244866044,0.0126946161376434,0,0.10562005328214,0.0074873175032368,0.628161883875866
"1143","1143",0.134124375496937,0.293635865847889,0.157859633467763,0.106347779221974,0,0.150087371813188,0.157944974152249,0
"1144","1144",0.0355701849278511,0.109146363888327,0.0685722314079078,0.007667949110625,0,0.072892773845097,0.00773147494576871,0.698419021874423
"1145","1145",0.0334369528674144,0.0851063651612343,0.0394201023139666,0.433966134347537,0,0.0586162332363179,0.00654625878180829,0.342907953291722
"1146","1146",0,0,0,0,0,0,0.201494540230848,0.798505459769152
"1147","1147",0.31028134281265,0.277805701125139,0.263366042082152,0.0371758268784811,0,0.018123730629306,0.0932473564722722,0
"1148","1148",0.127608024982121,0.119348454579838,0.0523535332581364,0,0,0.0857798649385251,0.152494069906711,0.462416052334668
"1149","1149",0.109794669940915,0.120099455040532,0.0566751537455249,0,0,0.123115119509121,0.0447932178625766,0.545522383901331
"1150","1150",0.0405061909070342,0.129304954359152,0.0507692122736792,0,0,0.0365117349811903,0.00848627972938644,0.734421627749558
"1151","1151",0.0438582907686287,0.077757185952217,0.134735131033769,0,0,0.052859799384156,0.013738075557917,0.677051517303313
"1152","1152",4.94281084809704e-20,0.00437979925293882,1.58351230306002e-17,-3.01672603728358e-17,0,0.14258625569294,0.697682520736117,0.155351424318005
"1153","1153",0.0145383609727997,0.0384923431840223,0.0862891974978401,0.478435104706392,0,0.062348227799024,0,0.319896765839922
"1154","1154",0.0299117339616483,0,0.0321814812660643,0,0,0.0752299149336116,0.00634105471173511,0.856335815126941
"1155","1155",0.0294471392988238,0.0741812537734134,0.1101176791886,0,0,0.0968155462518311,0.000667967431871696,0.68877041405546
"1156","1156",0.522635824599648,0.135133715349924,0.14218164494563,0,0,0.0490371898042092,0.151011625300589,0
"1157","1157",0.150349243291084,0.455677781441707,0,0.166870776621143,0,0.227102198646066,0,0
"1158","1158",0.00945304195002486,0.12967863981067,9.21890152186427e-08,0,0,0.0418547429221223,0.15938445605685,0.659629027071318
"1159","1159",0.0381020703433833,0,0,0,0,0.063150560446601,0.0377914718301874,0.860955897379828
"1160","1160",3.24588344250841e-05,0.0276911169379512,0.0830949072867891,0,0,0.044779376713783,0.0151239844129903,0.829278155814061
"1161","1161",0.0239961023512863,0.0425318553498609,0.0765482698895649,0.232745040158607,0,0.0251308111671818,0.0926240769166314,0.506423844166868
"1162","1162",0.200989128997092,0.189196744421472,0,0.0981860685645918,0.00690311772904422,0.5047249402878,0,0
"1163","1163",0.0140475292620863,0.0482121477799114,0.0986941526524556,0.0362103384428047,0,0.0614059715077318,0.0137509359406106,0.7276789244144
"1164","1164",0.0773968980917059,0.0929616864219125,0,0.0592658727156506,0,0.188954681789126,0.10413694937468,0.477283911606925
"1165","1165",-2.88549124167947e-17,1.29499835936646e-19,5.95157977542093e-17,0,0,-1.25592296602324e-22,1,-8.26902422971406e-18
"1166","1166",-2.98290074597041e-17,1.44191652852604e-17,-2.28602985057157e-17,0,0,0.0234268175907495,0.976573182409251,-9.1187331432698e-17
"1167","1167",0.0947382101278702,0.174397002385085,0.0417362287472725,0.044757421173779,0,0.0977374935860998,0.0718658103176308,0.474767833662263
"1168","1168",0.101331961238882,0.180078676595532,0.0592973367883345,0,0,0.203081164465798,0.456210860911453,0
"1169","1169",0.055128612291578,0,0,0,0,0.122319024749175,0.146782257457454,0.675770105501793
"1170","1170",0.0294403941221243,0.139071711696806,0.0371325564119439,0.0128295023801567,0,0.0467508651749373,0.0198834018511241,0.714891568362908
"1171","1171",0.0195866745363369,0,0.0379506284061877,0,0,0.0875379095488213,0.0260359518603043,0.82888883564835
"1172","1172",0.135473338540997,0.0949066068514413,0.134745697537369,0,0,0.103501807728027,0.07258277394572,0.458789775396445
"1173","1173",0.0240633437301071,0.0865230687057247,0.0461907215126174,0.127423934156212,0,0.173717033687956,0.0597160929634232,0.48236580524396
"1174","1174",0.0627954195261285,0.171317658586442,0,0.0564073194485721,0,0.130719739224151,0.117897308186439,0.460862555028268
"1175","1175",0.0999030323970245,0.11689913412413,0.0503703373504002,0,0,0.161558665351277,0.079072085066548,0.49219674571062
"1176","1176",0.156213576088714,0.230432947200071,0.0395548697031221,0.281074066187825,0,0.249908110820615,0.0428164299996534,0
"1177","1177",0.0268534179139873,0.0817977797185943,0.0933523443461294,0.0531242242733423,0,0.0626711981072511,0.0152569625812437,0.666944073059452
"1178","1178",0.0160273369501589,0.0285974751926406,0.202453598827108,0,0,0.0310999260293115,0,0.721821663000781
"1179","1179",0.0269477232217094,0.0726805015529614,0.122031459894182,0,0,0.0495329323295591,0.0172485435598423,0.711558839441746
"1180","1180",0.555982388781196,0.0297960574718808,0.409274671841423,0,0,0,0.00494688190550033,0
"1181","1181",0.228894443620957,0.146820986156871,0,0.413482131056439,0,0.210802439165734,0,0
"1182","1182",0.102751974766405,0.349846669764956,0.115894197391063,0.164032630109727,0,0.136817097174436,0.130657430793413,0
"1183","1183",0.00655428680359374,0.0421948422491766,0.202871060199903,0,0,0.0516308725839271,0.00559538493258958,0.69115355323081
"1184","1184",0.0239090281832587,0.154207041721606,0,0,0,0.311768055027925,0.124556283500682,0.385559591566528
"1185","1185",4.16114979866118e-18,0.00942049678786274,1.71341795400909e-17,-2.11456790597525e-17,0,0.0290658936577462,0.940745335101805,0.0207682744525861
"1186","1186",0.0222822877597702,0.131245857194134,0.0530700277254286,0.016715654589231,0,0.0123979626467202,0.00942363858871188,0.754864571496004
"1187","1187",0.0738953964029018,0.116530465440816,0.104792958124957,0,0,0.197747667245301,0.00413006848498228,0.502903444301042
"1188","1188",1.17840594038228e-18,1.56520045093401e-17,0.911306459176862,0.041568161901961,0,-8.37785964482694e-21,0.0471253789211766,5.53237123602406e-18
"1189","1189",0.0346416821829285,0,0.161157353711736,0,0.0208348471997999,0.12631894489327,0.00505020626001063,0.651996965752255
"1190","1190",0.0917028763773094,0.0794773490359005,0.0396409123495543,0.0340017684854538,0,0.0409957979742233,0.212040118733496,0.502141177044062
"1191","1191",0.0340887567494932,0,0.0518608954957373,0.0123490533902533,0,0.12050312102448,0.0341005297815034,0.747097643558533
"1192","1192",0.105257974270561,0.154468205759576,0.0314400443265704,0,0,0.100063406849967,0.0849581199486893,0.523812248844636
"1193","1193",0.210661137860629,0.293966455006644,0.0444126485246832,0.108204208265651,0,0.108805642667007,0.233949907675387,0
"1194","1194",0.380497157084839,0.0981378434017961,0,0.246347500902428,0.0223484838359891,0.252669014774947,0,0
"1195","1195",0.0419010419594679,0.172750039427833,0.0432180035125752,0.62304488730551,0,0.0872506113358846,0.0318354164587301,0
"1196","1196",0.0479628921147335,0,0,0,0,0,0.165432828420373,0.786604279464894
"1197","1197",0.0462714574605999,0,0.0379089788612592,0.050286088259747,0,0.100160962762104,0.0527443070888918,0.712628205567398
"1198","1198",0.0285293168990309,0.10078622889126,0.0179934530177535,0,0,0.119116767836343,0.00907355628074697,0.724500677074866
"1199","1199",0.121876121512063,0.378622486385854,0,0.342438835782362,0,0.15706255631972,0,0
"1200","1200",0.0443903061053818,0.114991519233064,0.0491907020635544,0.014115598945403,0,0.0420562035819701,0.00850370736517387,0.726751962705453
"1201","1201",0.0461462900344969,0.245473104631715,0.0240319564476622,0,0,0.0705923999787834,0.0124833825173968,0.601272866389946
"1202","1202",0.199904332493539,0.160284001838603,0,0.212230300430869,0,0.427581365236989,0,0
"1203","1203",0.141959219512428,0.268089930772555,0.073530114559724,0.04302732763598,0.00517148639425007,0.171793800567462,0.2964281205576,0
"1204","1204",0.105160699814115,0.143371038030737,0,0,0,0.267149893944928,0.0938440097214933,0.390474358488727
"1205","1205",0.0354037088592346,0.175634334988166,0.0540590048359049,0.0445151255555776,0,0.0733769772612125,0.010777384055244,0.60623346444466
"1206","1206",0.0592730279798593,0,0,0,0,0.152325395927809,0.0380570116894162,0.750344564402916
"1207","1207",0.0298864946196011,0.0487133852198813,0.173878862850749,0,0,0.0533217258972848,0.00348998537509831,0.690709546037386
"1208","1208",0.0459731175877174,0.0686751119793226,0.078485677280903,0,0,0.152890095428566,0.010250250997337,0.643725746726154
"1209","1209",0.390721555622227,0.346109336761686,0.0510811764273971,0,0,0.18672752074503,0.0253604104436598,0
"1210","1210",0.314692156893282,0.0761937433756006,0,0.111710056935906,0.0111229151530587,0.486281127642152,0,0
"1211","1211",0.109099343080643,0.101226986563796,0.0596492558539524,0,0,0.115013668918605,0.10964387619214,0.505366869390863
"1212","1212",0.0249052960790061,0.169892628133418,0.0467898967367628,0,0,0.121374283618715,0.0147580010611668,0.622279894370931
"1213","1213",0.050246382423327,0.186844306364016,0.0467214266226137,0.20019851401543,0,0.515989370574614,0,0
"1214","1214",0.0778208019966311,0,0,0,0,0.133540468154662,0.0263382348580022,0.762300494990705
"1215","1215",0.0377305173203376,0,0.0368349673629971,0.0566240991098937,0,0.0351211327761244,0.0479616641636941,0.785727619266953
"1216","1216",0.220952802308498,0.350321074419882,0,0.201818694866022,0,0.143146958884255,0.0837604695213436,0
"1217","1217",0.198758786703527,0.2222211238501,0,0.421631954690412,0,0.157388134755961,0,0
"1218","1218",0.0373743799057523,0.122120309150529,0.0559010006480157,0.00900309131391917,0,0.0760582442199354,0.0536639755863654,0.645878999175483
"1219","1219",0.0125357824312442,0.132392074261805,-4.08553797392812e-19,0,0,0.0352583269393954,0.111233432083313,0.708580384284242
"1220","1220",0.293411391402967,0.285277436208803,0.0465842576074308,0.0587870172284955,0,0.195182915811368,0.120756981740936,0
"1221","1221",0.134328472460608,0.113496410591972,0.0902724124140132,0.0583328672988617,0,0.1307992727823,0.00995179215111975,0.462818772301125
"1222","1222",0,5.11193349775187e-19,-2.09722253622464e-17,0,0,9.05211288966229e-18,1,-1.84165239790484e-17
"1223","1223",0.0089006811390716,0.105755364716853,1.85939957745053e-19,0,0,0.116260036256795,0.010031367450177,0.759052550437103
"1224","1224",0.270036912046443,0.240763364709713,0.0540697105433522,0.313014848222182,0,0.12211516447831,0,0
"1225","1225",0.0141317067097691,0.0321754170970972,0.122600681988607,0,0,0.0441236422561075,0.0106921440295834,0.776276407918836
"1226","1226",0.0908541382989412,0.126118259369822,0,0,0,0.189010524861783,0.092840871878936,0.501176205590518
"1227","1227",0.0145940198769545,0.0470623174950743,0.000307014241232558,0.739021866857735,0,0,0.0468598227918621,0.152154958737141
"1228","1228",0.0195482736052342,0.150534079081274,0.0642387274467882,0,0,0.0644729051139116,0.0092344932519087,0.691971521500883
"1229","1229",0.267627263564153,0.243097144617626,0.0879251636605662,0.125787201712348,0,0.21446806951759,0.0610951569277183,0
"1230","1230",0.146803279948578,0.121087927444679,0,0.11170493146867,0,0.620403861138072,0,0
"1231","1231",0.0593727459387995,0,0,0.0510790452251147,0,0.122318195131472,0.0361175611888967,0.731112452515717
"1232","1232",0.0373904435144333,0,0.152064658561652,0.0376508466283437,0,0.0579224301879002,0.0180118385379557,0.696959782569715
"1233","1233",0.0376707671611948,0.070630070374832,0.092779345743943,0.0362603713475462,0,0.135565366354964,0.0521380394659001,0.57495603955162
"1234","1234",0.0314664698520972,0.120665411951111,0.048734601179154,0.014372391736171,0,0.141334412608898,0.00494420561982367,0.638482507052746
"1235","1235",0.138817694404803,0.0835407977691309,0.0358645509360721,0,0,0.165030666713953,0.0230128703894359,0.553733419786605
"1236","1236",0.0135226033616033,0.0373663748612317,0.149964276357531,0,0,0.0487171820372917,0.0196173754551885,0.730812187927154
"1237","1237",0.275700228060605,0.215497175665301,0.13447753083618,0,0,0.213190500840783,0.161134564597131,0
"1238","1238",0.0218512455955281,0,0.158422483722218,0.108396512304362,0.0601662818089288,0.0797497034864182,0.038698891848486,0.532714881234059
"1239","1239",0.140850605892627,0.217579764971147,0.0475185367782098,0.187995313011665,0,0.302768287252601,0.10328749209375,0
"1240","1240",0.0507193781795154,0.0618902970468984,0.106634588017381,0,0,0.125433221815249,0.0534813362199145,0.601841178721041
"1241","1241",0.0380899499232036,0.135205703518375,0.038302888216618,0.0390065351685604,0,0.0528044657088135,0.00664933540036929,0.68994112206406
"1242","1242",0.0273269254528877,0.182900730463664,0.0477584123031908,0.0563805537395737,0,0.0728303929001556,0.00985942202041277,0.602943563120116
"1243","1243",0.10218343846931,0.144559732085537,0.0696469367571781,0,0,0.0808735833915855,0.113686958062766,0.489049351233623
"1244","1244",0.091258682877449,0.162140156022404,0.0255861485165542,0.108494168188447,0,0.116872399128938,0.0745324768502316,0.421115968415976
"1245","1245",0.028394857930367,0.163626160846468,0.016907623144933,0,0,0.0948695235798479,0.0580282580385077,0.638173576459876
"1246","1246",0.0568492448044601,0,0.0229460859744448,0,0,0.15243643617287,0.173765136527671,0.594003096520554
"1247","1247",0.0573122219414039,0.0655536771613896,0,0.0833722029673508,0,0.21741634745048,0.134721532592497,0.441624017886879
"1248","1248",0.0598184231990246,0,0.0326560224584157,0.0317398895461112,0,0.146767570982832,0.0708507051766002,0.658167388637016
"1249","1249",0.0362524906747529,0,0,0,0,0.0872029219863348,0.024448313249799,0.852096274089113
"1250","1250",0.00524938487201221,0.128442686429677,1.79587905978607e-21,0,0,0.0349747706343016,0.207568168620739,0.62376498944327
"1251","1251",0.0350976088908607,0,0,0.0093993852767864,0,0.104481944146709,0.0716319387222982,0.779389122963346
"1252","1252",0.0178677305976602,0.124856779227872,0.0522563886815667,0,0,0.0582252035210978,0.0264550544560166,0.720338843515786
"1253","1253",0.0293898035535801,0.0513108873986354,0.105321976052043,0.0151144012059426,0,0.0979781016369729,0.00686014647202253,0.694024683680803
"1254","1254",0.0352766251111259,0,0.108217034579184,0,0,0.166594971306888,0.0823394839554588,0.607571885047344
"1255","1255",0.0397421765030241,0.0965715747753002,0.044254097050309,0.237600147417256,0,0.105657084568851,0.0275095970520877,0.448665322633172
"1256","1256",0.0350555809732673,0.129701453188876,0.0434626131542653,0,0,0.0321139985950842,0.00638184193070053,0.753284512157806
"1257","1257",0.262290061615286,0.0556631290506261,0,0.105872521395445,0.0092825648672955,0.566891723071347,0,0
"1258","1258",0.0738699793821049,0.0809269546358491,0.0730404162271693,0.0101902120687636,0,0.12730783795086,0.0266635867215473,0.608001013013706
"1259","1259",0.168168438093573,0.133648522235223,0.113386716305003,0.102276284034564,0,0.173997735165888,0.308522304165749,0
"1260","1260",0.0719127376800568,0,0,0.0281530963392111,0,0.0760656355044409,0.141364713402629,0.682503817073662
"1261","1261",0.209906796277935,0.176186812840685,0.184312993936534,0.113951139724923,0,0.123097536194617,0.192544721025307,0
"1262","1262",0.0416485705943495,0.0379358916147043,0.12694296326123,0,0,0.150349939171654,0.00498698228837187,0.63813565306969
"1263","1263",3.67546083370704e-15,0.00309028159582332,8.68529061712422e-16,2.68780962656906e-17,0,-5.3259393696206e-23,0.996909718404172,2.06956789139375e-16
"1264","1264",0.00805947621284725,0.11513369694165,0.0811080124133461,0.0343139128660402,0,0.161426026486487,0.0470722870439539,0.552886588035676
"1265","1265",0.016047364053345,0.058750770996813,0.165384977123053,0,0,0.0235866750852972,0.00253624160293215,0.73369397113856
"1266","1266",0.0420084567468348,0.110542593990934,0.0321886897557095,0,0,0.113254365921872,0.00713890129183908,0.69486699229281
"1267","1267",0.0760755228263663,0.120757464440878,0.0220276841007002,0.0494278900739721,0,0.133873812006075,0.0105126546338591,0.587324971918149
"1268","1268",0.0158401050115231,0.190909783429357,0.194368402868141,0.0770781108545418,0,0.199691542837883,0.322112054998553,0
"1269","1269",0.0472343674610297,0.0714520731581982,0.0978801079564583,0,0,0.0430030891397445,0.00648584179049707,0.733944520494072
"1270","1270",0.38572684769176,0.162064162834512,0.0207899542724864,0.260355296773694,0,0.133340590006718,0.0377231484208295,0
"1271","1271",0.196410848773184,0.197888068513301,0,0.344731857956435,0.0105344369085459,0.250434787848533,0,0
"1272","1272",0.0381129492078963,0.188129372082201,0.0512566102387452,0.0772516281207166,0,0.0186418452652177,0.0451435434849106,0.581464051600313
"1273","1273",0.0943499787735804,0.250750910373542,0.03450119196366,0,0,0.143575241471055,0.00679968630055995,0.470022991117602
"1274","1274",0.0267362975040767,0.154670977332165,0,0.204345835634415,0,0.159245795041747,0.039411693746166,0.415589400741431
"1275","1275",0.260929916047889,0.24791854640339,0,0.276179686646847,0.00720998153267969,0.207761869369194,0,0
"1276","1276",0.0387658076289158,0,0.193182405505103,0.0301567203467664,0,0.123613370167873,0.116093211783934,0.498188484567408
"1277","1277",0.111890114015232,0.0877991098069855,0.0399923960617926,0.0450787631188206,0,0.0776533474323791,0.0924347517235982,0.545151517841192
"1278","1278",0.0319742743342577,0.119656080559941,7.20811485453948e-22,0,0,0.0515401205470006,0.19307360484147,0.603755919717331
"1279","1279",0,0.0603016631087791,0.0425763027540328,0.473560249765991,0,0.0871672835920229,0,0.336394500779174
"1280","1280",0.0864484357676878,0,0.044426213065118,0.0648561102031394,0,0.197018801483361,0.0283586005531162,0.578891838927577
"1281","1281",0.308006688299548,0.229218948979053,0,0.069243459852348,0.00398942021799873,0.389541482651052,0,0
"1282","1282",0.234434779681104,0.134108722833654,0,0.122493603398979,0,0.508962894086263,0,0
"1283","1283",0.289388582622671,0.07047565266187,0.0137326379718953,0.329970292860512,0.149016634874982,0.14741619900807,0,0
"1284","1284",0.0430929283111747,0.0836124458023446,0.0810998281655501,0,0,0.1236677406777,0.0164612319604448,0.652065825082786
"1285","1285",0.0466923437535697,0.10068677464535,0.0282808822595567,0.0694053141509079,0.0261631398197731,0.175446232831478,0.0146354588379715,0.538689853701393
"1286","1286",0.0241119668587636,0.175580487881019,0.0121177633022751,0,0,0.208501325032722,0.00447342454354607,0.575215032381674
"1287","1287",0.358854608525225,0.18779300071874,0,0.240334561195383,0,0.213017829560652,0,0
"1288","1288",0.0329789414641194,0.156008037539335,0.0368746371500892,0.0588745626156656,0,0.088417955114903,0.0222207748271269,0.604625091288761
"1289","1289",0.0234846884187214,0.219609914874349,0.0407421682835107,0,0,0.0397859821909996,0.00556092856018759,0.670816317672232
"1290","1290",0.0281795584566005,0,0.121780023363295,0.0302818823379314,0,0.0460865646470646,0.0203840019067981,0.75328796928831
"1291","1291",0.0537568976489084,0.0894701062701516,0.0489979221059075,0,0,0.0882960670926326,0.0108909484730601,0.70858805840934
"1292","1292",0.0283264614186148,0,0.0771692150758253,0.071041557580255,0,0.0791270226854972,0.00677889195524601,0.737556851284562
"1293","1293",0.178970105670338,0.163447663421188,0,0.529606404932737,0,0.127975825975737,0,0
"1294","1294",0.0195334684230914,0.144776563391984,0.0470155010915549,0,0,0.0362261869034731,0.00850720031278216,0.743941079877115
"1295","1295",6.52528428580302e-17,0.0882759904495718,-5.37225840172856e-19,2.4834281390397e-17,0,0.119546052938353,0.628013670626,0.164164285986075
"1296","1296",0.196633047611726,0.0765777085367187,0,0.20946217719387,0.0230452660468068,0.494281800610878,0,0
"1297","1297",0.0369210276973105,0.158668313388767,0.0348173579201281,0.00963349928921904,0,0.155164035545769,0.00788930902437164,0.596906457134435
"1298","1298",0.200862291252987,0.184048788680345,0.0524664280910648,0.158184420220667,0,0.275429713853546,0.129008357901391,0
"1299","1299",0.10503596555716,0.25338575216635,0.163647545090998,0.141818506601029,0,0.213126007980553,0.12298622260391,0
"1300","1300",0.0334609453547222,0.077019516013611,0.0944839902367078,0,0,0.129796224776665,0,0.665239323618295
"1301","1301",0.0212119571002235,0,0,0,0,0,0.28322132802361,0.695566714876167
"1302","1302",0.0186850302566507,0.0823748645646195,0.0868340584888899,0.0573676206684975,0,0.0479407180682709,0.101452312408728,0.605345395544344
"1303","1303",0.0552129777334363,0,0.0585675150331227,0.0223151876646838,0,0.118311159105533,0.138683243312521,0.606909917150703
"1304","1304",0.139601529423786,0.495669808206237,0,0.106268438731178,0,0.258460223638798,0,0
"1305","1305",0.060101308599734,0.197772838490537,0.0122137897735919,0.0574171554806778,0,0.108122167146306,0.10456753398125,0.459805206527904
"1306","1306",0.197739842609774,0.253801165835486,0,0.0824228161871365,0,0.466036175367604,0,0
"1307","1307",0.310436356335558,0.130437846732546,0,0.158344661576784,0.0127535038208797,0.388027631534232,0,0
"1308","1308",0.10497789896995,0.127125373654912,0.00778087879226031,0.060820695260361,0,0.0797827652800835,0.0681688566651571,0.551343531377276
"1309","1309",0.034518879473982,0,0,0,0,0.0389991974764769,0.358022791995297,0.568459131054244
"1310","1310",0.0329136856842028,0.0866949281384059,0.0468503650929036,0.0160664295881596,0,0.0309352528861336,0.0212764237599435,0.765262914850251
"1311","1311",0.185626251163897,0.277822299352307,0.115869410566834,0.137279661089577,0,0.199943760650263,0.083458617177122,0
"1312","1312",0,0,0,0,0,0,0.0841412448472921,0.915858755152708
"1313","1313",0.0290445958724839,0.071637387973559,0.104489447542558,0.03396096540983,0,0.0974700857589923,0.175662924637514,0.487734592805063
"1314","1314",0.21224923793163,0.495092350816915,0.0885267776773006,0.0324544068627346,0,0.104791128074167,0.0668860986372526,0
"1315","1315",0.0128016574096146,0,0,0,0,0,0.042310960673889,0.944887381916496
"1316","1316",0,0.120300474578323,2.68390699159395e-16,0,0,0.0491990373014698,0.17048730627483,0.660013181845377
"1317","1317",0.267283117220487,0.0962492111781757,0.0104487643615859,0.0340012328734859,0,0.0515214380230018,0.0527458227987367,0.487750413544527
"1318","1318",0.0756962463494404,0.149405288942198,0.0163543006429386,0,0,0.220680486356315,0.0446527402682328,0.493210937440875
"1319","1319",0.0417388200327618,0.0562553679915332,0.0975506466343226,0.0156666790576207,0.0113042442557606,0.130253302091823,0.0693550192689734,0.577875920667205
"1320","1320",0.0266120046212703,0.0988307448324608,0.0591319690402882,0,0,0.203441626446614,0,0.611983655059366
"1321","1321",0.01314274920502,0.0245952085796028,0.158282068907575,0.00808960842232478,0,0.0164950235815692,0.00982773921534149,0.769567602088567
"1322","1322",0.0219309051362701,0.127020410869268,0.0802163766824977,0.0196351590796611,0,0.0867956552501352,0.00868656669931083,0.655714926282857
"1323","1323",-1.11486645444277e-17,3.81814535252084e-20,3.92632845418459e-17,0,0,4.83104719245238e-18,1,-4.31276629996158e-17
"1324","1324",0.215368349089353,0.0321035273846211,0,0.645297987513834,0.0451344539564743,0.0620956820557174,0,0
"1325","1325",0.0197912695761764,0.0582133640685069,0.0787925249597192,0.0146845293201508,0,0.125222102142958,0.0166035205888226,0.686692689343667
"1326","1326",0.0658759718956567,0.200889961651678,0.0349496757595442,0.116100452099749,0,0.117882591619319,0.0450262603810599,0.419275086592993
"1327","1327",0.17762879076478,0.290812466093072,0.062076359668798,0.167776875761244,0,0.173805026265137,0.127900481446968,0
"1328","1328",0.0354209872728479,0.0291971378057985,0.117095362070855,0,0,0.111372187646998,0.00477857524516908,0.702135749958331
"1329","1329",0.136899519105709,0.189043864639707,0,0.0337714777080538,0.28653580119359,0.353749337352939,0,0
"1330","1330",0.0329225364203009,0.113919791881592,0.070750261038925,0.0375022606001831,0,0.145024770009144,0.0232896380917136,0.57659074195814
"1331","1331",0.0769636429515313,0.217768421580509,0.0364417975771805,0,0,0.0627548340045347,0.00858669350269818,0.597484610383547
"1332","1332",0,0.0287632885560793,0.17025637119894,0,0,0.0171856524517836,0.00848970184016325,0.775304985953034
"1333","1333",0,0,0,0,0,0,0.255059197653453,0.744940802346547
"1334","1334",0.0262008913074748,0.101678945829936,0.0596369526456583,0,0,0.0823297456077939,0.0123834293731231,0.717770035236014
"1335","1335",0.0708611474742314,0.30001654025714,0.0666379458108048,0.0583730315346104,0,0.0853217299169362,0.418789605006277,0
"1336","1336",0.0425448886175838,0.286203376213257,0.00872841400566137,0,0,0.145513073129944,0.00776655145139725,0.509243696582157
"1337","1337",0,0.17530114903169,0,0,0,0.82469885096831,0,0
"1338","1338",0.0679249931727635,0.123927546947977,0.0795294315373905,0,0,0.147376258922269,0.0181454043099942,0.563096365109606
"1339","1339",0.31173666379118,0.423897981219137,0.102652132920941,0.0725929305091454,0,0.0402637083588942,0.0488565832007027,0
"1340","1340",0,6.9491877329457e-19,-1.3173804717173e-17,0,0,9.75938978084268e-18,1,-1.76072401125381e-17
"1341","1341",0.0281977223971199,0,0.0240267715700581,0,0,0.0872042309679671,0.0662462996328093,0.794324975432046
"1342","1342",0.222723810119821,0.125665721344184,0,0.569223448176773,0,0.0823870203592218,0,0
"1343","1343",0.0517834703883762,0,0,0.0195023860705957,0,0.0557557406979676,0.153451003457189,0.719507399385872
"1344","1344",0.235903313602325,0.242080766417234,0,0.322483622564424,0,0.199532297416017,0,0
"1345","1345",0.0279113985206428,0.0855645278982629,0.0657501322323979,0,0,0.0336413269792512,0.00915323848548325,0.777979375883962
"1346","1346",0.173021508373479,0.279281922601015,0.122348316727096,0.112129180234738,0,0.145286161294555,0.167932910769117,0
"1347","1347",0.0219700236062214,0.0437569112127684,0.11139303967343,0,0,0.183961520586119,0.00669653110390553,0.632221973817556
"1348","1348",0,1.696494911142e-18,-2.581666703173e-17,0,0,1.21312853173412e-17,1,-2.41568656861154e-17
"1349","1349",0.0327967444704909,0.0670614191083677,0.0941880317440768,0.0293389885905881,0,0.0915129807688002,0.0120252339847549,0.673076601332921
"1350","1350",0.0265716042942074,0,0.00423283993038213,0.00819645309888322,0,0.0421001244099126,0.086022417874751,0.832876560391864
