L2/3 IT CTX-1,L4/5 IT CTX,L5 IT CTX,L5 NP CTX,L5 PT CTX,L6 CT CTX,L6 IT CTX,L6b CTX,Lamp5,Sst,Vip
0.17160787,4.839566e-07,0.00186488,0.0002465256,0.7452019,1.2895145e-05,0.08042878,0.00032732237,1.927408e-06,0.0002948698,1.2531559e-05
1.50047335e-05,0.0028868315,0.6303208,0.22268714,8.1304286e-08,4.113997e-07,0.084995374,2.9125213e-05,0.0015027267,0.057562463,5.2554302e-08
9.0691814e-05,0.08009634,0.0003549162,0.00783726,0.10735299,8.520011e-06,1.10891e-07,3.1085237e-05,0.20244859,0.53825957,0.06351999
0.002458203,0.7009237,0.26084748,0.028118564,0.0043208958,2.5444363e-06,0.0003421498,1.351982e-06,0.00055674644,3.320253e-07,0.0024280655
0.117664784,0.73302114,0.13863559,0.007153752,0.0010244106,2.8502912e-11,0.0024294565,2.2869219e-10,3.1132362e-07,9.007928e-06,6.1515355e-05
0.16964361,0.62656546,0.029793669,0.0049842442,0.0025904048,1.5437823e-07,0.0026743605,3.081449e-06,0.0884757,0.073219374,0.0020498973
0.93072194,0.0062486185,0.001025006,1.1150674e-06,0.032102205,3.4479362e-07,0.015525167,7.123828e-08,0.014348289,1.2596622e-07,2.7109323e-05
0.31686902,0.030636525,0.0003674566,1.28018555e-05,0.0010133073,2.611648e-05,0.015749883,7.1750296e-06,0.3121302,0.32318705,3.7066934e-07
0.6658168,0.012211299,1.4651788e-06,5.7816485e-09,0.0013705565,2.8105471e-09,0.00015960341,2.218975e-09,0.3169807,0.0034451564,1.4500001e-05
0.87190604,2.0039744e-05,9.950918e-07,4.0405257e-09,0.008610789,0.00034086854,0.009745007,2.4657114e-05,0.042074583,9.733187e-07,0.067276075
0.94500107,0.0008191861,0.0003261732,1.0763054e-05,0.033120062,1.399841e-06,0.01902764,5.8695778e-06,0.0015986238,6.263636e-05,2.6565747e-05
0.91253954,9.3410934e-05,1.09524935e-05,2.0330507e-08,0.004211935,5.250959e-05,0.0186282,3.9176834e-06,0.053345095,1.104978e-07,0.0111142555
0.9135535,0.00018584041,1.481726e-05,4.804e-08,0.008220315,9.4675706e-05,0.013207199,8.556986e-06,0.063793294,9.3499686e-08,0.0009216861
4.2093275e-06,0.4783115,0.0010123956,0.31469762,0.010284548,8.130426e-05,1.2242675e-09,0.0057943757,0.0001981493,7.309798e-05,0.18954264
1.8330537e-07,1.6370615e-06,0.03333889,0.9152789,0.034030385,3.2473842e-08,4.228607e-08,0.0001738664,2.2683102e-05,1.3495116e-06,0.017151998
0.13727872,0.27485693,0.34687412,0.081731595,0.016063076,0.0016884106,0.044579454,0.002728147,0.088312946,0.0010557896,0.0048308885
0.0007901056,1.0440594e-05,0.008419928,0.0008348952,1.107287e-06,0.00016904958,0.9854146,0.0006810957,8.389481e-05,0.0035762961,1.8638588e-05
0.006873525,3.6321287e-12,1.0098639e-06,5.999888e-06,7.599497e-10,8.713376e-15,0.9860408,1.4093551e-10,0.00037216546,0.0067054597,9.523633e-07
2.1437468e-07,6.078405e-06,2.1755654e-05,0.025945786,0.34858462,0.00039023894,4.647304e-09,0.32348153,0.0018189988,0.1610218,0.13872895
2.9537164e-06,9.79314e-06,0.00010309626,0.0057054586,0.006841534,0.049515594,5.656034e-05,0.8454805,0.00036263178,0.06195228,0.029969592
5.907163e-05,4.886981e-06,7.316375e-05,3.1580796e-05,1.4689795e-05,0.41741425,0.08455525,0.43696907,0.00061232736,0.054948747,0.005316952
0.0006427187,0.00058456283,6.8859845e-05,4.4191886e-05,9.560461e-05,0.59842455,0.008984864,0.052649483,0.012380065,0.16092002,0.16520502
0.0006140274,2.1588166e-07,6.110341e-07,4.7189527e-08,5.344401e-07,0.502097,0.26373523,0.09416589,0.01913911,0.12014783,9.945948e-05
0.00018345426,3.7343843e-06,7.284968e-06,1.3390418e-07,2.796098e-06,0.8425689,0.14164741,0.015575549,8.223504e-06,3.440376e-07,2.2250806e-06
0.00068954553,0.0077089565,0.1506407,0.16577862,0.008830956,0.025999375,0.024764337,0.058385428,0.006204821,0.5507179,0.00027936915
0.5183331,0.006890978,0.21709968,0.13854809,0.11727551,1.1754125e-07,0.0016231881,4.8441398e-06,6.819782e-05,1.5324998e-08,0.00015626498
0.0024187956,5.884467e-08,0.00057738065,0.0019223936,0.9219063,1.6120005e-07,0.000121295125,0.00066184165,0.07191693,0.00045351766,2.1284739e-05
0.0010038012,5.2289717e-05,0.09802853,0.05046229,0.19309741,0.034741387,0.046932653,0.25277847,0.10449222,0.19288269,0.025528204
0.010382515,0.38711464,0.4819551,0.08082293,0.0038706814,1.3248665e-06,0.029951682,4.4396284e-06,0.0032568444,0.0014005336,0.0012392891
0.38341,0.00075884885,0.029430626,0.002323832,0.00028487094,1.0173657e-10,0.58365667,3.3940373e-10,0.0001306508,2.1000658e-07,4.269249e-06
4.7915375e-07,0.43933704,0.46696058,0.07263869,1.626192e-07,9.752989e-06,0.002681539,1.4606627e-06,0.00031942167,0.0073310495,0.01071987
0.00035187995,0.78312385,0.18864754,0.014352061,0.00027289896,4.3808163e-06,0.0009495429,1.0156124e-06,7.804442e-05,1.7747503e-05,0.012201084
0.054202817,0.47342703,0.19391643,0.0034498186,0.010505375,6.0705683e-05,0.11643223,2.327009e-06,0.002675753,0.005550436,0.13977708
0.2780611,0.24042097,0.040287774,0.0015888567,0.000107542386,2.195477e-07,0.29646084,1.5046563e-08,0.13588049,0.0066758175,0.00051636324
0.41157237,0.22482066,0.15393859,0.044405136,0.106462814,2.1521731e-05,0.03857456,7.216826e-05,0.01723681,0.0019414768,0.0009539034
0.41958615,0.12567061,0.27875197,0.01115462,0.10445934,5.475681e-09,0.05794908,1.8269214e-08,0.0019127661,0.0003291711,0.00018618861
0.4151173,0.00062313536,2.7768043e-05,1.3038391e-06,0.0022814462,0.00046033572,0.0438762,0.00027965516,0.21469003,0.32207626,0.0005665318
0.50637305,0.010908994,0.0044947364,0.000110969915,0.0001328483,1.3620001e-06,0.35216478,2.0295242e-07,0.116517566,0.008841802,0.00045362572
0.31136838,0.0019472237,0.026904112,0.00033432723,0.0071739233,0.0018446671,0.31666648,0.00036615398,0.25879577,1.0191646e-05,0.074588746
2.1223052e-06,2.1894039e-07,0.020607835,0.94738126,0.02001412,8.5734735e-07,1.2377325e-06,0.0068126316,0.000605999,6.088424e-06,0.0045675486
3.2663444e-08,1.948449e-08,0.0018884316,0.22299248,0.0058331327,0.00031810912,7.758848e-07,0.678997,0.0002902079,2.9875964e-05,0.08965002
7.8334344e-13,1.5959487e-09,0.00034663058,0.18511705,8.617765e-09,0.03915095,4.8607635e-06,0.0495727,0.00018000409,0.58272153,0.14290628
0.03366946,0.00026685267,0.003444095,0.0007004003,6.706666e-05,0.0022426397,0.6154425,0.00551471,0.06985635,0.26865304,0.00014279543
0.010089557,2.5308427e-06,2.7979582e-05,4.0967507e-06,5.465583e-06,0.12275967,0.5373748,0.1055522,0.11564852,0.10827254,0.0002627258
3.0631475e-09,2.6747346e-08,0.00039292366,0.06383522,6.1461337e-06,0.063021466,6.541337e-05,0.11698666,0.0071781348,0.5699143,0.17859983
3.892513e-09,5.5576054e-11,0.00026015472,0.018349692,0.0015481297,0.033894606,4.7776837e-05,0.73745024,0.048145298,0.15992954,0.00037459758
2.2102604e-06,0.00012775682,5.2463853e-05,0.014653585,0.45301786,0.0013835764,2.9169483e-08,0.12915361,0.003949022,0.13905378,0.25860614
0.0002755232,7.313535e-12,2.1172582e-08,0.0003819751,0.3050727,0.00013643623,4.0585894e-07,0.69090384,0.0026806896,2.9311283e-05,0.0005190916
7.0925444e-06,3.2435156e-07,8.467666e-06,3.900124e-06,1.2207977e-06,0.48860404,0.050868362,0.4491264,5.9270857e-05,0.009243375,0.002077506
0.00033225646,5.6400026e-05,9.737521e-06,9.005477e-06,6.388864e-05,0.74982023,0.0032485798,0.24606277,2.6850234e-05,0.000103416874,0.0002669486
0.0010119759,1.3952572e-06,5.400563e-07,4.0532857e-08,1.0605901e-05,0.8780908,0.079958655,0.040748134,0.0001271184,3.7254526e-05,1.3505491e-05
0.0011732465,1.2102055e-05,1.3760416e-05,6.627209e-07,6.590968e-05,0.70244515,0.06590308,0.23023629,8.587823e-06,0.000117183925,2.3991886e-05
6.582576e-05,0.00013646063,0.00260571,0.00016054032,7.1952127e-06,0.6899271,0.29243803,0.014637982,5.99525e-06,2.4908022e-06,1.2675107e-05
0.016949652,0.0021320283,0.5835847,0.046726886,0.025813635,0.008002631,0.21062739,0.0043743355,0.09948382,6.2424397e-06,0.0022986413
5.7514867e-06,3.5552423e-06,0.2345108,0.052631848,0.021719959,0.00689761,0.023610914,0.6218168,9.3115734e-05,0.03796152,0.000748141
7.666411e-05,5.522493e-07,0.08222606,0.03739584,0.20761578,0.003939273,0.023444261,0.5934877,0.0071567046,0.044014927,0.00064219465
0.016145242,0.007763245,0.020349832,0.007264881,0.07447821,0.09445083,0.044773377,0.02025094,0.34634683,0.36815047,2.6232681e-05
0.026229339,0.35395032,0.023709841,0.0014789052,0.0035801611,0.019718116,0.03236015,0.00048449228,0.0031615864,0.48195544,0.053371582
0.22093607,0.57597244,0.095761396,0.024087058,0.07677679,5.3005726e-07,0.002053689,9.936158e-07,0.0035335422,4.4037435e-05,0.00083345233
1.2678681e-05,0.627016,0.24512419,0.017466055,3.3602195e-05,2.8771454e-05,0.0020405783,7.6044917e-06,3.808546e-05,0.10527037,0.002961989
7.286939e-06,0.5816826,0.21036255,0.057891674,1.8010716e-05,9.425261e-06,0.00069202087,1.3422717e-06,0.0018086194,0.12816486,0.01936162
0.12440229,0.020630958,0.08357759,0.010335581,0.5158218,0.00018852903,0.045552306,0.000112858,0.15718518,0.028159948,0.014032968
0.9647372,3.7581216e-05,2.872648e-06,1.7389675e-08,0.033329614,7.295455e-08,0.0017932783,7.109933e-08,9.974349e-06,3.4237262e-06,8.586393e-05
0.98902404,0.0007628218,1.6157726e-05,9.484284e-09,0.003999457,5.544792e-08,0.006118956,2.4767072e-08,1.201997e-05,8.522557e-06,5.793388e-05
0.20928788,0.11661427,0.00066820416,9.072773e-05,0.003922324,9.889709e-05,0.004419476,2.2552795e-05,0.27907625,0.38579774,1.5302458e-06
0.35388422,0.0042467825,5.7249774e-05,1.7342476e-06,0.0010011072,0.00017613515,0.025521582,5.8196318e-05,0.29970402,0.3130075,0.002341519
0.97513944,1.1954295e-07,6.6581207e-09,1.4270296e-11,0.0038606534,0.004369467,0.00592361,0.00011160511,0.0053585093,4.148513e-09,0.005236554
0.0020355084,9.174059e-05,0.0059762625,0.003587271,0.00043878306,0.3090728,0.017519962,0.10554477,0.47743693,5.8125734e-06,0.078290224
1.2429012e-08,3.9266456e-06,0.046446703,0.92081743,0.0011139335,2.0647833e-06,1.9326355e-07,0.00041188157,0.00017912942,2.0814647e-07,0.031024523
0.004248111,7.2801747e-09,0.004945515,0.0035319065,0.0033107284,2.1915534e-05,0.17478342,0.0008798539,0.4150565,3.4196569e-06,0.39321858
0.9252471,1.1700384e-05,1.30581e-05,5.33922e-06,0.005668006,1.3780414e-07,0.025561603,1.6464026e-06,0.0010004992,0.0424881,2.9283644e-06
0.0016950002,6.400684e-05,0.008989399,0.00091476395,1.084272e-06,0.00049107673,0.9328746,0.0015111271,0.0005954362,0.052814614,4.8810118e-05
2.9698108e-06,0.07226404,0.22809488,0.34921104,6.1474557e-06,7.163604e-10,5.2190222e-05,2.035839e-08,0.0038950318,0.34645033,2.337312e-05
3.821416e-10,1.3235561e-06,0.0032074049,0.21449026,3.0626045e-06,2.1538085e-10,7.430678e-08,3.6037582e-07,0.00032303575,0.78191626,5.8206075e-05
0.0002595266,2.4991018e-10,1.13476055e-08,0.00083947636,0.67346066,0.00014554145,2.5616929e-09,0.3176174,0.00026559492,1.8545041e-08,0.0074117384
3.0960614e-06,4.083484e-05,0.0001581367,0.043707084,0.3248492,0.00060347933,1.2769932e-07,0.25426635,0.0044396957,0.24070626,0.13122575
0.00096885796,0.00013955466,5.390953e-09,8.41727e-07,0.0006613492,0.041529883,2.0703728e-06,0.80743253,0.05325762,0.014104936,0.08190228
0.0006865735,1.1855778e-05,2.6177256e-06,3.6134365e-06,2.7704797e-05,0.32841447,0.015407753,0.56965625,0.0012417714,0.04630289,0.038244516
0.019901045,2.8502945e-06,3.024697e-05,0.00090960995,0.0020313212,0.81820256,0.011214314,0.114103295,0.0018672307,5.7212355e-07,0.031736996
0.00051356445,4.354603e-05,2.9901705e-05,5.5505147e-06,1.7685974e-05,0.5594377,0.06330724,0.08346733,0.013529845,0.27864698,0.0010007033
0.00022166384,0.00029719877,0.00086717773,0.00018960574,8.147798e-05,0.64848256,0.04858711,0.07294187,0.0050983685,0.21992235,0.0033107034
3.6813846e-10,1.794928e-05,0.2911997,0.05511489,4.1569848e-08,0.41255623,0.038535684,0.19982252,5.6699486e-07,0.0021152913,0.00063717435
0.01828988,0.2206917,0.062265527,0.026359232,0.057988234,0.009781518,0.006757336,0.0027681135,0.26449412,0.33015427,0.0004499811
0.0018606379,1.3506956e-06,0.026782064,0.022326512,0.7865454,0.00024021574,0.007929959,0.09246136,0.047140386,0.014119495,0.00059264665
0.23472019,0.012486038,0.003491088,0.00041788808,0.007389951,0.00027411676,0.10252179,7.694183e-05,0.31810364,0.3203549,0.00016347566
1.3183995e-06,0.00101405,0.316652,0.19079272,0.09195789,0.055656984,0.00032116173,0.27895007,0.004413888,0.048326183,0.011913797
0.00046283126,0.16756138,0.48651695,0.122384526,0.0011037269,5.716593e-06,0.008535203,2.6653282e-05,0.006991457,0.20557214,0.00083951664
0.11624791,0.5339589,0.20423713,0.014533716,0.022382254,1.782675e-07,0.027707413,2.3035605e-07,0.0067083747,0.026595946,0.04762791
4.5181627e-05,0.052175246,0.44547212,0.08872417,2.8937813e-05,0.013208576,0.1865921,0.002298594,8.8948174e-05,0.2105038,0.0008624373
0.34406713,0.41848373,0.19322872,0.0038026506,0.011778097,1.1779021e-09,0.02806523,2.700769e-09,4.220419e-05,9.463217e-05,0.0004376177
0.2058282,0.20676714,0.009125619,0.00062593445,0.0012447955,4.0386065e-05,0.01792517,1.9744353e-05,0.27992627,0.27849352,3.1417876e-06
0.10489914,0.050887406,0.3247816,0.025627466,0.05765634,0.00012657106,0.17191969,1.675588e-05,0.1625361,0.00010708142,0.10144188
0.89265734,0.009406426,0.01260034,0.0002768145,0.054513615,3.2215528e-09,0.030104933,1.3324057e-09,0.00010587231,1.0617366e-07,0.000334536
0.33017638,0.010436882,5.0150942e-05,4.0487066e-06,0.00067994883,3.973957e-05,0.00660531,2.610849e-05,0.32394618,0.32803515,3.39317e-08
0.23003092,0.21942525,0.040043063,0.0013866591,0.008283885,2.3104228e-06,0.03279715,1.6707679e-06,0.29269516,0.13190325,0.043430682
0.5955396,0.02295945,0.064461604,0.005193933,0.0014666069,7.9127754e-10,0.3093341,3.0368368e-09,0.0008484444,2.1124675e-05,0.00017506769
0.0020525951,2.2320786e-05,1.3091564e-07,7.639024e-06,0.006664757,0.00013135969,2.26827e-06,0.0011525347,0.76003706,0.21378846,0.016140828
3.9384007e-09,3.4826225e-08,0.0053302175,0.9717658,0.013427451,1.0910548e-08,6.1248606e-10,4.7388992e-05,6.8679794e-05,1.1827954e-09,0.009360472
0.0007290024,0.0002790569,0.3124376,0.09492175,0.053735472,0.0024270492,0.05999883,0.37462506,3.6911464e-05,0.10025821,0.00055106607
0.69589067,3.7336592e-06,0.00038951228,0.00018272099,0.009535161,8.784465e-07,0.28854182,2.7643946e-05,0.00029296984,0.0051285513,6.2916365e-06
6.587524e-05,0.00088385626,0.38187227,0.053704645,2.5833428e-05,0.0033346226,0.5539539,0.003378963,1.6884827e-05,0.00023775424,0.0025253273
3.6150902e-07,0.23271435,0.0006737551,0.67950916,0.0020009822,2.544765e-08,1.105524e-11,0.00010135157,1.1623056e-05,2.2000206e-06,0.08498625
5.3729338e-05,0.00017994904,7.518366e-05,0.015431133,0.3997764,0.008012496,7.669189e-07,0.23260637,0.035104502,0.053846866,0.25491264
3.7252798e-06,3.2497828e-06,1.2218939e-07,0.0017782337,0.34206536,0.0006079187,7.2500866e-10,0.23716477,0.07514207,0.0017179461,0.3415166
5.768587e-05,5.1674573e-07,2.4947332e-07,1.5611224e-07,9.559898e-07,0.46386686,0.013268672,0.4985184,0.00010528582,0.014048496,0.0101327645
0.0005879597,1.2763042e-05,1.0254918e-06,5.124325e-08,1.2493826e-06,0.9168138,0.023700576,0.05875584,5.7511334e-05,5.740053e-07,6.869158e-05
0.008891457,1.837393e-05,9.069285e-06,1.0858358e-06,0.00017141526,0.76601726,0.116151765,0.107276395,0.001134864,6.912579e-05,0.00025925497
0.00037305942,2.7956023e-07,1.3567149e-05,7.5854774e-07,1.4967329e-06,0.75749034,0.17006895,0.0707741,0.00048218004,1.0073747e-06,0.000794297
0.00023090398,2.373242e-05,0.00034376452,2.02343e-05,3.7597463e-05,0.52020705,0.2115658,0.20683879,0.00052005745,0.05967938,0.000532729
0.009644878,0.0004606243,8.832725e-05,0.00039974033,0.25783494,2.4502528e-05,0.000114233335,0.00014212569,0.3255013,0.40578783,1.5144935e-06
3.267951e-05,8.592744e-05,0.4476466,0.124525584,0.0041562933,0.046832364,0.11373032,0.22279246,0.021623006,0.017940355,0.000634351
0.04997854,3.356556e-08,0.0016263073,0.00013073505,0.80894405,7.603478e-05,0.13803723,0.0009034648,1.7277338e-05,0.00026551736,2.0852913e-05
0.1747171,0.02177672,0.011272714,0.0012035249,0.014479162,0.0022830046,0.16229753,0.00080916967,0.31092674,0.30020383,3.045882e-05
2.181063e-06,0.0077610994,0.64882976,0.13190472,4.946535e-05,0.00018238646,0.008926575,0.0005177946,0.0019477183,0.19980551,7.270803e-05
0.0007567674,0.6221014,0.15536118,0.03712159,0.0006753236,9.648917e-06,0.0025900467,8.2024707e-07,0.061153125,0.10944845,0.010781647
2.6857904e-05,0.49288762,0.17894235,0.08964199,0.0002914474,0.0002281901,0.00074768654,5.845358e-05,0.0030315374,0.20480552,0.029338358
0.12928326,0.43772238,0.029397639,0.0025140606,0.13801883,2.8553725e-06,0.004789389,8.3159813e-07,0.030526657,0.14407215,0.08367189
0.02115037,0.9389077,0.0073824185,0.010420559,0.01994702,3.2093415e-06,1.7150678e-05,5.849577e-06,7.4121424e-05,0.00010774755,0.0019838307
0.21167322,0.08322213,0.0010319804,0.000153236,0.011182882,4.0203333e-05,0.004060182,1.1904069e-05,0.31683123,0.37179208,8.416671e-07
0.88360107,0.018230617,0.002790536,6.9893085e-06,0.06353471,2.225348e-06,0.030066207,1.1054707e-06,1.7000202e-05,0.00039678064,0.0013527245
0.6167174,0.031887528,0.09730698,0.0055373493,0.16430065,5.68314e-07,0.07216048,1.3889577e-06,0.010259237,0.0008134135,0.0010149949
0.79764634,7.840881e-06,0.010130447,0.0066974233,0.05813535,1.7058727e-10,0.12638387,1.2425173e-08,0.0009902143,5.659944e-06,2.8619015e-06
0.21780257,1.2365185e-10,4.9506967e-09,3.3801975e-10,1.6184962e-06,0.0017971462,0.4756547,0.020783303,0.28328747,0.0006725482,7.13052e-07
0.0015747265,1.1439052e-07,8.85594e-09,8.853896e-07,0.025012745,1.7691648e-06,2.6942072e-07,0.0018251806,0.97118527,0.00037161703,2.7391236e-05
0.00049412344,3.6757513e-08,1.3553806e-05,0.003377906,0.21132769,0.00066860695,1.2796171e-06,0.76383066,0.010496588,2.8091865e-06,0.009786752
5.746783e-05,7.025383e-07,0.023630848,0.8886874,0.060994357,3.0816407e-06,1.3328866e-05,0.02000609,0.00201692,3.4670677e-05,0.004555293
0.00058701687,0.0009273494,0.0005094603,0.0050734445,0.3618894,0.0033814767,3.71933e-05,0.06827998,0.015576978,0.38955468,0.15418306
0.001264153,2.875527e-06,5.863233e-06,0.0036053006,0.18534082,0.0030931374,2.0018904e-05,0.03174553,0.38926944,0.017516486,0.3681363
7.0966844e-06,0.0008129936,0.038677532,0.029568283,4.849574e-05,0.25246343,0.03234288,0.01941052,1.8676913e-06,0.6141333,0.012533548
0.49843314,7.5031465e-05,0.014476607,0.05757945,0.22226125,0.00012623094,0.16612606,0.0052122134,0.0021622449,0.033288747,0.00025893076
2.530955e-10,1.215457e-06,0.008231359,0.22242884,3.7749876e-06,1.837611e-08,6.4474114e-07,3.8416056e-06,0.00012759704,0.7691562,4.645606e-05
2.3141164e-10,5.4089406e-07,0.0036384843,0.50079477,5.7342216e-08,0.053371742,0.0001573366,0.06549785,0.00010519671,0.26411846,0.11231556
0.00090945285,7.427767e-11,0.00025947572,0.0006778438,0.035190623,0.00039397864,0.0059306347,0.7496378,0.12471299,8.747477e-05,0.08219964
1.4407522e-06,7.392391e-05,3.932608e-05,0.03168096,0.4207449,0.0037619504,1.6882117e-08,0.3318895,0.00047207845,0.026889922,0.18444593
2.3356565e-06,7.175728e-07,1.960894e-08,0.00026304758,0.23095994,0.0008440532,6.755294e-10,0.29527456,0.14504439,0.008078204,0.3195326
7.1466246e-05,1.0924818e-05,8.576501e-06,0.0019243292,0.1281939,0.014951004,4.838778e-06,0.59771544,0.06960658,0.035494756,0.15201828
0.0008826281,4.001165e-06,1.642977e-06,3.569217e-07,4.998638e-06,0.7859468,0.02463806,0.18768579,0.00016218843,7.0325304e-06,0.0006664288
0.00031250203,1.437407e-06,9.131785e-07,3.76286e-08,3.2687134e-07,0.89517033,0.04300254,0.061388403,4.5146633e-05,2.2002689e-07,7.81048e-05
0.0045032566,2.8791279e-05,5.8646892e-05,4.0307823e-06,0.0002935064,0.66310793,0.1211038,0.21031134,0.00016015892,0.00024412075,0.00018437167
0.00026691135,0.011364508,0.020131834,0.0035382847,0.00019190776,0.57680106,0.036395796,0.048320953,0.0024940388,0.24630475,0.05418986
0.0028697422,5.5256776e-05,0.00056367693,6.060979e-05,9.067293e-05,0.35914165,0.3884339,0.21995723,0.004592273,0.014745341,0.00948964
0.0029961825,2.0577754e-05,0.0100380555,0.007024562,0.019272309,0.07931572,0.19016907,0.2514999,0.113833845,0.32559037,0.00023933334
0.010202015,1.6372322e-09,5.393372e-07,2.0772063e-06,0.9658711,1.8945596e-12,2.0324549e-05,2.815796e-10,0.023860553,4.1395622e-05,1.9671527e-06
8.5636886e-05,2.0504679e-10,9.0423324e-05,0.00045089333,0.98046577,6.438911e-09,3.080437e-06,0.00030234817,0.01858259,1.8350704e-05,9.8101e-07
0.23077822,0.0042419354,0.0012834432,0.00068520935,0.044796996,0.0008468011,0.031001879,0.0011043089,0.16305578,0.5221615,4.3917345e-05
0.001512741,0.49973163,0.0024463402,0.0005068343,0.00053368637,0.00045636776,0.00013123263,1.51177455e-05,0.0036326684,0.49101293,2.045745e-05
0.00081744953,0.32527608,0.4405707,0.08495547,0.0018308463,1.4052908e-07,0.005586805,6.124282e-07,0.00064737315,0.13309868,0.007215883
0.07156231,0.52830917,0.035036586,0.003288656,0.116155386,9.838461e-07,0.0032303575,2.654241e-07,0.01108374,0.11608157,0.115250945
0.0015173216,0.003960753,0.05325259,0.0072545973,7.4137024e-05,0.1597955,0.76660407,0.007417232,5.3186657e-05,8.179027e-06,6.262152e-05
0.57493514,0.077462845,0.002765246,0.000102640566,0.009353743,0.07186285,0.20394745,0.02709476,0.00024348938,0.032079045,0.00015284636
0.19191232,0.14300023,0.18804607,0.0054203854,0.052608043,2.04845e-05,0.16824035,8.256308e-07,0.18342245,0.00042560717,0.06690322
0.909002,0.019196125,0.010382509,8.900253e-05,0.016395649,5.569113e-10,0.04462449,9.892532e-11,3.1554457e-05,4.554468e-08,0.00027865905
0.98536426,0.00032105972,1.3041995e-06,6.514722e-09,0.0037350447,5.2258085e-05,0.0073197666,2.0775453e-05,0.0023642944,0.00061999244,0.00020130299
0.24723195,0.0015009615,7.0757737e-06,5.3238165e-07,0.0029911525,2.650882e-05,0.0031382092,1.1686812e-05,0.37425312,0.37075645,8.2403116e-05
0.17085698,0.00013117766,0.0051882146,0.0002841003,1.0531494e-05,3.674394e-09,0.76466244,3.0520084e-08,0.0006184274,0.055654306,0.0025938354
1.9483236e-05,0.0028927766,0.09796061,0.365327,0.00092814816,1.011777e-07,5.4764005e-05,2.4835665e-05,0.054199092,0.478537,5.61422e-05
8.622567e-10,2.9100718e-11,0.00020195825,0.071183585,0.0003170224,4.364214e-05,2.8088434e-07,0.87263274,1.240975e-05,7.5945422e-06,0.055600792
2.0158437e-05,0.012491411,0.0002652574,0.015407955,0.41584912,1.294333e-06,1.4270355e-08,0.00053417933,0.003714457,0.13806064,0.41365555
4.430359e-06,0.022166394,0.78511125,0.1508313,4.1150024e-06,0.0001078826,0.033290863,0.0002922884,4.7591907e-06,0.0023895015,0.0057972567
4.2863526e-06,0.00043256144,0.2798797,0.030365111,5.7959394e-08,0.0002862366,0.6844907,0.00084613595,1.5049167e-06,0.003606333,8.72939e-05
1.6257181e-11,0.00031966108,0.0558642,0.31727377,4.8298043e-06,0.26647896,2.6881603e-06,0.26353186,4.4605686e-06,0.0034444157,0.093075134
1.0103995e-09,3.4456593e-07,0.0017138326,0.1402963,3.0392794e-05,1.2487155e-08,1.4033857e-07,1.50712e-05,0.00086490734,0.8570659,1.3185086e-05
8.4590226e-07,4.6304656e-05,6.376632e-05,0.033501033,0.3951608,0.0010227642,2.3307491e-08,0.21513177,0.0012928107,0.1261646,0.22761531
8.750777e-05,0.00011007316,1.1271211e-07,8.193474e-05,0.11652971,0.0072156554,3.870387e-08,0.30469084,0.22511758,0.033005312,0.31316122
0.00074800156,0.0018193242,0.3787878,0.05677587,0.0006739102,0.07708525,0.40527424,0.050060894,0.0005001961,0.00021410226,0.028060393
2.4483676e-05,1.0279438e-09,5.132463e-08,3.3983597e-05,0.0053564166,0.012537154,9.111457e-06,0.9552029,0.0065295813,0.0068549314,0.013451475
0.0023941488,6.983848e-06,1.0923904e-05,9.857238e-07,0.00024522323,0.8003133,0.06945278,0.12739666,5.1051702e-05,4.388032e-05,8.409299e-05
7.3758485e-05,0.00010386121,0.014915911,0.012400615,0.0010814724,0.43448302,0.09338429,0.16442916,0.0045812326,0.27173623,0.0028103448
0.0154926,0.00014497072,1.1670356e-05,3.2320866e-06,0.0007870226,0.7321279,0.018370848,0.037318897,0.036755435,0.023922583,0.1350648
2.1652126e-05,0.006303358,0.19875625,0.0807407,1.4647599e-05,0.25417817,0.4358045,0.018525815,3.7522143e-05,0.005344634,0.00027282222
0.00056621036,1.7839986e-06,0.00274733,0.0009226424,0.0020390449,0.16546434,0.23225702,0.21914975,0.051448606,0.32515723,0.00024601567
0.0008664551,8.1435036e-10,0.00019742065,0.0006605616,0.9605984,1.9911555e-08,7.779696e-05,0.00043062773,0.037024952,0.00013929915,4.5099923e-06
0.121912934,0.004074121,0.000311913,0.0003128208,0.25265697,3.2189582e-05,0.0012251881,5.7250974e-05,0.30494666,0.31446853,1.3590604e-06
1.4314227e-06,9.0849596e-07,0.2645865,0.04601076,0.009961613,0.006437949,0.025377098,0.6300325,8.507973e-05,0.017332794,0.00017332412
0.00040570516,0.077581055,0.3867434,0.13872498,0.0012764247,0.00028858866,0.018612422,0.00040520888,0.012537756,0.36325863,0.00016586934
0.014639649,0.5131676,0.31767038,0.04872631,0.0041271886,0.000101007114,0.01932474,0.00031867658,0.0064654048,0.075045265,0.00041379023
0.00019338474,0.896779,0.059622347,0.013938801,0.0008802967,2.5075522e-05,0.00010248474,5.311666e-06,4.9121623e-05,0.00049558736,0.027908571
0.00026176637,0.3901128,0.33580148,0.06880088,0.0014902564,0.022297787,0.011769953,0.014131053,0.00018626614,0.14972499,0.0054227123
0.00905212,0.34293756,0.0024238883,0.00025595832,0.0048434627,0.001017194,0.0002545996,2.9558292e-05,0.27992603,0.35895592,0.00030361357
